PDAC1-biopsy	PDAC1-blood	PDAC10-biopsy	PDAC10-blood	PDAC11-biopsy	PDAC11-blood	PDAC12-biopsy	PDAC12-blood	PDAC2-biopsy	PDAC2-blood	PDAC3-biopsy	PDAC3-blood	PDAC4-biopsy	PDAC4-blood	PDAC5-biopsy	PDAC5-blood	PDAC6-biopsy	PDAC6-blood	PDAC7-biopsy	PDAC7-blood	PDAC8-biopsy	PDAC8-blood	PDAC9-biopsy	PDAC9-blood
UBE2J2	1	3	9	13	5	8	4	16	2	0	22	0	4	0	4	14	9	11	4	9	9	1	4	3
LINC01786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCNN1D	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAP3	1	0	5	3	6	0	0	2	0	0	3	0	1	0	0	1	2	2	0	0	0	1	1	2
PUSL1	0	1	10	1	5	2	1	3	1	0	4	0	2	0	4	5	0	3	6	1	6	2	2	1
INTS11	5	2	22	12	9	8	6	23	2	0	33	3	3	0	3	6	6	29	7	4	10	4	4	5
CPTP	1	4	3	2	3	0	5	8	2	0	1	0	2	0	0	1	2	7	2	0	2	1	2	0
TAS1R3	1	0	9	0	2	4	0	2	3	0	3	0	2	0	0	1	2	3	1	0	5	0	1	0
DVL1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
MXRA8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AURKAIP1	30	18	58	50	49	52	19	80	21	0	83	6	23	0	14	21	30	64	37	12	47	19	27	30
CCNL2	0	3	22	5	8	1	10	8	1	0	20	1	1	0	7	2	11	8	8	3	7	0	4	2
MRPL20	9	4	52	25	26	34	14	40	15	0	42	2	36	0	12	18	16	38	29	16	43	13	24	10
AL391244.3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ANKRD65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391244.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01770	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
VWA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3C	2	1	6	2	4	0	0	4	0	0	1	0	2	0	0	1	1	7	1	1	2	0	1	2
ATAD3B	1	0	4	1	2	0	1	4	0	0	2	0	0	0	1	0	2	0	4	0	0	0	3	2
ATAD3A	1	0	2	2	2	2	1	6	0	0	2	0	1	0	0	0	4	1	1	0	0	0	0	1
TMEM240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSU72	10	9	24	13	8	25	21	53	4	0	28	1	14	0	8	8	16	19	13	8	13	4	12	7
AL645728.1	0	0	2	0	0	0	0	0	0	0	2	1	0	0	1	0	0	1	0	0	0	0	1	0
FNDC10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL691432.2	0	0	0	1	0	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MIB2	2	1	5	2	4	2	4	8	1	0	7	0	0	0	5	4	2	0	0	1	0	0	4	0
MMP23B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDK11B	0	0	5	9	5	2	4	8	0	0	11	1	1	0	4	0	7	5	5	2	2	0	1	2
FO704657.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLC35E2B	1	0	2	3	3	0	0	2	1	0	4	1	1	0	0	1	7	6	2	2	3	2	1	0
CDK11A	2	0	2	2	2	8	3	7	1	0	15	2	0	0	5	0	9	6	1	2	3	3	2	2
SLC35E2A	1	2	2	3	1	1	2	1	1	0	2	0	0	0	0	1	3	4	0	1	1	1	1	1
NADK	4	1	6	0	0	5	2	6	1	0	10	1	2	0	2	2	2	12	0	5	2	2	3	0
GNB1	0	3	10	4	2	2	1	8	2	0	8	1	3	0	5	1	2	2	2	8	5	1	2	0
AL109917.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALML6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM52	2	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	1	1	3	0	1	0	2	0
CFAP74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391845.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0
PRKCZ	1	0	1	0	0	0	1	3	0	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0
AL590822.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAAP20	5	10	15	7	8	7	18	25	3	0	15	1	0	0	6	1	7	5	4	4	10	2	7	2
SKI	0	0	3	1	1	0	1	0	0	0	5	0	1	0	0	2	1	4	0	0	0	0	0	0
MORN1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0
RER1	17	10	43	20	33	30	16	46	10	0	55	2	21	0	11	18	19	53	26	13	47	16	11	15
PEX10	2	0	6	1	3	0	3	1	0	0	4	0	0	0	2	3	2	4	1	0	2	2	0	1
PLCH2	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0
AL139246.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANK4	2	0	2	2	1	2	0	1	0	0	2	0	0	0	0	1	1	1	1	0	2	0	0	1
HES5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.5	5	0	1	1	0	0	2	1	0	0	3	1	1	0	3	0	4	1	0	0	0	0	2	0
TNFRSF14-AS1	5	1	6	2	2	1	0	5	0	0	6	0	2	0	1	0	5	1	4	1	4	1	1	1
TNFRSF14	6	2	28	26	10	41	21	46	5	0	53	6	14	0	20	13	10	31	19	13	21	3	14	4
AL139246.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM213B	0	0	3	0	1	1	2	1	0	0	1	0	2	0	0	0	0	1	0	0	1	0	0	0
MMEL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TTC34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL590438.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGEF16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEGF6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL513320.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPRG1L	1	0	3	2	3	1	0	0	1	0	2	0	1	0	0	0	3	2	0	2	0	1	1	0
WRAP73	5	0	4	2	1	3	3	5	1	0	11	1	3	0	3	1	7	13	1	4	8	0	2	1
TP73	0	0	2	0	1	0	0	4	0	0	2	1	0	0	0	0	1	2	0	1	1	0	1	0
AL136528.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CCDC27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMIM1	2	0	10	3	3	2	1	1	1	0	3	0	3	0	2	2	1	1	3	1	9	0	2	0
LRRC47	1	1	3	2	3	3	1	5	2	0	10	0	0	0	2	2	4	2	0	2	2	0	1	1
AL365330.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP104	0	0	2	1	1	2	2	3	0	0	7	0	0	0	0	2	4	3	1	1	0	0	0	0
DFFB	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0
C1orf174	1	0	3	3	3	0	9	2	0	0	9	1	2	0	2	5	7	4	2	2	2	1	5	2
LINC01134	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AL805961.2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AJAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL365255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPHP4	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
KCNAB2	0	1	7	6	1	1	3	4	2	0	8	0	6	0	8	2	4	8	3	1	2	5	5	0
CHD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL22	64	71	315	229	191	313	183	290	64	0	372	44	127	0	387	165	276	346	165	173	219	109	170	109
AL031847.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RNF207	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	0	0	0	0
ICMT	0	0	2	2	3	0	0	6	1	0	5	1	1	0	0	0	1	7	2	2	2	1	3	3
LINC00337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT7	0	0	0	0	4	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	2	0	0
AL031848.2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HES2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF25	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
PLEKHG5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOL9	1	0	1	4	0	1	1	6	0	0	11	0	0	0	1	0	5	5	2	2	0	1	2	1
TAS1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB48	1	1	2	2	2	0	1	1	0	0	7	1	1	0	2	1	2	3	0	3	2	1	0	0
KLHL21	1	0	7	1	0	0	2	1	1	0	0	0	3	0	0	0	2	0	0	0	2	0	1	0
PHF13	0	0	2	0	2	1	1	2	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0
THAP3	4	1	5	5	4	6	3	2	1	0	4	0	3	0	0	0	0	4	3	1	7	0	4	1
DNAJC11	0	0	0	5	0	4	1	1	0	0	5	1	1	0	4	2	5	2	1	1	1	1	1	1
AL591163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1-DT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1	12	3	10	12	14	5	8	23	5	0	23	1	12	0	13	8	13	15	9	9	8	2	6	7
VAMP3	0	0	11	2	3	3	4	1	1	0	9	1	3	0	3	1	4	5	2	1	2	2	0	1
PER3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1
Z98884.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UTS2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
TNFRSF9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PARK7	15	12	74	40	54	72	34	122	12	0	109	8	38	0	58	27	45	75	50	28	51	33	26	36
AL034417.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL034417.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERRFI1	0	0	1	0	1	0	2	0	0	0	5	0	1	0	0	0	1	0	0	0	0	0	0	0
AL034417.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL358876.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RERE	1	3	6	3	6	2	2	0	0	0	17	0	4	0	6	0	16	4	1	4	8	0	1	0
AL096855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL357552.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO1	9	14	50	44	22	59	34	103	13	0	101	3	40	0	56	24	38	55	14	19	37	40	35	33
ENO1-AS1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
CA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A5	2	1	26	0	12	0	2	10	2	0	36	0	3	0	3	3	4	3	1	2	10	0	1	1
GPR157	1	0	1	0	3	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0
MIR34AHG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
LINC01759	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H6PD	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0
SPSB1	2	1	1	0	2	0	0	4	0	0	1	0	3	0	0	0	0	1	2	0	1	0	2	0
AL928921.2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A33	1	2	1	0	0	0	10	10	0	0	4	0	0	0	0	1	1	0	0	0	0	1	0	0
TMEM201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0
PIK3CD	0	0	0	0	0	2	4	2	0	0	2	0	1	0	1	0	4	2	1	0	0	0	1	0
PIK3CD-AS1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PIK3CD-AS2	2	3	11	7	5	7	5	7	1	0	26	0	4	0	5	5	8	11	5	8	5	2	6	1
CLSTN1	1	1	6	3	0	1	1	3	1	0	4	0	0	0	2	0	4	2	2	0	0	0	0	2
CTNNBIP1	1	0	2	2	2	0	1	6	0	0	2	0	1	0	0	1	1	2	0	1	1	0	0	0
LZIC	0	0	3	3	1	3	1	7	1	0	2	1	2	0	2	2	4	4	0	0	2	1	1	3
NMNAT1	0	0	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0
RBP7	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
UBE4B	0	0	2	5	2	4	2	4	1	0	4	0	2	0	2	3	4	9	1	1	4	1	3	1
KIF1B	0	0	4	1	0	0	1	3	1	0	2	0	1	0	1	0	1	0	1	1	0	0	0	0
AL139424.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139424.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGD	4	3	16	19	7	10	4	10	10	0	17	1	14	0	11	7	18	26	9	3	12	5	8	3
AL139424.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPS-CORT	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CENPS	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
CORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DFFA	0	2	6	5	3	12	1	6	2	0	5	2	7	0	6	4	4	13	2	2	1	5	2	0
AL354956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEX14	0	0	3	3	4	1	2	3	2	0	2	0	4	0	0	2	3	3	2	2	1	0	0	0
CASZ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
AL139423.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARDBP	0	0	2	2	2	3	1	2	1	0	3	0	1	0	1	0	2	1	1	0	1	1	1	0
AL109811.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MASP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRM	30	14	4	18	13	11	19	173	5	0	16	1	5	0	1	8	11	17	10	9	8	6	2	1
EXOSC10	1	0	3	2	1	6	2	1	0	0	7	0	1	0	5	1	10	9	0	6	1	1	3	1
AL109811.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTOR	0	0	4	3	1	2	2	3	0	0	3	0	0	0	1	1	3	0	0	1	1	1	1	1
UBIAD1	0	0	4	4	2	1	3	3	2	0	3	0	2	0	9	2	5	7	2	2	7	1	0	2
DISP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO2	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	2	0	0	0
FBXO44	1	0	5	1	2	3	6	3	1	0	5	2	4	0	4	0	3	1	4	2	3	1	2	1
FBXO6	1	1	5	6	5	4	1	6	1	0	8	0	5	0	3	1	2	5	2	1	3	2	2	0
MAD2L2	1	7	19	7	16	10	4	10	1	0	22	1	8	0	8	2	5	11	16	0	10	2	4	9
DRAXIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGTRAP	1	2	5	1	4	6	4	3	4	0	9	1	3	0	4	3	1	5	2	2	5	3	0	1
C1orf167	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0
MTHFR	1	0	2	2	1	1	2	2	0	0	2	0	0	0	0	0	4	4	2	1	1	0	0	0
CLCN6	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	6	2	0	0	1	0	0	0
NPPA-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
KIAA2013	1	0	4	1	1	2	2	2	0	0	4	0	1	0	0	1	1	3	1	1	2	0	0	1
PLOD1	2	4	5	5	7	5	0	10	1	0	14	0	4	0	1	3	4	20	7	1	6	2	2	0
MFN2	0	0	0	0	0	1	2	2	1	0	3	0	1	0	1	0	3	0	1	0	1	0	0	1
MIIP	2	1	14	5	4	4	8	3	2	0	4	3	10	0	5	3	1	6	2	1	3	5	7	1
TNFRSF8	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
TNFRSF1B	3	0	0	0	0	1	2	1	1	0	7	0	1	0	4	2	0	3	1	1	0	0	0	0
VPS13D	0	0	5	0	0	1	0	1	0	0	0	0	1	0	1	0	6	5	0	1	0	0	0	1
AC243836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
AC254633.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM2	2	1	20	5	4	4	3	7	5	0	22	3	3	0	8	2	30	12	2	6	3	3	10	2
KAZN	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM51-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FHAD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
AL031283.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFHD2	1	1	3	1	1	0	3	5	0	0	7	0	4	0	3	4	3	3	0	0	0	0	0	0
CTRC	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2A	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2B	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP9	1	0	4	0	1	3	2	3	0	0	3	0	3	0	1	3	3	1	1	2	1	0	2	0
DNAJC16	0	2	0	1	1	1	0	1	0	0	1	0	1	0	3	0	5	7	1	0	2	0	1	0
AL121992.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGMAT	0	0	1	1	1	2	1	4	0	0	2	0	1	0	1	3	0	1	0	2	0	0	1	3
AL121992.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDI2	0	1	2	1	1	4	2	1	0	0	2	0	0	0	0	0	3	6	0	1	2	0	0	0
AL121992.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	0	0	4	1	0	1	0	1	2	0	0	0	2	0	1	0	2	1	1	3	0	0	0	0
AL450998.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBLIM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
