PDAC1-biopsy	PDAC1-blood	PDAC10-biopsy	PDAC10-blood	PDAC11-biopsy	PDAC11-blood	PDAC12-biopsy	PDAC12-blood	PDAC2-biopsy	PDAC2-blood	PDAC3-biopsy	PDAC3-blood	PDAC4-biopsy	PDAC4-blood	PDAC5-biopsy	PDAC5-blood	PDAC6-biopsy	PDAC6-blood	PDAC7-biopsy	PDAC7-blood	PDAC8-biopsy	PDAC8-blood	PDAC9-biopsy	PDAC9-blood
AL645608.2	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
AGRN	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
AL645608.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf159	0	4	6	0	0	1	1	4	0	13	1	8	0	6	1	1	0	6	0	0	0	0	1	11
LINC01342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL390719.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TTLL10-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TTLL10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF18	1	0	1	3	0	2	0	0	0	19	6	0	1	2	0	0	0	3	1	3	0	5	2	15
TNFRSF4	0	2	0	0	0	0	0	0	1	4	2	0	0	0	0	0	0	0	0	0	0	0	1	4
SDF4	3	14	28	15	3	11	11	90	1	163	49	92	0	11	10	4	3	50	3	7	4	7	14	123
B3GALT6	1	3	1	0	0	0	1	11	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2
C1QTNF12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL162741.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
UBE2J2	3	13	19	18	4	5	7	47	5	84	23	51	0	18	0	0	1	29	2	2	1	4	10	93
LINC01786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCNN1D	0	1	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAP3	0	9	1	0	0	0	1	3	0	6	2	7	0	2	0	0	0	5	1	0	0	1	0	8
PUSL1	1	3	4	3	0	0	4	13	1	14	3	9	0	10	0	0	0	3	2	0	0	0	6	13
INTS11	1	8	29	19	5	9	3	54	2	100	39	61	3	49	4	1	6	31	1	0	2	2	15	85
CPTP	0	1	0	1	0	0	0	17	0	3	1	3	0	0	1	0	0	5	0	0	0	1	0	2
TAS1R3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
DVL1	2	1	1	1	0	0	0	1	0	2	0	2	0	0	0	1	0	0	0	0	0	0	3	2
MXRA8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AURKAIP1	5	25	53	36	11	15	19	134	4	209	74	140	8	59	12	7	2	70	8	0	5	13	22	230
CCNL2	2	9	18	8	4	0	5	21	1	31	9	32	0	4	3	2	2	35	1	0	0	1	3	36
MRPL20	5	19	44	22	4	12	13	97	10	192	45	98	7	77	4	5	6	79	6	5	6	12	18	177
AL391244.3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ANKRD65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391244.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3C	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3B	1	2	1	2	0	0	0	5	0	4	2	8	0	0	1	0	0	2	2	0	0	0	1	1
ATAD3A	0	0	0	0	0	0	1	2	0	4	0	2	0	1	0	0	0	2	0	0	0	0	0	2
TMEM240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
SSU72	8	23	38	28	4	10	15	141	7	165	34	76	3	41	7	2	5	38	7	1	4	7	9	155
AL645728.1	0	0	5	2	0	0	1	2	0	5	5	4	1	4	1	0	0	5	0	1	1	0	0	8
FNDC10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
AL691432.2	2	0	0	1	0	0	1	2	0	2	0	1	2	1	1	0	0	0	0	0	1	0	0	4
MIB2	1	22	11	6	1	9	4	75	0	65	20	30	4	20	3	0	0	22	1	3	1	3	4	74
MMP23B	0	5	1	3	0	1	1	21	0	14	1	5	0	0	1	0	0	5	0	1	0	1	0	3
CDK11B	0	4	10	9	2	0	3	25	1	47	22	25	0	8	3	1	4	21	0	1	0	2	2	52
FO704657.1	0	1	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
SLC35E2B	0	7	4	3	2	0	0	4	0	19	10	21	0	4	0	0	3	22	0	1	2	1	2	9
CDK11A	0	4	13	16	1	2	5	28	2	44	31	67	4	14	2	3	1	33	0	0	0	5	4	70
SLC35E2A	0	2	4	5	1	2	0	3	1	12	3	10	1	4	1	0	0	5	1	1	0	2	1	15
NADK	0	1	2	2	0	0	0	9	0	10	1	9	0	1	0	1	1	5	0	1	0	1	0	12
GNB1	1	7	7	11	0	2	4	26	5	43	10	29	4	11	0	1	4	19	3	3	2	2	1	39
AL109917.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
CALML6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CFAP74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391845.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ	0	3	0	1	1	0	1	4	0	3	3	3	0	3	0	1	0	4	0	0	1	0	0	5
AL590822.2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAAP20	4	29	14	8	3	4	19	127	1	69	19	47	2	23	3	4	1	17	0	1	4	8	3	83
SKI	2	1	6	1	0	0	2	3	0	17	4	12	0	2	0	0	1	2	0	0	1	1	0	9
MORN1	0	1	0	0	0	0	1	2	0	3	1	0	0	1	0	0	0	1	0	0	0	0	0	1
RER1	1	26	40	25	5	14	10	70	9	187	60	95	9	34	7	6	3	77	2	5	6	10	13	170
PEX10	0	0	4	2	0	0	0	6	0	13	2	11	0	1	0	1	0	1	0	0	0	0	4	15
PLCH2	0	0	1	0	0	0	0	4	0	2	1	2	0	0	1	0	0	1	0	1	0	0	0	5
AL139246.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANK4	0	1	7	3	1	0	1	2	1	6	6	17	1	3	2	0	0	11	0	0	2	0	1	8
HES5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.5	1	7	7	4	0	2	11	55	0	19	8	10	0	2	2	0	0	5	1	1	1	1	6	19
TNFRSF14-AS1	0	0	6	0	0	1	1	2	0	19	6	3	0	3	1	0	1	2	1	0	0	0	0	9
TNFRSF14	8	30	75	39	5	16	22	143	6	292	84	191	15	132	12	12	9	86	6	1	7	16	25	285
AL139246.3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
FAM213B	0	1	0	0	0	0	1	5	0	8	3	4	0	2	2	0	0	0	1	0	0	0	1	8
MMEL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TTC34	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LINC00982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL590438.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGEF16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEGF6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
AL513320.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TPRG1L	0	1	5	5	0	0	0	3	0	18	4	12	0	2	0	0	1	6	0	0	0	2	0	10
WRAP73	0	4	15	16	2	2	3	10	2	28	17	28	3	19	1	1	1	15	1	0	3	3	4	39
TP73	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL136528.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMIM1	1	0	0	0	0	0	0	0	0	1	1	2	0	0	3	0	0	0	1	1	0	0	0	5
LRRC47	0	5	4	0	1	0	4	44	0	26	7	5	0	2	0	2	3	3	0	0	1	0	1	12
AL365330.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP104	1	1	2	2	0	0	3	15	0	3	6	5	0	1	0	1	1	9	0	0	0	0	0	9
DFFB	0	1	1	0	0	0	2	2	0	12	4	11	0	3	0	0	1	4	0	0	2	0	1	9
C1orf174	0	6	12	14	1	6	5	48	2	74	20	53	7	21	5	0	1	31	4	1	1	2	5	69
LINC01134	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL805961.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL365255.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
NPHP4	0	1	0	0	0	0	0	0	0	2	1	2	1	1	0	0	0	0	0	0	0	0	0	0
KCNAB2	0	30	36	16	4	6	4	75	3	164	37	113	7	69	9	1	7	73	5	3	2	11	12	106
CHD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL22	77	307	449	354	63	138	113	838	99	2802	724	1531	93	791	112	66	57	638	50	21	78	86	172	2270
AL031847.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF207	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0
ICMT	0	5	5	4	1	0	3	24	1	19	12	11	0	3	1	1	0	12	0	0	0	1	4	14
LINC00337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GPR153	0	2	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	1	0	2
ACOT7	0	1	5	2	3	0	0	8	0	20	4	9	0	7	0	1	0	3	0	0	2	2	5	16
AL031848.2	0	0	1	0	0	0	0	3	0	6	1	2	0	0	0	0	0	0	0	0	0	0	1	5
HES2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPN	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF25	0	4	3	0	0	0	0	0	1	14	7	2	0	4	1	2	0	2	0	1	1	0	3	22
PLEKHG5	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NOL9	0	2	0	1	0	1	1	13	0	15	5	11	0	2	0	1	0	11	1	0	1	0	0	12
TAS1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB48	0	1	8	3	1	1	2	4	3	16	11	11	1	5	0	0	1	4	4	0	1	0	3	15
KLHL21	1	0	0	1	1	0	2	8	0	10	3	5	0	0	1	0	2	3	1	0	1	0	0	6
PHF13	0	0	2	1	0	0	0	4	1	5	0	5	0	1	0	0	0	3	0	0	0	1	1	5
THAP3	0	1	9	3	0	1	1	16	2	20	5	18	0	7	3	0	1	13	3	1	1	3	2	17
DNAJC11	1	3	8	2	1	4	1	8	0	13	11	17	2	5	0	1	3	12	2	0	0	1	2	18
AL591163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1-DT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1	4	11	12	12	4	4	7	42	3	80	26	54	3	26	6	1	2	13	3	1	2	0	5	68
VAMP3	1	3	8	5	3	1	3	14	2	53	11	24	2	11	1	0	2	14	2	1	1	4	2	34
PER3	0	0	3	0	0	1	0	3	0	6	1	1	0	0	1	0	1	6	0	0	0	0	0	4
Z98884.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
UTS2	0	0	0	0	0	0	1	0	0	2	1	0	1	19	0	0	0	5	0	0	0	2	0	0
TNFRSF9	0	0	4	1	0	1	2	3	0	20	0	0	0	0	0	0	0	0	0	0	2	0	0	1
PARK7	4	57	113	54	15	37	39	322	15	501	153	313	21	198	36	14	10	142	20	4	17	28	52	591
AL034417.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL034417.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERRFI1	0	0	0	2	0	0	0	1	1	2	3	6	0	0	1	0	1	1	0	0	0	0	0	3
AL034417.2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AL358876.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A1	0	0	0	0	0	1	0	0	0	2	2	5	0	1	0	0	0	3	0	0	0	1	0	5
RERE	2	1	3	5	1	2	2	11	0	21	0	15	2	7	1	0	2	29	0	0	0	2	3	24
AL096855.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL357552.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO1	12	36	124	85	37	45	31	277	16	573	143	305	37	214	40	10	8	176	21	6	24	26	46	548
ENO1-AS1	0	0	0	0	1	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2
CA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR157	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
MIR34AHG	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01759	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H6PD	0	2	2	0	0	0	2	2	0	7	1	1	1	2	0	0	1	2	0	0	0	2	0	4
SPSB1	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AL928921.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A33	1	6	0	0	0	0	0	7	1	3	1	1	0	0	0	0	0	1	0	0	0	1	0	1
TMEM201	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	1
PIK3CD	1	6	11	14	2	3	6	12	1	47	13	46	2	12	3	2	0	46	2	1	0	5	10	35
PIK3CD-AS1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIK3CD-AS2	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	0	0	0	0	0	1	0	1
CLSTN1	2	8	12	5	0	1	7	24	1	16	9	27	2	8	2	0	2	13	1	0	2	3	2	41
CTNNBIP1	1	6	1	2	0	0	1	26	0	17	7	4	0	3	1	1	0	5	2	0	0	0	1	6
LZIC	0	1	15	7	2	2	2	29	3	57	12	27	2	22	3	0	1	32	1	1	2	4	1	73
NMNAT1	0	0	4	0	0	0	0	2	0	4	2	5	0	1	0	0	0	3	0	0	0	0	1	1
RBP7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE4B	2	1	8	2	1	1	1	8	1	34	6	12	2	5	1	0	4	23	0	2	1	1	1	26
KIF1B	0	1	1	1	0	0	1	3	1	6	3	4	1	3	1	1	1	1	0	0	0	0	1	10
AL139424.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139424.2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGD	2	7	9	8	2	2	1	26	3	62	18	41	2	18	2	0	0	18	1	0	4	3	6	58
AL139424.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPS-CORT	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CENPS	0	1	0	0	0	0	0	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	2
CORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DFFA	0	3	13	3	3	4	0	17	1	31	5	10	0	10	1	0	4	17	0	1	1	0	1	26
AL354956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEX14	0	2	4	2	1	2	0	4	1	17	2	10	1	3	0	0	0	8	0	0	2	0	2	21
CASZ1	1	3	0	0	0	2	0	4	0	2	1	3	2	4	0	0	0	5	0	2	0	1	0	4
AL139423.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
C1orf127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARDBP	2	2	4	2	1	0	1	4	1	6	2	7	1	3	1	0	2	2	1	0	0	0	0	10
AL109811.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MASP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.3	0	1	1	0	0	0	0	1	0	1	0	2	0	1	0	0	0	0	1	0	1	0	0	0
SRM	4	16	2	2	0	0	6	47	0	6	3	4	0	2	0	0	0	1	0	0	0	2	0	5
EXOSC10	0	9	16	14	3	4	1	32	1	49	17	29	4	17	3	0	4	43	0	1	4	4	8	41
AL109811.1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AL109811.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTOR	1	0	7	4	1	0	1	7	0	13	9	16	0	2	0	0	2	21	1	0	2	1	2	21
UBIAD1	1	3	9	4	3	1	1	20	1	32	13	26	1	13	0	0	0	15	0	2	0	1	3	31
DISP3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LINC01647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO2	0	1	4	0	1	0	3	2	0	8	0	0	0	0	1	0	0	0	1	0	0	1	0	0
FBXO44	3	4	8	10	1	2	4	30	0	38	10	18	1	17	2	0	0	20	5	3	2	0	5	42
FBXO6	1	13	13	11	3	3	3	24	2	52	19	35	2	23	2	0	0	16	4	0	2	3	6	90
MAD2L2	3	18	36	16	4	3	13	61	4	91	32	55	6	24	4	2	2	45	6	0	3	6	12	143
DRAXIN	0	0	0	0	0	0	0	2	0	2	0	0	0	2	0	1	0	1	1	0	0	3	0	1
AGTRAP	1	26	60	34	5	8	18	141	6	177	39	99	8	83	8	11	3	53	5	3	5	21	24	287
C1orf167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MTHFR	0	1	3	2	1	0	0	3	0	6	0	3	0	4	0	0	0	14	0	0	0	0	1	8
CLCN6	0	1	0	2	0	0	0	2	1	5	5	5	0	1	0	0	0	6	0	0	1	0	1	4
NPPA-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA2013	0	0	3	0	0	0	4	5	0	3	3	6	2	2	1	0	0	2	1	0	0	0	0	3
PLOD1	0	3	16	18	0	4	2	22	0	50	10	38	2	22	1	1	0	18	0	1	0	2	4	77
MFN2	0	0	5	4	0	0	0	4	0	16	3	8	0	8	1	0	1	5	0	0	2	0	2	20
MIIP	1	7	16	16	0	0	3	19	0	49	20	27	3	25	1	0	2	25	1	0	0	1	2	57
TNFRSF8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF1B	3	5	41	21	5	8	18	87	4	158	51	86	3	18	12	4	12	83	3	1	5	9	17	105
VPS13D	2	2	6	8	0	1	3	12	2	19	11	18	0	9	0	0	1	24	0	0	0	2	1	26
AC243836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3	1	1	1	2	4	1	3	8	1	8	1	8	1	5	2	0	0	11	1	1	1	0	1	17
AC254633.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM2	3	4	6	9	1	0	3	16	0	33	19	24	2	7	2	1	7	36	0	0	1	4	2	25
KAZN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FHAD1	0	1	0	0	0	0	0	0	0	0	3	10	0	0	0	0	0	9	0	0	0	0	2	0
AL031283.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AL031283.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.1	0	1	6	6	0	0	0	4	1	5	0	2	0	3	0	0	0	1	0	0	0	0	1	2
EFHD2	11	64	46	31	0	12	11	283	1	156	40	149	6	38	4	7	5	153	1	1	4	25	6	227
CTRC	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0
CELA2A	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2B	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP9	0	0	4	3	1	1	2	2	0	7	2	3	0	0	0	0	0	7	0	0	1	0	1	3
DNAJC16	1	0	3	1	0	0	1	3	0	9	5	3	0	4	0	0	0	12	0	0	0	1	1	13
AL121992.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGMAT	0	0	1	0	1	0	0	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	4
AL121992.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DDI2	1	0	5	1	0	0	0	3	0	11	1	3	1	2	0	0	1	5	0	0	0	2	1	12
AL121992.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	0	0	0	1	0	1	1	4	0	1	3	2	0	2	0	1	0	2	0	0	0	0	0	10
AL450998.3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBLIM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
