PDAC1-biopsy	PDAC1-blood	PDAC10-biopsy	PDAC10-blood	PDAC11-biopsy	PDAC11-blood	PDAC12-biopsy	PDAC12-blood	PDAC2-biopsy	PDAC2-blood	PDAC3-biopsy	PDAC3-blood	PDAC4-biopsy	PDAC4-blood	PDAC5-biopsy	PDAC5-blood	PDAC6-biopsy	PDAC6-blood	PDAC7-biopsy	PDAC7-blood	PDAC8-biopsy	PDAC8-blood	PDAC9-biopsy	PDAC9-blood
TTLL10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF18	2	0	0	0	1	4	1	1	0	0	22	7	1	3	0	0	0	0	3	2	0	0	8	8
TNFRSF4	0	0	1	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	4	0	0	0	1	0
SDF4	3	1	7	9	12	5	23	17	0	15	231	40	1	6	48	0	49	8	10	17	0	4	21	43
B3GALT6	3	0	1	0	0	0	3	5	0	0	8	1	0	1	0	0	0	0	0	0	0	0	1	0
C1QTNF12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL162741.1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2J2	2	0	10	6	3	9	2	12	0	8	98	17	0	14	26	0	38	4	5	7	0	5	12	24
LINC01786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCNN1D	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAP3	0	0	0	0	0	0	0	1	0	1	4	3	0	0	1	0	2	0	1	2	0	0	3	0
PUSL1	3	0	2	3	3	2	3	1	0	2	33	5	0	1	12	0	9	1	1	1	0	1	6	2
INTS11	4	0	7	9	5	8	20	8	0	6	181	28	2	23	30	0	61	11	13	10	0	1	25	28
CPTP	0	0	0	0	0	1	4	5	0	0	13	0	0	1	0	0	5	0	0	1	0	1	2	1
TAS1R3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DVL1	0	0	1	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	1	0	0	1	0
MXRA8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AURKAIP1	12	3	20	15	14	21	40	20	0	19	284	56	2	33	72	0	75	9	23	25	0	16	68	72
CCNL2	7	2	4	4	9	6	10	5	0	4	163	12	4	2	31	0	77	5	2	7	0	3	23	20
MRPL20	23	2	20	9	18	11	27	14	0	16	308	32	8	13	77	0	70	8	15	11	0	10	74	30
AL391244.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANKRD65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AL391244.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3C	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3B	0	0	0	1	1	0	2	0	0	0	15	2	0	2	4	0	2	1	2	0	0	0	2	2
ATAD3A	1	0	0	0	0	0	5	2	0	0	6	2	2	2	2	0	2	1	1	1	0	0	0	0
TMEM240	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SSU72	15	6	21	11	16	16	43	28	0	11	212	31	2	12	68	0	44	9	16	19	0	5	38	50
AL645728.1	0	0	0	2	0	2	2	2	0	2	25	3	0	2	2	0	9	0	0	2	0	0	2	5
FNDC10	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
AL691432.2	1	0	0	0	0	2	1	0	0	0	9	2	0	1	0	0	0	0	0	0	0	0	0	0
MIB2	4	1	1	3	5	4	4	5	0	2	48	6	4	1	17	0	7	0	4	4	0	0	5	6
MMP23B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDK11B	1	1	4	4	2	3	9	2	0	5	150	12	1	10	28	0	32	5	6	10	0	1	22	5
FO704657.1	0	0	0	0	1	0	0	0	0	0	2	3	0	1	0	0	2	0	0	0	0	0	0	0
SLC35E2B	2	0	2	0	1	1	9	4	0	0	50	4	0	5	9	0	42	4	1	3	0	1	4	1
CDK11A	3	0	12	5	3	5	11	9	0	2	141	36	0	8	41	0	53	4	9	17	0	4	14	24
SLC35E2A	0	0	1	0	0	1	1	0	0	1	6	1	0	2	6	0	8	0	0	3	0	0	3	0
NADK	3	0	4	0	2	5	10	3	0	4	72	13	0	3	11	0	19	0	4	6	0	1	7	8
GNB1	7	2	2	3	5	1	8	6	0	3	78	12	0	5	12	0	16	5	4	12	0	0	6	14
AL109917.1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0
CALML6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CFAP74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391845.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ	0	1	1	0	1	0	2	1	0	0	9	1	0	0	3	0	5	2	0	0	0	0	0	2
AL590822.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ-AS1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FAAP20	15	3	5	4	9	5	45	39	0	6	136	24	0	11	44	0	32	6	10	14	0	3	16	29
SKI	2	0	1	1	0	2	1	1	0	2	62	2	0	0	14	0	14	0	3	3	0	0	3	1
MORN1	0	0	1	0	0	0	0	0	0	0	8	4	0	1	4	0	4	0	0	0	0	0	3	1
RER1	4	2	12	9	15	10	13	21	0	18	214	30	0	10	63	0	56	10	15	11	0	5	39	38
PEX10	1	0	0	2	3	3	0	4	0	2	43	4	0	0	9	0	2	1	4	3	0	0	2	9
PLCH2	0	0	0	1	1	0	1	0	0	2	9	1	0	0	1	0	1	0	0	0	0	0	0	0
AL139246.1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANK4	0	0	0	0	1	2	3	2	0	3	31	2	0	1	6	0	7	1	3	2	0	0	2	5
HES5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.5	4	0	3	1	1	1	29	3	0	3	87	4	0	0	12	0	18	1	2	4	0	0	4	3
TNFRSF14-AS1	3	1	2	0	0	0	0	1	0	5	25	5	0	2	5	0	9	1	0	4	0	0	5	4
TNFRSF14	16	4	39	32	33	40	77	55	0	58	1068	126	8	61	213	0	160	29	33	59	0	21	96	124
AL139246.3	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0
FAM213B	0	0	3	0	1	2	2	1	0	1	9	2	0	3	4	0	5	3	2	3	0	0	2	1
MMEL1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
TTC34	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1
LINC00982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL590438.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGEF16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MEGF6	1	0	0	0	0	0	0	0	0	1	3	3	0	0	0	0	3	1	0	1	0	0	1	2
AL513320.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TPRG1L	0	0	2	0	0	1	0	0	0	1	9	0	0	0	3	0	3	0	1	1	0	1	1	4
WRAP73	0	1	2	5	3	5	5	3	0	0	84	12	0	5	29	0	15	5	3	4	0	1	12	11
TP73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL136528.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMIM1	0	0	0	3	0	1	0	0	0	3	11	1	0	0	8	0	3	0	0	1	0	0	2	3
LRRC47	2	0	1	1	1	2	4	2	0	4	37	3	0	3	8	0	8	0	0	2	0	1	1	3
AL365330.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP104	1	0	3	1	1	0	5	4	0	1	37	3	0	0	4	0	14	0	2	3	0	0	2	1
DFFB	1	0	0	0	0	0	0	1	0	1	5	2	0	2	6	0	2	2	2	0	0	1	0	2
C1orf174	2	0	9	5	5	3	19	6	0	6	109	13	0	5	19	0	35	5	5	1	0	1	11	13
LINC01134	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0
AL805961.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL365255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPHP4	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	1	1	0	0	0	0	1	0
KCNAB2	2	0	9	4	1	5	15	5	0	6	128	15	1	6	24	0	56	1	2	8	0	0	16	12
CHD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL22	265	81	505	464	461	513	649	485	0	826	10131	1644	99	693	3333	0	2638	268	431	758	0	291	1190	1739
AL031847.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ICMT	0	0	0	1	4	0	3	1	0	1	32	1	0	1	4	0	8	1	0	0	0	0	3	2
LINC00337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT7	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0
AL031848.2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	2
HES2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1
PLEKHG5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NOL9	2	0	0	1	1	1	3	1	0	3	36	1	0	0	5	0	16	2	1	1	0	1	2	4
TAS1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB48	0	0	3	2	1	1	9	3	0	2	41	5	0	1	9	0	20	3	5	4	0	0	2	3
KLHL21	1	0	0	0	0	0	3	1	0	0	25	1	0	1	6	0	1	0	1	0	0	0	4	2
PHF13	1	0	0	0	0	1	2	0	0	0	41	1	0	0	4	0	4	1	0	1	0	0	3	0
THAP3	0	0	3	2	1	2	0	6	0	5	33	11	0	3	5	0	10	3	1	2	0	3	6	10
DNAJC11	1	0	2	3	2	2	4	1	0	3	55	6	1	5	10	0	28	4	1	6	0	2	3	2
AL591163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1-DT	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1	8	3	5	5	9	6	16	9	0	9	159	23	1	12	58	0	24	5	8	15	0	5	42	25
VAMP3	1	1	9	3	2	1	3	4	0	3	50	15	1	6	15	0	21	5	7	9	0	2	12	12
PER3	0	0	1	1	0	0	3	0	0	0	4	0	0	0	0	0	3	0	1	0	0	0	1	0
Z98884.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1
UTS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF9	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
PARK7	14	2	52	30	50	55	88	43	0	60	768	118	9	52	225	0	175	26	47	46	0	21	116	159
AL034417.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AL034417.3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ERRFI1	0	0	1	0	1	0	2	0	0	0	76	0	0	0	6	0	6	0	0	0	0	0	2	0
AL034417.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL358876.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RERE	8	0	6	2	3	1	12	12	0	7	193	39	0	14	31	0	109	9	9	13	0	4	9	18
AL096855.1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
AL357552.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO1	17	1	64	43	49	44	75	36	0	54	915	113	11	49	202	0	209	35	39	47	0	27	138	153
ENO1-AS1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	2	0	0	1	0	0	0	1
CA6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A5	0	0	1	0	5	2	6	2	0	5	139	6	1	4	12	0	30	3	4	4	0	1	13	3
GPR157	0	0	0	0	0	0	2	2	0	0	4	0	0	1	0	0	3	0	0	0	0	0	1	0
MIR34AHG	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
H6PD	0	0	1	0	2	2	2	0	0	1	15	0	0	1	1	0	3	0	0	1	0	1	0	0
SPSB1	2	0	0	0	0	0	2	0	0	0	20	0	0	0	0	0	0	0	1	0	0	0	0	0
AL928921.2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A33	3	0	0	0	1	0	22	1	0	0	54	1	0	0	19	0	1	0	3	3	0	0	5	0
TMEM201	0	0	0	2	0	0	0	0	0	0	7	1	0	0	3	0	0	0	0	0	0	0	0	0
PIK3CD	4	0	5	3	5	5	0	5	0	10	66	16	2	7	30	0	33	7	9	7	0	7	16	16
PIK3CD-AS1	0	0	1	1	0	0	0	1	0	3	2	0	1	1	1	0	1	0	0	0	0	0	0	0
PIK3CD-AS2	1	0	3	0	0	2	1	0	0	1	16	1	0	0	6	0	7	1	3	0	0	1	0	0
CLSTN1	2	0	4	2	3	1	2	6	0	0	20	0	0	1	5	0	9	0	1	0	0	1	1	5
CTNNBIP1	2	0	0	1	0	0	6	3	0	1	11	0	0	2	4	0	3	0	0	1	0	0	1	0
LZIC	0	0	2	3	4	2	3	2	0	3	43	12	2	6	12	0	36	4	4	4	0	0	9	16
NMNAT1	0	1	1	1	0	1	3	1	0	2	19	3	0	2	4	0	6	0	2	2	0	1	2	6
RBP7	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
UBE4B	1	0	1	2	2	3	2	3	0	4	47	8	1	6	13	0	25	5	4	4	0	1	1	7
KIF1B	0	0	1	0	0	0	1	0	0	0	5	0	0	0	1	0	0	0	0	1	0	0	2	0
AL139424.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139424.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGD	1	1	6	3	12	12	10	7	0	2	91	16	0	5	19	0	26	2	6	10	0	4	20	16
AL139424.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CENPS-CORT	0	0	0	0	1	1	0	1	0	0	6	1	0	0	2	0	0	0	0	0	0	0	0	0
CENPS	0	1	0	0	0	0	0	2	0	0	5	3	0	0	1	0	0	0	1	0	0	0	0	0
CORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DFFA	0	1	8	3	5	3	5	2	0	2	57	18	1	5	25	0	39	5	4	10	0	2	8	8
AL354956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEX14	0	0	1	0	0	3	1	1	0	0	30	4	0	4	12	0	17	3	0	3	0	0	3	2
CASZ1	0	0	1	2	0	0	4	0	0	2	13	5	0	1	5	0	3	0	1	0	0	0	0	1
AL139423.1	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARDBP	2	1	0	3	3	6	3	1	0	1	81	3	2	4	11	0	16	1	1	6	0	1	3	3
AL109811.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MASP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	1	0	0	0	0
SRM	7	1	0	1	0	1	7	14	0	1	12	2	0	1	1	0	9	1	0	0	0	0	1	3
EXOSC10	0	0	9	3	2	4	11	2	0	7	128	16	3	7	32	0	58	11	4	6	0	3	19	10
AL109811.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AL109811.2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MTOR	0	1	6	2	5	3	5	1	0	3	36	4	0	8	12	0	26	2	3	4	0	1	3	5
UBIAD1	2	2	2	5	3	12	10	5	0	5	107	23	3	2	37	0	39	8	8	5	0	2	19	17
DISP3	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
FBXO44	2	1	2	2	6	12	13	10	0	10	87	16	1	10	32	0	25	5	1	5	0	4	13	8
FBXO6	0	0	3	2	0	5	6	3	0	2	69	3	0	4	5	0	4	4	0	0	0	0	1	15
MAD2L2	2	0	4	6	6	6	10	10	0	10	81	20	0	8	18	0	19	5	11	9	0	6	15	23
DRAXIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
AGTRAP	3	0	6	5	4	7	11	10	0	11	122	12	0	7	18	0	21	6	2	4	0	1	12	10
C1orf167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTHFR	0	0	5	2	0	2	3	2	0	1	39	7	0	1	6	0	33	3	9	3	0	2	8	8
CLCN6	2	0	6	1	4	3	4	3	0	6	68	8	0	4	11	0	38	4	2	5	0	0	9	5
NPPA-AS1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0
NPPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
KIAA2013	1	0	3	1	1	1	4	0	0	1	17	0	0	0	3	0	4	0	0	0	0	2	0	1
PLOD1	0	0	1	0	0	1	1	0	0	4	3	3	0	3	2	0	3	0	1	1	0	0	2	2
MFN2	2	0	0	3	2	1	3	1	0	4	35	3	0	1	12	0	8	1	2	3	0	2	5	2
MIIP	0	1	4	8	1	6	7	14	0	6	72	31	0	13	27	0	35	2	2	14	0	4	11	29
TNFRSF8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF1B	3	2	4	3	5	0	4	4	0	3	103	6	2	0	20	0	15	0	2	0	0	3	17	6
VPS13D	0	0	5	2	1	3	4	4	0	1	49	12	1	3	14	0	42	7	4	3	0	1	5	10
AC243836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AC254633.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM2	12	0	24	12	17	7	18	10	0	11	405	49	5	9	103	0	168	12	8	11	0	5	45	22
KAZN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FHAD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFHD2	4	0	3	0	1	1	2	4	0	1	24	10	0	4	6	0	13	0	2	2	0	2	8	6
CTRC	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2A	0	0	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2B	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP9	12	1	7	0	12	2	5	0	0	1	127	3	6	2	48	0	26	1	27	2	0	1	66	4
DNAJC16	1	2	0	2	0	2	2	1	0	3	35	4	0	2	10	0	18	2	4	4	0	1	2	5
AL121992.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGMAT	0	0	0	0	0	1	1	0	0	0	16	3	0	0	6	0	13	1	0	2	0	0	1	4
AL121992.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DDI2	0	0	1	3	4	1	1	0	0	2	60	5	0	1	8	0	24	0	0	4	0	1	6	7
AL121992.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	2	1	2	0	2	0	0	0	0	1	35	1	1	1	7	0	6	0	7	4	0	1	4	2
AL450998.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A34	0	0	0	0	1	0	0	1	0	0	2	1	0	2	0	0	1	0	0	0	0	0	0	1
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBLIM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
