PDAC1-biopsy	PDAC1-blood	PDAC10-biopsy	PDAC10-blood	PDAC11-biopsy	PDAC11-blood	PDAC12-biopsy	PDAC12-blood	PDAC2-biopsy	PDAC2-blood	PDAC3-biopsy	PDAC3-blood	PDAC4-biopsy	PDAC4-blood	PDAC5-biopsy	PDAC5-blood	PDAC6-biopsy	PDAC6-blood	PDAC7-biopsy	PDAC7-blood	PDAC8-biopsy	PDAC8-blood	PDAC9-biopsy	PDAC9-blood
UBE2J2	1	0	13	5	30	7	12	0	2	10	18	8	7	6	33	1	1	8	7	2	11	0	7	4
LINC01786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCNN1D	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAP3	0	0	2	0	0	0	2	0	0	0	4	0	0	0	1	1	0	0	0	0	1	0	1	0
PUSL1	1	1	6	0	14	1	6	0	0	1	9	0	7	1	9	1	0	2	4	0	10	0	5	3
INTS11	1	0	21	4	39	6	25	0	3	12	35	16	21	5	45	6	8	6	7	3	38	0	17	3
CPTP	2	0	2	0	2	0	6	0	0	0	0	1	0	0	2	3	1	0	3	0	0	0	0	0
TAS1R3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DVL1	0	0	2	0	0	0	1	0	0	0	3	1	0	0	0	1	0	0	0	0	2	0	0	0
MXRA8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AURKAIP1	6	1	60	12	67	11	38	0	7	28	63	36	36	4	90	16	9	12	21	7	71	0	35	12
CCNL2	0	0	20	1	8	0	12	0	1	7	14	5	3	2	20	2	1	3	1	1	6	0	5	4
MRPL20	4	2	55	6	50	11	38	0	5	34	54	25	24	8	98	9	11	9	9	9	49	0	30	8
AL391244.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391244.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	2
ATAD3B	3	1	6	0	2	0	5	0	0	3	4	1	1	0	8	0	0	0	0	0	0	0	2	0
ATAD3A	1	0	1	0	0	0	4	0	0	0	2	1	1	0	3	0	1	0	1	0	2	0	1	0
TMEM240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSU72	9	1	24	2	21	16	34	0	4	17	28	14	8	3	52	5	5	7	7	1	26	0	5	5
AL645728.1	0	0	3	4	1	0	0	0	1	0	0	4	1	0	4	1	1	0	1	1	3	0	1	3
FNDC10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
AL691432.2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	1	0	0	0
MIB2	3	1	9	2	4	6	7	0	1	18	7	11	5	1	41	5	0	3	2	1	6	0	6	7
MMP23B	0	1	2	0	0	0	0	0	0	3	0	2	1	0	10	2	0	5	0	1	1	0	1	0
CDK11B	3	1	9	4	8	0	9	0	1	13	10	2	4	2	14	5	3	3	3	2	9	0	11	2
FO704657.1	0	0	0	0	2	0	1	0	0	0	2	1	0	0	3	0	0	0	0	0	0	0	0	0
SLC35E2B	1	0	2	0	2	2	2	0	0	3	7	4	0	0	5	0	3	7	2	3	3	0	3	0
CDK11A	2	0	23	4	18	1	7	0	1	7	12	6	6	0	27	4	4	10	2	0	5	0	2	5
SLC35E2A	1	0	2	0	3	0	1	0	0	2	1	1	0	0	3	0	0	1	0	0	2	0	1	0
NADK	0	2	1	0	2	1	0	0	1	4	7	2	3	0	8	0	3	3	0	2	3	0	1	2
GNB1	1	1	12	1	12	0	7	0	1	6	14	10	9	0	41	0	4	6	2	0	8	0	4	6
AL109917.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CALML6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM52	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CFAP74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391845.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ	0	0	1	0	0	0	5	0	0	2	1	0	1	0	2	0	1	2	0	1	0	0	0	0
AL590822.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAAP20	3	4	18	2	25	3	34	0	5	10	24	10	11	1	55	1	1	2	7	2	16	0	9	8
SKI	3	0	11	0	6	1	3	0	0	1	15	1	6	0	8	1	2	0	0	1	5	0	2	0
MORN1	0	0	1	0	0	2	2	0	1	0	0	1	0	0	3	0	0	0	1	0	0	0	1	0
RER1	1	1	35	8	46	7	24	0	6	29	44	13	23	4	87	8	7	9	7	3	46	0	23	5
PEX10	0	0	1	0	4	0	3	0	0	0	5	2	2	0	1	0	1	0	1	0	6	0	1	0
PLCH2	1	0	0	1	2	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	1	1
AL139246.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANK4	3	0	4	0	2	0	2	0	1	3	7	0	4	1	15	0	1	1	0	0	4	0	1	1
HES5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AL139246.5	1	1	5	0	4	0	8	0	0	5	4	6	0	0	16	0	0	1	0	0	3	0	4	1
TNFRSF14-AS1	1	0	5	1	3	0	1	0	1	4	3	1	2	0	8	0	1	0	0	1	1	0	5	2
TNFRSF14	4	1	41	15	26	17	19	0	6	46	41	36	33	9	116	14	11	16	11	6	14	0	15	15
AL139246.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
FAM213B	0	0	3	0	3	1	5	0	0	0	2	0	2	0	5	0	1	1	0	1	4	0	6	0
MMEL1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1
TTC34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00982	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM16	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL590438.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGEF16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEGF6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AL513320.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TPRG1L	1	0	3	0	0	1	0	0	0	3	3	2	0	1	1	0	2	0	0	2	1	0	0	2
WRAP73	0	0	12	1	10	2	10	0	2	1	10	1	10	0	17	2	2	2	4	1	17	0	6	3
TP73	0	0	0	0	4	0	3	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0
AL136528.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMIM1	0	0	0	0	1	1	0	0	0	3	0	0	0	0	4	0	0	0	0	0	2	0	2	0
LRRC47	0	0	2	0	3	0	11	0	0	1	9	1	1	1	13	1	2	1	1	0	1	0	0	1
AL365330.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP104	0	0	3	2	0	0	5	0	1	1	1	0	2	0	4	1	1	1	0	0	2	0	0	1
DFFB	0	0	1	0	1	1	0	0	0	2	3	3	0	0	6	1	2	4	1	1	2	0	0	1
C1orf174	2	0	16	7	19	1	9	0	3	14	17	12	15	2	29	6	1	8	9	2	20	0	9	5
LINC01134	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AL805961.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL365255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPHP4	0	0	1	0	2	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0
KCNAB2	1	1	22	3	25	8	16	0	0	23	41	17	15	4	94	9	12	8	5	5	18	0	6	6
CHD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL22	53	11	352	72	540	149	247	0	98	378	612	163	296	89	912	123	105	99	104	63	545	0	241	96
AL031847.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF207	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
ICMT	0	1	5	1	16	0	14	0	1	7	10	4	4	0	19	1	2	1	4	0	13	0	2	0
LINC00337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GPR153	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
ACOT7	0	0	7	1	38	0	25	0	6	5	24	1	12	0	10	2	2	2	5	0	31	0	9	0
AL031848.2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
HES2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPN	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TNFRSF25	1	0	4	0	11	1	8	0	0	1	4	1	4	0	7	1	0	0	2	0	1	0	2	1
PLEKHG5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOL9	0	0	5	0	1	0	3	0	0	1	5	0	2	0	13	0	1	0	0	0	1	0	1	0
TAS1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB48	0	0	6	2	3	2	3	0	1	4	4	5	3	0	9	2	2	2	3	1	2	0	2	1
KLHL21	2	0	1	0	5	0	7	0	1	5	3	1	5	1	5	1	1	0	2	0	2	0	1	0
PHF13	1	0	5	0	3	0	2	0	0	0	4	1	1	0	3	0	2	0	0	0	1	0	0	2
THAP3	0	0	5	2	8	1	2	0	1	4	3	3	3	0	6	0	1	1	4	0	10	0	2	0
DNAJC11	0	0	3	0	4	0	4	0	1	3	5	5	5	0	10	1	0	2	1	2	4	0	0	1
AL591163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1-DT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1	4	0	21	4	32	1	16	0	5	11	24	12	17	0	36	5	5	5	4	5	18	0	11	3
VAMP3	0	0	9	3	9	2	0	0	4	10	6	2	8	0	29	3	4	2	3	4	3	0	4	5
PER3	0	0	1	0	1	1	2	0	0	3	0	1	0	0	2	1	1	1	0	0	2	0	1	0
Z98884.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
UTS2	0	0	2	0	0	0	0	0	0	1	0	1	9	3	4	0	1	0	0	1	0	0	0	0
TNFRSF9	0	0	12	0	6	1	11	0	1	2	30	0	8	2	3	2	4	0	2	0	19	0	10	0
PARK7	6	6	119	13	209	37	120	0	20	76	190	63	88	17	310	22	18	26	33	11	219	0	100	22
AL034417.4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AL034417.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ERRFI1	0	0	9	0	0	0	2	0	0	0	8	0	8	0	20	2	1	0	1	0	5	0	5	0
AL034417.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL358876.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RERE	2	0	3	1	2	2	4	0	1	3	3	10	2	3	19	1	4	4	1	3	2	0	6	0
AL096855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL357552.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO1	3	4	191	16	442	27	146	0	29	91	244	42	203	14	354	23	26	35	58	17	544	0	139	19
ENO1-AS1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	1	0
CA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GPR157	0	0	1	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0
MIR34AHG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
LINC01759	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
H6PD	0	0	4	0	3	0	0	0	0	1	3	0	0	1	3	0	1	1	1	1	1	0	2	0
SPSB1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
AL928921.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A33	2	0	2	0	2	0	21	0	1	0	4	2	0	0	6	1	0	0	1	0	1	0	0	0
TMEM201	0	0	1	0	1	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PIK3CD	1	0	13	4	11	1	1	0	2	7	10	12	8	1	28	6	8	4	2	2	13	0	11	3
PIK3CD-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIK3CD-AS2	0	0	1	0	1	0	1	0	0	0	0	0	1	0	2	0	0	0	1	0	1	0	0	0
CLSTN1	1	1	7	1	1	2	8	0	1	2	6	7	1	1	9	2	1	1	1	1	3	0	2	2
CTNNBIP1	0	1	2	1	7	1	21	0	4	4	5	4	2	0	18	0	1	0	1	4	5	0	0	1
LZIC	2	1	21	0	16	4	8	0	2	6	18	3	12	0	25	4	5	4	2	4	13	0	9	3
NMNAT1	0	0	0	0	1	0	1	0	0	0	3	0	1	1	2	0	0	1	0	0	0	0	3	0
RBP7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
UBE4B	1	0	4	0	4	2	2	0	0	4	8	1	5	2	15	1	4	3	2	2	4	0	5	2
KIF1B	2	0	2	0	0	1	4	0	0	5	0	1	0	1	2	1	1	0	1	0	4	0	1	2
AL139424.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139424.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGD	0	0	18	2	34	1	18	0	5	10	34	9	24	4	42	2	4	1	5	3	24	0	16	1
AL139424.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPS-CORT	0	0	0	0	4	0	1	0	1	1	2	0	1	0	1	0	0	0	0	0	1	0	0	0
CENPS	0	0	0	0	1	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0
CORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DFFA	1	0	13	4	17	1	10	0	0	7	10	4	8	2	16	1	3	5	3	0	18	0	8	2
AL354956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEX14	0	0	5	1	4	1	6	0	2	3	5	1	1	0	9	2	5	1	0	0	1	0	2	0
CASZ1	0	0	3	0	1	1	3	0	0	4	4	1	0	0	4	1	3	2	0	2	1	0	1	0
AL139423.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
C1orf127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARDBP	0	0	6	0	7	0	4	0	0	0	4	1	2	0	5	0	0	0	0	2	2	0	6	0
AL109811.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MASP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SRM	0	1	2	0	0	0	13	0	1	5	5	0	1	1	1	0	0	1	0	1	8	0	0	0
EXOSC10	1	0	9	4	13	2	9	0	2	7	22	7	7	0	21	3	1	3	2	1	14	0	7	2
AL109811.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MTOR	0	0	6	1	3	2	2	0	1	4	9	3	0	1	9	0	3	4	3	1	4	0	1	3
UBIAD1	1	0	6	1	12	3	5	0	1	6	8	4	6	1	25	0	2	4	3	0	3	0	6	3
DISP3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO2	0	0	4	0	7	0	2	0	0	1	0	0	0	0	29	0	0	3	0	0	7	0	0	0
FBXO44	0	0	14	0	5	3	12	0	4	8	12	4	4	2	45	6	2	3	8	0	3	0	5	2
FBXO6	0	1	10	3	16	1	8	0	2	15	15	13	9	1	43	4	3	7	7	2	16	0	8	7
MAD2L2	2	1	49	3	91	7	41	0	15	21	48	11	22	0	110	6	5	6	13	0	118	0	25	6
DRAXIN	0	0	1	0	6	1	5	0	2	1	5	0	3	0	23	0	0	3	1	0	8	0	1	0
AGTRAP	0	2	36	9	31	9	29	0	10	24	44	33	25	1	155	11	5	22	14	8	16	0	14	25
C1orf167	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MTHFR	0	0	1	0	0	1	2	0	0	2	1	3	1	0	5	1	2	1	0	0	1	0	0	2
CLCN6	0	0	4	1	0	0	1	0	0	1	2	1	0	1	2	0	1	0	2	1	1	0	1	0
NPPA-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA2013	0	0	2	0	1	0	0	0	0	1	0	1	2	0	3	0	0	0	0	0	3	0	1	0
PLOD1	0	0	21	2	8	3	4	0	2	7	3	7	6	0	47	1	1	7	3	6	2	0	4	3
MFN2	1	0	4	0	3	0	2	0	2	2	9	1	2	0	5	1	2	0	1	1	5	0	2	1
MIIP	1	2	24	0	22	1	8	0	1	2	11	6	8	2	18	3	0	2	2	2	10	0	10	0
TNFRSF8	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	1	0
TNFRSF1B	4	1	75	5	32	5	20	0	5	33	94	20	22	3	197	7	18	15	10	5	49	0	8	3
VPS13D	0	0	7	1	7	1	2	0	1	4	12	4	4	1	12	1	0	3	1	1	5	0	2	0
AC243836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3	1	0	4	0	14	3	5	0	4	9	10	5	16	1	47	2	2	8	5	2	26	0	8	5
AC254633.1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM2	1	1	28	3	7	2	10	0	1	4	21	6	7	1	24	2	19	12	3	0	9	0	4	3
KAZN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
TMEM51-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FHAD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.1	1	0	3	0	0	0	0	0	0	2	1	2	0	0	2	0	0	1	0	1	0	0	0	2
EFHD2	4	0	45	9	17	3	15	0	7	37	32	29	9	2	133	14	4	32	9	4	15	0	17	18
CTRC	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
CELA2A	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2B	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP9	0	0	7	0	6	0	4	0	1	4	0	2	11	3	6	2	0	1	2	0	9	0	7	1
DNAJC16	0	0	4	0	0	0	1	0	2	1	0	2	0	1	7	0	2	1	1	1	1	0	3	2
AL121992.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AGMAT	0	0	1	0	3	0	1	0	0	0	2	1	2	0	1	0	0	0	0	0	3	0	1	1
AL121992.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DDI2	0	0	4	1	6	0	4	0	0	3	4	2	6	0	5	1	3	3	2	0	2	0	2	0
AL121992.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	1	0	3	0	2	0	4	0	0	1	5	0	2	0	4	0	0	0	1	0	0	0	2	2
AL450998.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBLIM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
