PDAC1-biopsy	PDAC1-blood	PDAC10-biopsy	PDAC10-blood	PDAC11-biopsy	PDAC11-blood	PDAC12-biopsy	PDAC12-blood	PDAC2-biopsy	PDAC2-blood	PDAC3-biopsy	PDAC3-blood	PDAC4-biopsy	PDAC4-blood	PDAC5-biopsy	PDAC5-blood	PDAC6-biopsy	PDAC6-blood	PDAC7-biopsy	PDAC7-blood	PDAC8-biopsy	PDAC8-blood	PDAC9-biopsy	PDAC9-blood
UBE2J2	1	1	2	7	1	8	0	12	0	8	0	4	0	12	2	12	0	2	1	3	0	1	0	3
LINC01786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCNN1D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAP3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PUSL1	2	1	0	3	0	2	0	1	0	1	0	2	0	1	0	3	0	2	0	0	0	0	0	4
INTS11	4	0	1	11	8	9	0	16	1	9	0	5	0	20	3	21	0	5	3	5	3	4	0	14
CPTP	0	1	0	0	0	1	0	3	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0
TAS1R3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DVL1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1
MXRA8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AURKAIP1	1	4	3	18	3	13	0	23	1	15	0	7	0	24	4	31	0	6	4	12	3	1	1	33
CCNL2	2	1	1	7	0	0	0	3	0	4	0	1	0	3	1	4	0	3	1	4	0	0	0	0
MRPL20	0	9	3	6	5	15	0	12	1	8	0	7	1	26	2	29	0	9	3	3	2	2	1	25
AL391244.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391244.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3C	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	2
ATAD3B	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
ATAD3A	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1
TMEM240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSU72	3	7	0	12	3	22	0	38	0	5	0	2	0	12	3	9	0	6	0	10	2	4	0	21
AL645728.1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	3	0	1	0	3	0	0	0	1
FNDC10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AL691432.2	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIB2	0	13	0	9	0	5	0	25	0	7	0	3	0	7	2	15	0	1	0	6	1	3	0	15
MMP23B	0	1	0	0	0	0	0	8	0	1	0	1	0	3	0	5	0	1	0	0	0	2	0	2
CDK11B	2	0	0	6	0	5	0	1	0	0	0	1	0	4	2	4	0	0	0	6	0	1	0	2
FO704657.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC35E2B	0	1	0	3	0	0	0	3	0	3	0	1	0	2	0	5	0	4	0	0	0	4	0	2
CDK11A	0	4	2	11	0	3	0	2	0	2	0	5	0	3	1	7	0	4	1	10	1	1	1	12
SLC35E2A	1	0	0	0	0	3	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4
NADK	0	1	0	1	1	1	0	1	0	3	0	0	0	0	0	2	0	0	0	1	0	0	0	1
GNB1	1	3	2	4	0	5	0	5	0	3	0	6	0	3	0	4	0	2	0	6	0	1	0	7
AL109917.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALML6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFAP74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391845.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2
AL590822.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAAP20	1	6	0	5	2	3	0	21	1	9	0	4	0	2	2	14	0	3	2	4	2	1	0	13
SKI	1	1	2	0	3	2	0	0	0	0	0	1	0	0	1	0	0	0	0	2	1	0	0	0
MORN1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
RER1	1	5	1	12	5	10	0	15	2	7	0	9	0	16	2	15	0	6	1	7	4	4	0	19
PEX10	0	0	1	1	0	2	0	2	0	1	0	1	0	0	0	5	0	0	0	0	0	0	0	3
PLCH2	0	1	0	2	0	1	0	2	0	1	0	2	0	0	0	3	0	0	0	2	1	0	0	0
AL139246.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANK4	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	2	0	0	1
HES5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.5	0	2	0	2	0	3	0	9	0	2	0	1	0	0	0	3	0	0	0	1	0	0	0	1
TNFRSF14-AS1	0	2	0	1	0	2	0	1	0	2	0	3	0	0	0	2	0	1	0	1	0	1	0	8
TNFRSF14	0	6	2	20	0	28	0	15	2	19	0	10	1	22	1	32	0	11	1	11	1	4	0	23
AL139246.3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FAM213B	0	0	0	4	1	0	0	1	0	1	0	0	0	3	0	2	0	1	0	2	0	1	0	7
MMEL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TTC34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
LINC00982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL590438.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGEF16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEGF6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL513320.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPRG1L	0	0	0	1	0	2	0	0	1	0	0	3	0	1	0	0	0	0	0	1	0	0	0	3
WRAP73	0	0	0	4	0	3	0	1	0	4	0	0	0	3	1	4	0	0	0	3	2	1	0	3
TP73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL136528.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMIM1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	1	0	0	0	0	1	0	0	1
LRRC47	0	5	0	1	0	1	0	3	0	1	0	0	0	1	0	5	0	1	0	0	0	0	0	1
AL365330.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP104	0	1	0	4	1	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	2
DFFB	0	3	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	1	0	0	0	0
C1orf174	1	0	2	7	2	6	0	8	0	7	0	4	0	7	0	5	0	3	0	5	4	4	0	12
LINC01134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL805961.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL365255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPHP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNAB2	0	1	1	10	0	17	0	19	1	16	0	5	0	22	1	21	0	7	1	5	2	3	0	12
CHD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL22	34	104	30	320	51	210	0	215	23	232	0	118	22	394	77	438	0	77	14	219	53	82	11	392
AL031847.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ICMT	0	0	0	0	0	0	0	4	0	2	0	0	0	2	0	2	0	0	1	0	1	2	0	1
LINC00337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR153	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
ACOT7	1	2	0	6	0	2	0	7	0	3	0	3	0	12	0	8	0	1	0	2	0	1	0	10
AL031848.2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
HES2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF25	3	1	0	1	0	1	0	0	0	1	0	0	0	0	2	1	0	1	1	0	0	0	0	1
PLEKHG5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOL9	0	1	0	1	0	0	0	2	0	1	0	1	0	0	1	4	0	0	0	0	0	0	0	3
TAS1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB48	0	2	1	1	0	2	0	2	0	4	0	2	0	3	0	3	0	0	0	1	0	0	0	4
KLHL21	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	2
PHF13	0	0	0	5	0	1	0	2	0	1	0	0	0	0	0	4	0	0	0	3	1	1	0	1
THAP3	0	1	0	1	0	1	0	2	0	2	0	1	0	3	0	3	0	0	0	1	0	1	0	3
DNAJC11	0	0	0	1	0	0	0	1	0	0	0	1	0	2	0	5	0	1	0	0	1	1	0	3
AL591163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1-DT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1	1	4	1	2	1	5	0	5	0	7	0	3	1	6	3	6	0	0	0	3	1	1	1	10
VAMP3	0	1	0	8	0	5	0	4	0	5	0	2	0	7	1	8	0	1	0	2	0	3	0	3
PER3	0	0	0	0	0	0	0	2	0	1	0	1	0	1	1	2	0	0	0	0	0	0	0	3
Z98884.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UTS2	0	0	0	2	0	2	0	0	0	2	0	0	1	14	0	6	0	0	0	0	0	0	0	2
TNFRSF9	0	1	1	3	1	2	0	2	0	1	0	0	0	1	0	1	0	1	0	1	2	0	0	6
PARK7	2	19	4	54	10	69	0	59	6	36	0	27	4	62	6	70	0	20	10	51	15	13	2	91
AL034417.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL034417.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERRFI1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AL034417.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL358876.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RERE	0	2	0	2	1	2	0	2	0	1	0	3	0	1	1	3	0	3	0	2	1	0	0	3
AL096855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL357552.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO1	2	8	11	49	21	48	0	54	6	58	0	25	4	101	10	67	0	18	8	48	9	13	2	100
ENO1-AS1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
MIR34AHG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H6PD	0	1	1	2	0	1	0	1	0	2	0	0	0	0	0	1	0	0	0	1	0	2	0	2
SPSB1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL928921.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A33	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
TMEM201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PIK3CD	0	1	0	7	2	3	0	2	0	6	0	5	1	5	0	9	0	4	3	1	1	3	0	19
PIK3CD-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIK3CD-AS2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLSTN1	0	1	0	0	0	1	0	3	0	0	0	1	0	0	0	1	0	1	0	2	0	0	0	2
CTNNBIP1	1	5	0	2	0	2	0	11	0	7	0	1	0	0	0	12	0	2	0	1	1	2	0	1
LZIC	0	0	0	2	1	5	0	6	0	7	0	3	1	4	3	7	0	8	0	1	0	0	0	6
NMNAT1	0	0	0	1	0	0	0	1	1	2	0	0	0	3	0	2	0	0	0	1	0	0	0	0
RBP7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE4B	0	0	0	2	0	4	0	4	0	1	0	1	0	4	0	10	0	1	0	3	1	1	0	3
KIF1B	1	0	0	1	0	0	0	0	1	0	0	0	0	2	0	1	0	0	1	0	0	0	0	3
AL139424.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139424.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGD	2	0	0	7	0	5	0	11	2	2	0	0	1	6	1	11	0	1	1	5	1	1	1	7
AL139424.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPS-CORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DFFA	0	2	0	5	4	3	0	5	0	4	0	0	0	2	0	5	0	3	0	3	7	3	0	9
AL354956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEX14	0	1	0	3	0	0	0	1	0	2	0	1	0	0	0	2	0	2	0	1	0	0	0	1
CASZ1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0
AL139423.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARDBP	0	0	0	1	0	1	0	2	0	0	0	2	0	0	1	2	0	2	1	2	0	0	0	2
AL109811.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MASP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
SRM	0	5	0	0	0	1	0	11	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	2
EXOSC10	0	1	1	7	2	4	0	2	0	4	0	0	0	6	0	9	0	2	0	2	1	0	0	5
AL109811.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTOR	0	1	1	4	0	3	0	1	0	4	0	5	0	2	0	3	0	3	0	2	1	3	0	7
UBIAD1	0	0	1	2	0	3	0	9	0	1	0	2	0	4	3	7	0	2	0	1	0	0	0	5
DISP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO2	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
FBXO44	0	0	0	1	2	4	0	3	0	5	0	0	0	5	0	3	0	2	0	3	3	1	0	5
FBXO6	0	0	0	1	1	8	0	8	0	6	0	4	0	8	0	11	0	3	0	1	1	3	0	14
MAD2L2	0	4	0	10	4	10	0	19	0	8	0	5	0	14	1	11	0	3	0	3	2	1	0	12
DRAXIN	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0
AGTRAP	0	7	2	12	2	16	0	34	1	13	0	4	0	17	0	16	0	4	2	8	4	2	0	30
C1orf167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTHFR	0	0	0	2	0	1	0	2	0	0	0	0	1	2	0	5	0	2	0	0	0	0	0	1
CLCN6	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
NPPA-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA2013	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
PLOD1	0	0	0	3	0	0	0	3	0	0	0	1	0	2	0	3	0	2	0	3	0	0	0	2
MFN2	0	1	0	2	0	0	0	5	0	0	0	1	0	2	0	1	0	0	0	3	0	1	0	4
MIIP	0	2	0	7	1	6	0	4	0	4	0	2	0	9	1	8	0	2	1	3	0	1	0	13
TNFRSF8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF1B	1	0	0	1	3	4	0	11	0	7	0	2	0	0	1	8	0	2	1	4	4	0	0	8
VPS13D	0	1	0	3	1	1	0	1	0	2	0	0	0	2	0	5	0	3	0	1	0	0	0	2
AC243836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3	1	3	2	0	5	2	0	2	0	4	0	1	1	2	4	3	0	1	1	2	2	1	1	4
AC254633.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM2	1	2	2	5	0	7	0	2	0	3	0	5	1	4	2	11	0	7	1	2	2	0	0	6
KAZN	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FHAD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFHD2	0	10	2	10	1	8	0	42	0	19	0	10	0	5	1	23	0	21	0	5	1	3	0	23
CTRC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2A	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP9	0	0	0	3	5	3	0	2	1	0	0	1	2	3	0	1	0	2	1	0	0	0	0	2
DNAJC16	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0	3	0	0	0	0	1	0	0	1
AL121992.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGMAT	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
AL121992.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DDI2	0	0	0	1	1	1	0	0	1	1	0	0	0	2	0	4	0	1	0	1	1	1	0	1
AL121992.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
AL450998.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBLIM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
