PDAC1-biopsy	PDAC1-blood	PDAC10-biopsy	PDAC10-blood	PDAC11-biopsy	PDAC11-blood	PDAC12-biopsy	PDAC12-blood	PDAC2-biopsy	PDAC2-blood	PDAC3-biopsy	PDAC3-blood	PDAC4-biopsy	PDAC4-blood	PDAC5-biopsy	PDAC5-blood	PDAC6-biopsy	PDAC6-blood	PDAC7-biopsy	PDAC7-blood	PDAC8-biopsy	PDAC8-blood	PDAC9-biopsy	PDAC9-blood
UBE2J2	0	6	0	3	0	3	0	34	1	41	0	16	0	9	1	2	0	14	1	0	1	0	2	64
LINC01786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCNN1D	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ACAP3	0	2	0	1	0	0	0	5	0	5	0	3	0	0	0	0	0	2	0	0	0	0	0	5
PUSL1	1	3	0	0	0	0	0	6	0	9	0	4	0	4	1	1	0	4	0	0	0	0	0	11
INTS11	0	3	1	4	0	3	0	35	0	59	0	18	0	18	5	5	0	16	0	0	1	5	2	62
CPTP	0	1	0	0	0	0	0	10	0	2	0	0	0	0	1	0	0	3	0	0	0	0	1	6
TAS1R3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DVL1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
MXRA8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AURKAIP1	1	15	1	13	0	6	0	90	2	148	0	56	0	37	5	10	0	37	0	0	1	6	5	193
CCNL2	1	4	1	5	0	1	0	12	0	15	0	11	0	3	0	0	0	10	1	0	0	0	2	27
MRPL20	1	16	4	5	0	6	0	74	5	144	0	29	0	34	7	3	0	32	0	0	0	5	3	126
AL391244.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391244.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3C	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3B	0	2	0	0	0	0	0	8	0	2	0	1	0	1	0	0	0	1	0	0	0	0	1	1
ATAD3A	0	2	0	0	0	0	0	5	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1
TMEM240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSU72	2	14	0	5	0	5	0	104	0	91	0	31	0	28	3	1	0	18	3	0	1	6	7	134
AL645728.1	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	4
FNDC10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL691432.2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
MIB2	1	17	0	2	0	0	0	54	0	41	0	6	0	8	0	2	0	2	0	0	0	0	0	47
MMP23B	0	1	0	0	0	0	0	21	1	2	0	1	0	2	0	0	0	1	0	0	0	0	0	1
CDK11B	0	3	0	1	0	0	0	13	1	23	0	12	0	6	0	2	0	9	1	0	1	0	2	26
FO704657.1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC35E2B	0	0	0	1	0	0	0	6	1	11	0	8	0	3	1	1	0	9	0	0	0	2	0	12
CDK11A	0	3	0	3	0	1	0	14	0	23	0	26	0	8	0	2	0	15	0	0	1	2	1	40
SLC35E2A	0	2	0	1	0	0	0	5	0	7	0	4	0	4	0	0	0	4	0	0	0	0	0	11
NADK	0	1	0	1	0	0	0	10	0	7	0	3	0	1	1	1	0	4	0	0	0	0	0	9
GNB1	1	4	1	1	0	0	0	18	1	22	0	15	0	7	1	0	0	6	0	0	1	0	0	24
AL109917.1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALML6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFAP74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391845.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ	1	4	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
AL590822.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAAP20	1	27	0	0	0	3	0	82	0	40	0	11	0	4	2	3	0	8	2	0	0	1	2	55
SKI	1	1	1	0	0	0	0	2	1	6	0	5	0	0	0	1	0	2	0	0	1	0	0	13
MORN1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1
RER1	0	15	0	9	0	3	0	58	0	127	0	37	0	24	5	4	0	24	3	0	6	5	3	119
PEX10	0	0	0	0	0	0	0	3	0	6	0	2	0	0	1	0	0	0	0	0	0	0	0	10
PLCH2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
AL139246.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANK4	0	1	0	0	0	0	0	4	0	8	0	1	0	1	1	0	0	7	0	0	0	0	0	5
HES5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.5	1	4	0	1	0	0	0	27	0	11	0	2	0	0	0	0	0	1	0	0	0	0	0	5
TNFRSF14-AS1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3
TNFRSF14	4	17	4	7	0	8	0	92	0	192	0	51	0	58	7	6	0	44	2	0	1	11	4	256
AL139246.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM213B	0	0	0	0	0	1	0	5	0	9	0	3	0	1	0	0	0	2	0	0	0	0	0	9
MMEL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TTC34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL590438.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGEF16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEGF6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL513320.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
TPRG1L	0	1	0	1	0	2	0	0	0	9	0	8	0	4	1	0	0	4	0	0	0	0	0	3
WRAP73	0	4	0	5	0	2	0	9	3	19	0	12	0	6	2	1	0	6	0	0	0	0	1	21
TP73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL136528.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMIM1	0	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
LRRC47	0	3	0	1	0	0	0	16	0	11	0	4	0	1	1	2	0	4	0	0	1	0	0	5
AL365330.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP104	0	1	0	0	0	0	0	7	0	6	0	3	0	1	0	0	0	3	0	0	0	1	0	8
DFFB	0	0	0	1	0	0	0	6	0	6	0	3	0	0	1	0	0	1	0	0	0	0	0	5
C1orf174	1	1	0	2	0	0	0	26	0	33	0	17	0	9	1	1	0	15	1	0	1	3	5	43
LINC01134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL805961.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL365255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NPHP4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
KCNAB2	0	15	3	6	0	1	0	51	1	96	0	33	0	37	5	3	0	29	1	0	1	1	3	90
CHD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL22	25	174	11	100	0	83	0	593	22	1963	0	590	0	449	62	96	0	266	22	0	13	40	66	1639
AL031847.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF207	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ICMT	0	1	0	1	0	0	0	10	0	19	0	3	0	3	0	5	0	5	0	0	0	0	0	19
LINC00337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR153	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ACOT7	0	0	1	1	0	0	0	3	0	15	0	3	0	4	0	0	0	3	0	0	0	0	2	14
AL031848.2	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HES2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPN	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1
TNFRSF25	0	2	0	0	0	0	0	4	0	15	0	1	0	0	0	2	0	1	0	0	0	0	0	20
PLEKHG5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOL9	0	0	0	2	0	0	0	4	0	10	0	3	0	1	0	2	0	0	0	0	0	0	0	8
TAS1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB48	0	1	0	1	0	0	0	6	0	13	0	2	0	7	1	0	0	3	0	0	1	0	0	15
KLHL21	0	0	0	0	0	0	0	1	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	9
PHF13	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	5
THAP3	0	2	0	1	0	0	0	4	0	12	0	4	0	6	0	1	0	3	0	0	1	2	0	10
DNAJC11	0	0	0	2	0	3	0	5	0	11	0	5	0	3	1	2	0	5	0	0	0	0	0	13
AL591163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1-DT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1	1	8	1	2	0	2	0	28	1	56	0	17	0	10	0	3	0	8	3	0	1	1	2	35
VAMP3	0	1	0	1	0	0	0	14	0	30	0	10	0	14	1	3	0	3	1	0	0	0	0	30
PER3	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	2
Z98884.1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
UTS2	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
TNFRSF9	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0
PARK7	1	29	2	19	0	14	0	215	1	327	0	122	0	81	7	12	0	56	4	0	4	8	18	422
AL034417.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AL034417.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERRFI1	0	0	1	1	0	0	0	1	0	3	0	1	0	0	1	0	0	0	0	0	0	0	1	1
AL034417.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL358876.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A1	0	0	0	0	0	0	0	1	0	4	0	3	0	1	0	0	0	0	0	0	0	0	0	1
RERE	0	0	0	1	0	0	0	11	0	10	0	6	0	0	1	1	0	7	0	0	0	0	1	10
AL096855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL357552.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO1	4	18	3	29	0	10	0	189	2	406	0	128	0	137	20	13	0	59	8	0	6	8	22	459
ENO1-AS1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR157	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
MIR34AHG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H6PD	0	0	0	0	0	0	0	1	0	7	0	1	0	2	0	1	0	3	0	0	0	0	0	5
SPSB1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
AL928921.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A33	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
TMEM201	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIK3CD	1	5	0	1	0	0	0	8	1	28	0	8	0	9	1	3	0	21	1	0	0	1	2	28
PIK3CD-AS1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PIK3CD-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
CLSTN1	0	1	0	4	0	0	0	10	2	18	0	8	0	5	0	2	0	5	0	0	1	0	1	22
CTNNBIP1	1	3	0	1	0	0	0	11	0	13	0	1	0	2	1	1	0	1	0	0	0	0	0	2
LZIC	0	6	0	7	0	0	0	20	0	29	0	12	0	12	0	1	0	14	0	0	1	2	1	49
NMNAT1	0	0	0	2	0	0	0	2	0	1	0	2	0	1	0	0	0	2	0	0	0	0	0	3
RBP7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE4B	1	0	0	2	0	0	0	8	1	17	0	6	0	3	2	0	0	8	0	0	2	0	0	11
KIF1B	0	0	0	0	0	0	0	0	0	12	0	1	0	2	1	1	0	4	0	0	0	1	0	6
AL139424.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139424.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PGD	0	1	0	3	0	1	0	15	0	31	0	16	0	10	1	1	0	5	0	0	0	1	1	45
AL139424.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPS-CORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPS	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DFFA	0	4	0	0	0	0	0	3	0	27	0	4	0	7	1	0	0	7	0	0	0	0	1	14
AL354956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEX14	1	0	0	3	0	0	0	6	0	11	0	3	0	2	0	0	0	4	1	0	1	1	0	11
CASZ1	0	1	0	0	0	0	0	1	0	5	0	3	0	1	0	1	0	1	0	0	1	0	0	0
AL139423.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARDBP	0	1	1	2	0	0	0	3	0	6	0	7	0	3	1	2	0	1	0	0	0	0	0	6
AL109811.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MASP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AL109811.3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRM	0	9	0	0	0	0	0	37	0	1	0	1	0	1	0	0	0	2	0	0	0	1	1	7
EXOSC10	0	3	1	4	0	1	0	15	0	31	0	14	0	11	1	2	0	10	0	0	0	1	2	27
AL109811.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTOR	0	0	0	1	0	1	0	4	0	12	0	8	0	5	0	0	0	4	0	0	0	0	0	15
UBIAD1	0	2	2	1	0	3	0	9	0	18	0	6	0	6	0	0	0	8	0	0	0	2	0	22
DISP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
FBXO44	1	4	0	3	0	2	0	22	0	27	0	7	0	18	0	2	0	5	1	0	1	1	0	32
FBXO6	0	0	1	0	0	0	0	15	2	36	0	8	0	7	0	1	0	9	1	0	0	2	1	64
MAD2L2	1	14	2	2	0	5	0	42	3	65	0	26	0	15	2	3	0	9	4	0	3	0	5	95
DRAXIN	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AGTRAP	1	21	4	12	0	5	0	68	0	109	0	40	0	35	6	4	0	18	3	0	3	2	5	193
C1orf167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTHFR	0	1	0	2	0	0	0	0	0	3	0	5	0	1	0	0	0	2	0	0	0	0	0	7
CLCN6	0	0	0	0	0	0	0	3	0	6	0	2	0	0	0	0	0	3	0	0	0	1	0	2
NPPA-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA2013	0	1	0	1	0	0	0	5	1	1	0	0	0	1	1	0	0	2	2	0	0	0	0	6
PLOD1	0	1	0	8	0	1	0	8	0	23	0	12	0	2	0	2	0	6	0	0	1	0	2	61
MFN2	0	1	0	1	0	0	0	3	0	10	0	3	0	5	0	1	0	3	0	0	0	0	2	13
MIIP	1	7	1	7	0	0	0	15	1	33	0	16	0	11	1	1	0	5	2	0	1	2	1	39
TNFRSF8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF1B	0	11	1	6	0	2	0	47	0	97	0	24	0	7	11	3	0	42	0	0	0	2	5	77
VPS13D	0	1	0	3	0	1	0	3	0	10	0	6	0	5	1	1	0	10	0	0	0	1	0	19
AC243836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3	0	0	0	1	0	1	0	7	0	7	0	3	0	0	0	0	0	4	1	0	0	1	0	6
AC254633.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM2	0	3	0	3	0	0	0	4	1	18	0	14	0	8	0	0	0	15	0	0	1	1	1	15
KAZN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FHAD1	0	1	0	1	0	0	0	0	0	1	0	1	0	2	0	0	0	3	0	0	0	1	0	3
AL031283.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.1	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	1	0	0	0	0	0	2
EFHD2	1	44	1	13	0	2	0	159	0	128	0	40	0	16	0	7	0	64	0	0	1	5	8	138
CTRC	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CELA2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP9	0	1	0	0	0	1	0	1	0	4	0	3	0	0	0	0	0	2	0	0	0	0	0	2
DNAJC16	0	1	0	1	0	0	0	1	0	4	0	2	0	0	0	0	0	5	0	0	0	0	1	7
AL121992.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGMAT	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2
AL121992.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDI2	0	1	0	0	0	0	0	2	0	2	0	5	0	0	0	0	0	4	0	0	0	0	1	9
AL121992.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	0	0	0	0	0	0	0	2	1	3	0	3	0	0	0	0	0	0	1	0	0	0	0	2
AL450998.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A34	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBLIM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
