PDAC1-biopsy	PDAC1-blood	PDAC10-biopsy	PDAC10-blood	PDAC11-biopsy	PDAC11-blood	PDAC12-biopsy	PDAC12-blood	PDAC2-biopsy	PDAC2-blood	PDAC3-biopsy	PDAC3-blood	PDAC4-biopsy	PDAC4-blood	PDAC5-biopsy	PDAC5-blood	PDAC6-biopsy	PDAC6-blood	PDAC7-biopsy	PDAC7-blood	PDAC8-biopsy	PDAC8-blood	PDAC9-biopsy	PDAC9-blood
UBE2J2	0	0	1	6	0	2	6	2	0	0	7	0	4	0	5	0	12	0	2	0	2	0	3	1
LINC01786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCNN1D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAP3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
PUSL1	0	0	1	1	0	1	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	2	1
INTS11	0	0	6	8	0	4	12	4	0	0	20	0	5	0	8	2	19	0	1	0	1	0	4	2
CPTP	0	1	0	2	0	0	6	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TAS1R3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DVL1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MXRA8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AURKAIP1	1	2	15	26	0	9	25	2	0	0	17	0	20	2	7	3	27	0	2	0	1	0	5	4
CCNL2	0	1	8	6	0	3	7	0	0	0	13	0	8	1	4	1	19	0	1	0	0	0	0	2
MRPL20	2	1	5	12	0	5	14	4	0	0	24	0	20	1	11	6	27	0	2	0	1	0	8	1
AL391244.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
AL391244.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3C	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3B	0	0	0	2	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0
ATAD3A	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0
TMEM240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSU72	2	3	14	27	0	9	29	3	0	0	11	0	4	0	14	7	23	0	3	0	0	0	7	2
AL645728.1	0	0	1	1	0	0	1	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0	1
FNDC10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL691432.2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MIB2	0	1	0	3	0	0	2	2	0	0	8	0	1	0	2	2	1	0	0	0	0	0	0	1
MMP23B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDK11B	0	0	2	6	0	2	3	1	0	0	14	0	4	0	1	0	14	0	0	0	1	0	3	1
FO704657.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0
SLC35E2B	0	0	2	2	0	0	1	0	0	0	6	0	3	0	0	1	9	0	1	0	0	0	0	0
CDK11A	0	0	3	10	0	4	6	0	0	0	19	0	5	0	2	1	24	0	1	0	0	0	1	3
SLC35E2A	0	1	3	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1
NADK	2	1	1	1	0	2	4	0	0	0	6	0	2	1	3	1	7	0	0	0	0	0	0	2
GNB1	0	1	2	3	0	4	3	0	0	0	8	0	5	0	5	1	11	0	1	0	0	0	2	1
AL109917.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALML6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFAP74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391845.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ	0	0	0	0	0	0	6	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0
AL590822.2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PRKCZ-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAAP20	0	2	4	5	0	1	19	3	0	0	9	0	0	0	3	1	12	0	1	0	0	0	4	2
SKI	0	0	1	0	0	0	2	0	0	0	4	0	3	0	4	0	6	0	2	0	0	0	1	0
MORN1	0	0	0	1	0	0	2	0	0	0	4	0	0	0	1	0	4	0	0	0	0	0	0	0
RER1	1	1	4	12	0	2	11	0	0	0	17	0	9	1	9	5	19	0	2	0	1	0	4	2
PEX10	0	0	1	0	0	3	0	0	0	0	5	0	0	0	1	1	2	0	0	0	0	0	0	1
PLCH2	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
AL139246.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANK4	0	0	1	2	0	1	3	0	0	0	1	0	2	0	2	0	2	0	2	0	0	0	0	0
HES5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.5	1	0	0	0	0	0	14	0	0	0	15	0	0	0	2	1	4	0	0	0	0	0	1	0
TNFRSF14-AS1	0	0	2	1	0	0	2	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	1	0
TNFRSF14	1	5	16	21	0	13	18	7	0	0	85	0	14	5	15	4	29	0	3	0	4	0	7	4
AL139246.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM213B	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	1	0
MMEL1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TTC34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL590438.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGEF16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEGF6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
AL513320.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPRG1L	0	0	1	1	0	0	1	0	0	0	2	0	3	0	0	0	0	0	0	0	1	0	1	0
WRAP73	0	0	1	1	0	0	2	1	0	0	10	0	5	0	2	0	18	0	0	0	0	0	0	0
TP73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL136528.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMIM1	0	0	1	0	0	0	0	0	0	0	1	0	4	0	1	1	1	0	0	0	0	0	1	0
LRRC47	0	0	0	0	0	0	1	0	0	0	2	0	1	0	2	2	1	0	0	0	0	0	1	0
AL365330.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP104	0	0	1	1	0	0	3	1	0	0	3	0	0	0	2	1	3	0	0	0	0	0	0	0
DFFB	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0
C1orf174	1	0	3	5	0	1	5	0	0	0	14	0	7	0	0	1	14	0	1	0	0	0	0	1
LINC01134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL805961.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL365255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPHP4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
KCNAB2	0	0	2	4	0	6	8	0	0	0	15	0	11	0	4	1	14	0	0	0	2	0	3	0
CHD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL22	16	37	226	461	0	149	244	50	0	0	723	0	230	29	344	93	632	0	44	0	32	0	111	69
AL031847.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ICMT	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
LINC00337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT7	0	0	0	0	0	0	1	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0
AL031848.2	0	0	1	1	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0
HES2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPN	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF25	0	1	1	0	0	0	0	0	0	0	5	0	5	0	1	0	5	0	0	0	0	0	0	0
PLEKHG5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOL9	0	0	1	3	0	0	5	0	0	0	5	0	2	0	1	0	8	0	0	0	0	0	0	0
TAS1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB48	0	1	1	4	0	2	5	0	0	0	3	0	0	0	1	0	6	0	1	0	1	0	1	1
KLHL21	0	0	0	1	0	1	1	0	0	0	2	0	4	0	0	0	1	0	1	0	0	0	0	0
PHF13	0	0	2	0	0	0	5	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0
THAP3	0	0	1	2	0	0	4	0	0	0	3	0	1	0	0	0	1	0	1	0	0	0	0	0
DNAJC11	0	0	0	3	0	1	3	1	0	0	6	0	2	1	3	1	8	0	0	0	0	0	0	0
AL591163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1-DT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1	0	0	4	5	0	0	8	1	0	0	21	0	6	0	5	4	9	0	5	0	1	0	6	0
VAMP3	1	0	2	8	0	3	2	0	0	0	2	0	4	0	1	3	9	0	2	0	0	0	2	1
PER3	0	0	2	4	0	1	3	0	0	0	2	0	1	1	0	0	1	0	1	0	0	0	1	0
Z98884.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
UTS2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TNFRSF9	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
PARK7	0	4	20	34	0	30	34	6	0	0	60	0	31	3	27	16	35	0	7	0	2	0	17	2
AL034417.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL034417.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERRFI1	0	0	0	0	0	0	1	0	0	0	6	0	7	0	1	0	3	0	1	0	0	0	0	0
AL034417.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL358876.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RERE	1	1	3	5	0	1	7	1	0	0	22	0	3	0	3	1	47	0	1	0	1	0	1	5
AL096855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL357552.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO1	1	2	20	23	0	18	42	7	0	0	77	0	72	5	24	8	58	0	8	0	6	0	8	4
ENO1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A5	0	0	1	0	0	0	2	0	0	0	17	0	1	0	2	0	1	0	0	0	3	0	0	0
GPR157	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MIR34AHG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H6PD	0	0	0	0	0	1	0	1	0	0	3	0	1	0	1	0	0	0	1	0	0	0	0	1
SPSB1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL928921.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A33	0	0	1	0	0	0	14	1	0	0	5	0	1	0	2	0	2	0	1	0	0	0	2	0
TMEM201	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0
PIK3CD	1	0	1	7	0	2	2	0	0	0	7	0	0	1	4	0	21	0	0	0	1	0	1	2
PIK3CD-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIK3CD-AS2	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0
CLSTN1	0	2	0	3	0	1	3	1	0	0	5	0	3	0	0	0	5	0	0	0	0	0	2	1
CTNNBIP1	0	2	1	1	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0
LZIC	0	0	3	9	0	1	2	1	0	0	4	0	6	2	3	1	4	0	2	0	0	0	2	2
NMNAT1	0	0	0	2	0	0	2	0	0	0	3	0	0	0	0	0	2	0	0	0	1	0	0	0
RBP7	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	1	0	0	0	0	0
UBE4B	0	0	2	6	0	3	3	1	0	0	3	0	1	1	2	1	12	0	0	0	0	0	0	0
KIF1B	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0
AL139424.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139424.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGD	0	0	4	3	0	4	12	5	0	0	12	0	8	1	4	3	10	0	0	0	0	0	3	2
AL139424.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPS-CORT	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
CENPS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CORT	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DFFA	0	0	1	7	0	1	5	0	0	0	8	0	1	0	0	0	9	0	2	0	0	0	1	0
AL354956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEX14	0	0	0	1	0	0	3	0	0	0	5	0	1	0	3	0	11	0	0	0	0	0	0	0
CASZ1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0
AL139423.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf127	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TARDBP	0	0	2	4	0	0	0	0	0	0	5	0	3	0	3	1	5	0	0	0	0	0	2	0
AL109811.4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MASP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRM	0	3	1	5	0	1	10	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	1
EXOSC10	0	0	4	6	0	1	4	1	0	0	13	0	4	1	0	1	15	0	1	0	0	0	0	0
AL109811.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTOR	0	0	3	2	0	0	1	0	0	0	4	0	2	1	1	0	7	0	0	0	0	0	0	3
UBIAD1	1	1	3	6	0	0	5	1	0	0	14	0	2	0	2	0	9	0	0	0	0	0	1	0
DISP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FBXO44	0	1	3	9	0	3	3	0	0	0	11	0	1	0	3	0	14	0	0	0	0	0	1	1
FBXO6	0	0	2	1	0	4	3	0	0	0	4	0	2	0	0	0	1	0	0	0	1	0	0	1
MAD2L2	0	0	2	7	0	4	5	1	0	0	10	0	3	1	3	2	9	0	0	0	0	0	1	1
DRAXIN	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
AGTRAP	1	2	1	2	0	8	1	0	0	0	8	0	10	1	4	2	2	0	1	0	0	0	1	1
C1orf167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MTHFR	0	0	3	2	0	2	0	0	0	0	2	0	1	0	1	0	3	0	3	0	0	0	0	0
CLCN6	0	0	3	1	0	2	2	0	0	0	5	0	1	0	3	0	7	0	0	0	0	0	0	1
NPPA-AS1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA2013	0	0	0	1	0	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0
PLOD1	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MFN2	0	0	1	4	0	0	2	0	0	0	4	0	2	0	1	1	6	0	0	0	1	0	0	1
MIIP	0	1	2	6	0	0	6	3	0	0	7	0	6	0	2	0	12	0	0	0	0	0	2	2
TNFRSF8	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
TNFRSF1B	0	1	4	7	0	3	2	1	0	0	10	0	22	0	6	6	11	0	1	0	2	0	3	3
VPS13D	0	0	0	8	0	3	2	0	0	0	1	0	1	0	2	1	16	0	1	0	0	0	2	0
AC243836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3	0	0	0	0	0	1	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0
AC254633.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PRDM2	1	1	19	25	0	2	21	1	0	0	28	0	3	2	15	3	48	0	3	0	1	0	11	3
KAZN	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51-AS1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM51	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0
C1orf195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FHAD1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AL031283.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFHD2	2	0	1	1	0	5	7	0	0	0	3	0	12	1	1	3	9	0	4	0	2	0	2	1
CTRC	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2A	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2B	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP9	0	0	2	0	0	3	3	0	0	0	3	0	4	1	3	0	2	0	0	0	0	0	3	1
DNAJC16	0	1	1	2	0	1	3	0	0	0	1	0	1	0	3	0	5	0	1	0	0	0	0	0
AL121992.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGMAT	0	0	2	0	0	0	2	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0
AL121992.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDI2	0	1	1	3	0	0	0	0	0	0	6	0	0	0	0	1	7	0	0	0	1	0	1	0
AL121992.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	0	0	3	2	0	0	1	0	0	0	2	0	1	0	5	0	3	0	0	0	0	0	0	0
AL450998.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBLIM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
