PDAC1-biopsy	PDAC1-blood	PDAC10-biopsy	PDAC10-blood	PDAC11-biopsy	PDAC11-blood	PDAC12-biopsy	PDAC12-blood	PDAC2-biopsy	PDAC2-blood	PDAC3-biopsy	PDAC3-blood	PDAC4-biopsy	PDAC4-blood	PDAC5-biopsy	PDAC5-blood	PDAC6-biopsy	PDAC6-blood	PDAC7-biopsy	PDAC7-blood	PDAC8-biopsy	PDAC8-blood	PDAC9-biopsy	PDAC9-blood
PUSL1	0	0	2	6	3	11	5	6	2	2	8	4	2	7	7	6	7	4	0	0	0	2	2	3
INTS11	3	6	9	22	9	85	20	28	5	32	38	48	10	49	28	45	32	21	5	3	2	26	4	59
CPTP	0	1	1	2	1	4	4	10	1	0	3	2	0	2	1	6	1	3	0	0	0	1	0	1
TAS1R3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DVL1	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
MXRA8	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	1
AURKAIP1	5	8	17	41	25	183	30	66	9	40	55	50	15	44	38	82	37	48	18	10	8	43	9	93
CCNL2	0	4	11	9	7	33	12	17	4	9	37	18	3	4	18	19	36	10	2	1	2	7	4	13
MRPL20	1	12	29	51	12	142	24	54	10	55	61	63	16	80	71	81	75	56	6	4	8	19	17	69
AL391244.3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD65	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391244.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3C	0	0	0	0	0	3	0	2	0	2	2	1	0	1	0	3	0	1	0	0	0	0	1	0
ATAD3B	2	1	2	1	0	4	2	3	0	0	3	3	2	1	7	3	0	2	0	0	0	0	0	2
ATAD3A	1	0	0	2	0	1	1	3	0	0	0	1	0	0	1	1	2	0	2	0	0	0	1	0
TMEM240	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSU72	8	13	28	26	22	158	51	98	6	37	35	46	9	54	41	81	33	29	8	9	8	29	13	83
AL645728.1	1	0	2	5	0	3	1	8	0	5	8	2	0	3	2	4	7	7	0	0	0	1	1	2
FNDC10	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1
AL691432.2	1	0	0	1	0	5	1	2	0	1	3	3	0	2	0	2	3	1	0	0	0	2	0	1
MIB2	2	9	4	7	1	37	7	19	1	7	7	12	4	10	16	17	5	5	1	0	0	3	1	16
MMP23B	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CDK11B	2	1	5	11	6	29	6	9	4	5	12	26	1	11	8	14	15	12	2	0	1	4	4	19
FO704657.1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0	1
SLC35E2B	0	1	3	6	1	19	6	8	0	7	5	12	3	11	3	13	29	16	2	0	0	5	3	7
CDK11A	2	1	5	17	2	18	7	11	1	7	14	31	6	16	10	31	30	28	4	2	2	5	3	18
SLC35E2A	1	0	1	5	3	13	0	2	0	0	3	1	0	5	0	9	5	6	2	0	0	1	1	6
NADK	1	0	1	1	1	9	5	6	0	2	1	2	2	3	2	6	0	1	3	0	1	0	0	2
GNB1	1	4	3	7	3	21	1	7	1	8	11	9	2	7	3	16	7	10	1	3	2	2	4	10
AL109917.1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CALML6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM52	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFAP74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRD	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391845.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ	0	0	0	0	0	3	1	2	0	0	4	0	0	0	2	0	3	3	0	1	0	2	0	2
AL590822.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
PRKCZ-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
FAAP20	11	15	6	10	6	64	43	68	3	17	17	17	0	25	20	26	16	10	1	1	5	7	6	32
SKI	1	1	3	4	2	7	3	6	2	3	13	7	2	0	2	9	8	2	2	1	0	2	1	1
MORN1	0	0	0	1	0	2	1	0	0	1	0	1	0	0	1	1	3	1	0	0	0	0	0	0
RER1	4	7	13	30	10	87	22	35	8	37	46	35	8	29	37	53	34	29	5	0	3	26	10	39
PEX10	1	0	1	2	1	12	1	4	0	4	4	5	1	1	2	12	5	4	0	0	0	3	1	6
PLCH2	0	1	1	1	0	3	1	0	0	1	1	1	0	2	0	1	0	1	0	1	0	0	0	5
AL139246.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PANK4	0	0	3	4	4	3	2	3	2	2	10	2	3	3	7	9	8	6	0	1	2	1	0	1
HES5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AL139246.5	2	5	3	3	1	5	12	23	0	1	4	4	0	0	5	4	5	3	1	0	1	0	1	3
TNFRSF14-AS1	0	0	1	2	0	1	1	1	1	3	1	1	0	3	2	3	2	0	1	1	1	0	1	4
TNFRSF14	6	11	40	57	30	280	71	78	13	94	115	100	31	147	89	192	91	74	12	18	13	61	27	161
AL139246.3	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	2	2	0	1	0	0	1	1	0
FAM213B	0	1	5	2	2	22	0	4	1	5	1	8	1	6	3	9	5	4	0	0	0	2	1	3
MMEL1	0	0	0	0	1	9	1	2	0	0	1	0	0	0	1	0	0	0	1	0	0	3	0	2
TTC34	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
LINC00982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL590438.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGEF16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEGF6	1	1	0	0	1	4	2	1	0	0	0	0	1	2	3	3	6	3	0	0	0	2	0	2
AL513320.1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPRG1L	0	0	0	6	0	6	1	2	0	0	1	3	0	1	0	5	7	4	0	1	1	2	0	3
WRAP73	0	2	3	9	7	27	4	4	1	4	13	12	6	9	15	12	10	11	6	0	3	4	9	11
TP73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL136528.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SMIM1	0	0	1	2	1	6	3	2	0	1	1	0	0	2	7	6	3	1	2	0	1	4	0	1
LRRC47	0	1	0	2	0	4	3	14	1	2	6	1	0	0	11	27	8	2	1	0	0	1	0	1
AL365330.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP104	0	0	2	4	0	1	4	7	0	1	3	1	0	2	2	3	6	6	0	0	0	0	0	2
DFFB	0	1	2	6	0	6	2	4	0	1	5	2	1	7	3	5	3	2	0	1	0	5	2	4
C1orf174	2	1	6	4	3	27	11	7	3	5	16	12	5	14	13	20	13	10	4	0	3	8	4	9
LINC01134	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AL805961.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJAP1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL365255.1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NPHP4	0	0	1	0	1	2	0	1	0	1	0	1	0	1	0	1	2	0	0	0	0	0	0	1
KCNAB2	4	5	8	14	13	67	12	21	6	21	36	33	10	42	22	35	42	21	5	5	5	10	3	29
CHD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL22	158	357	539	1285	410	4522	720	1207	243	1539	1835	2021	404	1978	1748	2501	1789	976	278	194	126	782	306	2197
AL031847.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF207	0	0	0	0	0	0	0	1	0	1	2	0	0	0	1	0	1	0	1	0	1	0	1	1
ICMT	0	2	2	5	1	12	4	6	0	2	5	1	0	4	7	5	4	3	1	0	0	0	0	4
LINC00337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT7	0	0	0	2	2	5	1	4	0	2	1	2	0	2	4	2	1	0	1	0	0	0	0	1
AL031848.2	0	0	0	0	0	1	4	1	0	0	1	3	0	0	2	4	2	1	1	0	0	0	1	0
HES2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPN	0	1	0	0	0	1	1	0	2	0	0	1	0	0	2	1	0	0	1	0	0	0	1	0
TNFRSF25	4	8	7	8	13	36	30	27	2	13	41	19	3	5	23	13	16	13	3	0	5	2	6	11
PLEKHG5	0	1	0	0	0	5	2	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
NOL9	0	0	0	5	0	8	7	16	1	3	4	4	0	2	3	11	15	4	0	0	0	0	1	2
TAS1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ZBTB48	0	2	4	5	3	13	5	4	1	1	14	4	1	14	5	8	8	6	3	1	1	2	1	5
KLHL21	1	1	3	0	0	4	3	1	0	6	4	2	0	0	3	3	6	3	0	0	0	2	0	1
PHF13	0	0	2	3	1	1	2	3	0	0	5	4	0	0	1	2	3	4	3	1	0	0	0	3
THAP3	2	1	4	4	2	19	8	7	0	5	6	3	5	4	4	11	7	9	0	1	0	0	4	8
DNAJC11	0	0	4	5	2	20	0	12	0	2	6	14	0	11	1	7	13	12	0	0	3	2	1	7
AL591163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1-DT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1	2	14	7	16	20	59	12	16	3	18	21	21	3	29	26	26	16	15	10	3	4	7	4	30
VAMP3	1	2	1	11	4	24	6	5	1	8	16	16	7	16	13	11	20	8	3	0	4	6	1	22
PER3	1	0	1	1	0	1	0	1	0	2	0	1	0	1	0	1	0	2	1	2	0	0	0	3
Z98884.1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
UTS2	2	0	0	0	1	1	0	0	0	1	1	0	0	3	0	1	1	0	0	0	0	1	1	0
TNFRSF9	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
PARK7	9	17	41	78	50	343	90	142	19	102	152	138	24	162	118	165	103	62	32	16	11	62	32	202
AL034417.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
AL034417.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERRFI1	2	0	2	0	1	0	4	0	0	0	9	0	2	0	3	0	5	0	0	0	0	2	0	0
AL034417.2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL358876.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A1	0	0	0	2	0	1	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1
RERE	2	3	3	9	7	22	6	14	2	9	15	10	3	12	15	16	52	25	5	1	5	5	4	9
AL096855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL357552.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO1	10	23	64	89	59	415	65	148	20	159	134	168	47	253	125	232	83	100	46	18	18	89	32	183
ENO1-AS1	0	0	0	0	0	5	0	3	0	1	2	5	1	1	2	2	0	0	0	0	1	0	0	2
CA6	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	1
SLC2A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR157	0	0	0	0	0	2	0	0	0	1	1	0	0	1	0	1	3	1	0	0	0	0	0	1
MIR34AHG	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
LINC01759	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
H6PD	0	0	2	1	0	3	3	2	0	0	2	4	1	1	1	3	2	3	2	0	0	0	0	1
SPSB1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0
AL928921.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
SLC25A33	1	1	0	0	0	0	5	8	0	1	4	0	1	0	0	3	0	0	0	0	0	0	0	0
TMEM201	0	0	3	1	0	1	0	0	0	0	1	1	0	0	0	1	4	0	0	0	0	1	0	0
PIK3CD	0	9	9	7	3	45	8	10	3	15	16	22	4	16	14	18	28	18	3	4	1	9	2	26
PIK3CD-AS1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0
PIK3CD-AS2	0	0	1	2	1	1	1	2	0	0	1	2	1	1	1	2	0	2	0	1	0	0	0	2
CLSTN1	3	3	1	3	0	10	4	16	2	0	7	8	0	9	4	4	6	8	1	1	2	4	1	4
CTNNBIP1	0	2	0	1	0	0	4	11	1	3	1	0	0	0	2	3	1	0	0	1	0	1	0	3
LZIC	3	1	9	18	4	54	9	16	2	10	16	15	4	16	17	23	19	21	4	2	2	17	4	21
NMNAT1	0	0	2	2	1	5	1	1	0	2	2	3	0	2	0	3	9	5	0	0	0	1	0	7
RBP7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
UBE4B	0	1	2	4	0	16	4	11	0	4	13	6	0	9	2	16	15	9	1	0	1	4	1	9
KIF1B	0	0	0	2	0	2	0	0	0	1	2	1	1	1	0	2	4	3	0	0	0	1	0	2
AL139424.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139424.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGD	0	4	6	14	4	47	8	13	1	11	15	22	7	28	11	23	14	20	5	2	4	6	2	23
AL139424.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
CENPS-CORT	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CENPS	0	0	1	2	1	7	0	0	0	1	3	1	0	2	1	0	2	1	0	0	0	0	0	1
CORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DFFA	1	1	2	3	1	20	3	3	2	1	10	7	2	5	7	19	7	2	3	0	1	3	3	5
AL354956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PEX14	0	1	0	6	1	11	2	2	1	3	3	3	0	6	4	4	7	5	0	1	0	4	1	1
CASZ1	0	0	1	3	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	2	0	1
AL139423.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARDBP	2	0	2	0	4	9	2	5	1	2	14	3	1	4	1	5	3	1	1	1	2	1	1	3
AL109811.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MASP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0
SRM	4	6	0	3	0	6	15	41	0	1	2	2	1	0	2	5	2	2	0	0	1	2	0	3
EXOSC10	0	1	5	5	3	27	8	12	0	11	16	15	3	20	11	22	23	24	2	4	3	3	6	13
AL109811.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTOR	0	0	4	6	1	6	2	2	0	1	5	10	1	6	3	7	20	15	3	2	1	5	0	8
UBIAD1	2	6	3	20	3	46	6	26	2	15	18	21	3	22	28	24	21	12	4	1	2	9	5	23
DISP3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO2	0	0	0	0	1	1	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
FBXO44	3	3	5	11	2	33	5	20	1	11	15	18	2	20	15	16	17	4	4	2	3	8	2	12
FBXO6	0	2	1	2	0	6	3	0	0	1	2	2	0	3	1	5	2	2	1	0	0	0	1	5
MAD2L2	4	6	9	4	10	55	10	16	0	10	13	22	2	9	8	26	17	12	6	4	0	10	7	33
DRAXIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AGTRAP	1	5	11	18	9	50	9	14	2	17	16	19	8	23	14	26	18	10	5	1	4	9	3	33
C1orf167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTHFR	0	0	1	4	0	3	1	2	0	2	2	6	0	2	3	5	6	2	0	1	0	2	1	3
CLCN6	0	1	1	1	0	3	0	0	1	1	3	4	0	0	0	1	6	6	0	1	0	0	1	0
NPPA-AS1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA2013	0	1	0	0	2	4	0	0	0	0	1	0	1	0	0	2	1	3	0	0	1	1	0	2
PLOD1	0	0	0	0	0	3	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
MFN2	0	1	0	4	0	7	2	3	3	4	2	2	0	2	1	6	5	3	0	0	1	4	0	5
MIIP	2	0	7	13	9	41	11	9	3	10	16	14	5	24	12	26	14	6	2	3	1	6	7	25
TNFRSF8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF1B	2	1	5	11	7	18	12	23	5	12	23	19	1	3	26	33	25	22	7	1	2	2	4	12
VPS13D	1	3	3	18	2	19	5	18	0	5	14	11	3	7	5	14	40	13	2	2	0	3	1	12
AC243836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3	2	2	4	2	1	24	5	5	5	10	7	12	5	9	6	12	31	14	2	0	2	2	5	10
AC254633.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM2	2	4	7	12	1	19	5	11	0	4	15	17	5	11	10	17	55	35	3	1	2	5	2	9
KAZN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FHAD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
EFHD2	0	2	1	2	2	1	5	6	3	1	1	6	0	2	1	9	4	5	0	0	0	4	0	3
CTRC	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2A	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2B	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP9	0	0	0	1	2	4	3	2	1	1	2	0	0	1	1	0	1	0	0	0	0	0	0	1
DNAJC16	0	1	2	3	4	4	1	0	1	4	1	4	1	7	4	6	9	3	0	0	0	1	1	5
AL121992.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGMAT	0	0	4	1	0	8	0	5	0	2	4	3	0	3	8	9	7	7	0	0	0	4	1	7
AL121992.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDI2	0	2	1	2	2	5	0	3	0	1	5	3	0	1	4	1	9	3	0	0	1	0	0	6
AL121992.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	1	1	1	1	3	4	1	4	0	1	1	6	0	2	3	5	0	2	0	0	0	0	0	2
AL450998.3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A34	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBLIM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
