PDAC1-biopsy	PDAC1-blood	PDAC10-biopsy	PDAC10-blood	PDAC11-biopsy	PDAC11-blood	PDAC12-biopsy	PDAC12-blood	PDAC2-biopsy	PDAC2-blood	PDAC3-biopsy	PDAC3-blood	PDAC4-biopsy	PDAC4-blood	PDAC5-biopsy	PDAC5-blood	PDAC6-biopsy	PDAC6-blood	PDAC7-biopsy	PDAC7-blood	PDAC8-biopsy	PDAC8-blood	PDAC9-biopsy	PDAC9-blood
UBE2J2	2	2	9	9	18	7	4	2	4	17	12	4	13	5	8	9	0	7	5	5	13	3	7	9
LINC01786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCNN1D	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAP3	0	0	0	0	2	1	0	1	0	0	3	0	0	0	0	1	0	0	1	1	0	0	0	1
PUSL1	0	0	5	2	3	2	3	3	1	4	1	1	0	2	2	2	1	4	0	1	3	0	3	1
INTS11	2	3	17	17	17	4	3	7	4	36	40	10	15	14	9	7	2	12	3	4	29	3	14	16
CPTP	2	0	0	1	1	0	1	3	0	1	0	0	2	0	0	2	0	0	0	0	0	0	1	0
TAS1R3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DVL1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0
MXRA8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AURKAIP1	8	7	33	28	32	8	9	20	4	50	57	20	23	15	14	15	5	15	20	5	52	5	28	39
CCNL2	2	0	9	4	8	1	1	3	3	12	17	1	4	2	6	3	5	10	3	1	9	1	5	5
MRPL20	5	7	44	15	31	6	8	10	5	56	39	17	21	12	12	14	5	18	7	5	45	5	21	25
AL391244.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391244.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3C	0	0	1	2	1	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	2	1
ATAD3B	1	0	1	1	2	2	0	2	0	2	7	4	1	0	0	2	0	0	0	0	0	0	1	1
ATAD3A	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	2	0	0	1
TMEM240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSU72	12	4	23	21	18	7	5	18	6	26	28	10	6	8	8	14	4	6	7	3	26	2	13	13
AL645728.1	0	0	2	0	1	0	0	0	0	0	1	1	1	1	0	1	2	1	1	0	3	0	0	1
FNDC10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL691432.2	1	0	0	1	1	0	0	2	0	2	0	0	1	0	0	1	1	0	0	0	0	0	1	0
MIB2	3	6	7	7	7	5	2	15	1	21	10	9	8	1	2	7	0	2	1	5	2	2	3	13
MMP23B	0	1	2	1	4	1	1	2	1	2	1	3	0	0	2	3	1	2	1	1	3	1	0	2
CDK11B	2	0	17	10	7	3	0	4	4	12	11	10	7	3	2	4	4	5	0	2	4	1	5	5
FO704657.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0
SLC35E2B	1	0	3	3	4	1	1	2	1	7	3	3	5	5	0	3	3	3	0	0	6	0	3	4
CDK11A	0	1	14	12	3	0	0	8	1	16	24	10	4	5	3	5	3	7	1	6	10	0	4	10
SLC35E2A	0	0	1	2	2	0	0	1	1	3	3	0	0	0	2	3	1	2	0	0	2	0	3	1
NADK	0	2	5	0	1	2	2	3	0	6	4	3	0	1	0	4	0	2	0	1	3	0	2	0
GNB1	0	4	9	9	10	2	1	3	0	9	19	4	3	3	4	1	3	2	1	5	11	2	5	3
AL109917.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CALML6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFAP74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391845.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ	0	2	1	1	0	0	1	2	0	0	3	0	1	0	0	1	0	0	0	1	0	0	0	1
AL590822.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAAP20	2	4	15	16	9	5	5	16	2	21	15	9	8	7	3	12	0	4	3	2	9	1	7	12
SKI	4	0	10	0	7	0	0	0	3	4	31	3	4	1	3	1	1	0	2	0	13	0	10	1
MORN1	0	0	2	1	0	0	1	0	1	0	0	2	0	0	1	0	0	1	1	0	2	0	0	1
RER1	3	8	29	13	25	10	4	9	1	35	44	15	17	4	11	16	4	8	4	7	36	4	17	9
PEX10	0	0	3	0	2	0	1	0	0	3	2	2	1	0	0	3	1	2	1	1	3	0	1	2
PLCH2	0	0	8	1	4	1	0	0	1	4	6	2	0	0	2	6	1	0	0	0	8	0	5	0
AL139246.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANK4	0	0	2	1	2	0	0	1	0	3	6	3	5	1	3	2	1	1	0	0	4	1	2	2
HES5	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.5	1	3	2	1	1	3	3	9	0	4	3	2	1	0	1	0	0	2	2	0	2	0	4	3
TNFRSF14-AS1	0	0	5	1	4	0	0	3	1	15	11	6	0	0	1	1	1	0	0	3	8	2	0	1
TNFRSF14	6	5	19	34	27	16	4	10	0	71	45	23	18	16	15	19	5	16	8	7	30	8	10	22
AL139246.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM213B	0	0	1	1	7	1	2	1	0	2	3	1	2	0	0	2	0	1	0	0	4	1	0	1
MMEL1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
TTC34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL590438.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGEF16	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
MEGF6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL513320.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
TPRG1L	0	0	1	1	0	1	0	2	1	2	1	1	1	1	0	0	1	1	0	0	4	0	1	1
WRAP73	1	0	7	2	9	5	1	0	1	4	16	1	11	2	2	2	1	1	3	3	18	1	2	3
TP73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL136528.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
SMIM1	1	0	0	1	5	0	0	1	0	2	1	0	2	0	0	1	3	0	0	0	6	0	1	1
LRRC47	2	1	3	1	5	0	4	4	0	3	6	0	1	1	0	2	3	1	0	1	3	0	1	1
AL365330.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP104	0	1	1	2	5	0	1	2	0	4	3	2	1	1	0	2	0	3	0	0	4	0	0	1
DFFB	0	0	0	1	0	1	0	0	0	4	6	2	0	0	2	1	0	1	0	0	5	0	1	3
C1orf174	1	0	12	5	4	3	3	3	6	24	16	10	12	8	4	1	1	5	2	2	20	0	7	13
LINC01134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL805961.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL365255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPHP4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
KCNAB2	4	0	17	17	8	7	5	18	6	37	38	20	21	13	6	5	7	11	2	7	21	3	13	12
CHD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL22	76	66	391	267	462	121	61	108	122	708	691	229	335	195	191	180	85	122	95	94	598	55	218	231
AL031847.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF207	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ICMT	0	0	2	1	3	1	0	3	0	12	9	3	2	1	0	1	0	4	0	1	2	0	1	3
LINC00337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR153	0	0	0	0	0	1	0	0	0	0	3	1	0	0	0	0	1	0	0	1	0	0	0	0
ACOT7	1	0	5	4	10	0	0	1	1	11	9	6	3	4	2	1	0	3	0	0	6	0	3	6
AL031848.2	0	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0
HES2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF25	1	0	0	0	1	0	0	0	0	1	2	1	1	0	1	1	0	0	0	0	1	1	1	1
PLEKHG5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NOL9	1	1	3	0	2	1	2	1	0	0	6	1	0	0	2	0	0	1	0	0	3	1	1	1
TAS1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB48	1	2	1	5	2	0	2	0	3	9	12	2	2	2	4	1	3	1	1	0	10	0	1	5
KLHL21	0	1	3	1	1	1	1	1	0	1	6	1	5	1	1	2	1	1	1	1	4	0	1	1
PHF13	0	0	2	1	4	0	0	0	0	1	2	2	1	0	1	0	0	4	0	2	2	0	0	0
THAP3	0	0	4	5	5	1	3	3	2	5	3	3	5	1	0	2	2	1	5	2	9	1	3	2
DNAJC11	0	0	4	1	3	0	0	0	1	6	5	0	2	1	2	0	2	7	1	0	11	2	3	5
AL591163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1-DT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CAMTA1	1	3	16	11	10	5	5	3	2	19	21	12	9	3	10	4	0	2	7	3	14	1	9	3
VAMP3	2	1	6	5	6	3	0	0	3	17	16	4	5	4	1	8	3	4	3	6	11	3	2	8
PER3	2	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0
Z98884.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
UTS2	0	0	2	6	0	0	0	1	0	1	0	2	7	6	2	2	0	0	0	0	1	0	0	1
TNFRSF9	0	0	14	6	14	0	3	0	3	10	43	0	6	3	5	0	10	1	6	0	14	0	0	2
PARK7	12	14	86	70	120	42	19	39	20	119	193	56	76	53	32	27	9	28	22	24	156	12	50	64
AL034417.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
AL034417.3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ERRFI1	2	0	3	0	0	0	0	0	1	0	20	0	6	0	1	0	0	0	1	0	5	0	1	0
AL034417.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL358876.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
RERE	1	1	3	5	0	2	0	3	1	2	4	3	2	3	2	1	3	5	0	1	15	0	1	3
AL096855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AL357552.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO1	11	8	108	91	193	33	14	33	28	163	214	54	136	61	41	45	6	36	36	19	194	15	62	77
ENO1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR157	0	0	1	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	1	0	0	0
MIR34AHG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01759	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H6PD	0	0	6	0	0	1	0	0	2	1	2	2	0	1	1	2	1	3	0	0	5	0	0	0
SPSB1	0	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0
AL928921.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A33	3	0	5	0	0	0	11	0	1	1	4	1	1	0	1	0	0	0	0	0	3	0	1	0
TMEM201	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
PIK3CD	3	4	17	10	10	0	1	3	6	16	10	6	11	7	3	6	4	8	1	2	26	3	13	2
PIK3CD-AS1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIK3CD-AS2	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
CLSTN1	2	0	1	3	4	1	1	3	3	5	10	2	0	1	2	1	2	1	0	0	6	0	2	0
CTNNBIP1	2	2	3	3	1	2	3	11	0	9	3	1	2	4	2	3	1	0	0	1	3	0	0	2
LZIC	0	0	14	3	6	2	1	2	6	11	9	3	4	5	2	1	3	6	1	1	7	0	3	2
NMNAT1	0	0	0	1	1	0	0	0	0	1	2	0	0	1	0	0	1	1	0	0	6	0	0	0
RBP7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
UBE4B	0	0	7	5	0	1	2	0	1	6	5	0	2	4	0	1	2	0	0	0	6	0	0	1
KIF1B	0	0	2	1	0	1	0	1	0	13	2	2	2	2	0	2	0	0	0	1	4	1	0	3
AL139424.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139424.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGD	2	0	11	6	12	5	6	5	2	12	36	4	20	8	4	4	4	3	5	2	10	2	6	7
AL139424.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPS-CORT	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
CENPS	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DFFA	2	1	15	5	7	3	1	2	1	13	14	7	8	3	5	3	2	3	1	2	11	0	6	4
AL354956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEX14	1	0	4	4	4	1	0	1	1	4	5	2	3	0	1	0	1	2	1	0	5	1	1	1
CASZ1	0	0	3	0	1	0	0	0	0	5	4	0	1	1	0	2	0	2	0	0	1	0	1	0
AL139423.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARDBP	1	0	2	1	7	1	2	0	1	4	8	3	5	0	1	0	0	1	0	0	1	0	3	0
AL109811.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MASP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRM	2	1	2	2	0	0	2	8	0	2	1	0	2	0	0	4	0	0	0	0	4	0	0	3
EXOSC10	2	1	10	2	8	0	4	4	1	10	12	3	6	5	2	4	2	7	1	2	10	1	4	6
AL109811.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTOR	0	0	3	5	2	1	2	1	0	8	3	3	2	0	2	4	1	2	2	3	10	2	1	6
UBIAD1	1	0	5	1	7	1	0	1	1	13	9	4	1	3	3	5	0	3	1	1	4	0	3	0
DISP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO2	0	3	0	0	5	0	0	0	1	2	2	0	2	0	4	0	0	0	2	0	4	0	0	0
FBXO44	2	5	11	6	12	8	2	3	2	6	13	9	5	7	1	0	0	4	5	2	13	4	0	5
FBXO6	1	1	14	4	9	3	2	11	4	17	13	11	4	6	2	4	1	13	1	3	9	4	4	15
MAD2L2	2	5	30	9	30	18	5	3	7	35	29	9	12	4	12	9	2	5	4	4	31	4	10	18
DRAXIN	0	0	3	0	3	0	1	1	0	1	2	0	2	0	0	0	0	1	0	0	3	0	2	1
AGTRAP	1	6	43	18	16	20	4	21	5	46	48	19	20	27	15	21	5	18	8	8	28	5	15	35
C1orf167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTHFR	0	0	7	3	2	0	1	1	1	5	4	1	0	1	1	2	0	3	0	0	0	0	0	0
CLCN6	0	0	3	0	2	1	0	0	1	2	2	1	1	0	0	1	0	1	1	1	3	0	0	0
NPPA-AS1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA2013	0	0	1	2	1	0	0	0	1	2	4	1	0	0	0	0	0	4	0	0	0	0	1	0
PLOD1	0	0	3	7	4	0	0	0	1	7	5	4	0	2	0	3	0	1	0	0	5	2	1	2
MFN2	2	2	4	1	2	2	2	1	0	7	4	3	3	2	1	1	0	2	0	1	3	2	2	1
MIIP	2	0	10	5	13	6	2	3	0	10	21	2	4	5	5	5	2	7	2	3	11	0	4	11
TNFRSF8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF1B	8	2	40	6	24	3	3	4	3	33	103	10	25	4	21	7	4	7	6	1	36	2	18	10
VPS13D	1	0	5	5	4	0	1	1	2	6	5	5	5	3	1	1	5	4	1	3	6	0	4	1
AC243836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3	7	3	24	3	30	2	1	4	9	14	7	6	47	5	7	5	0	12	10	2	58	1	30	6
AC254633.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM2	5	2	11	7	13	1	5	2	4	13	35	8	5	0	1	8	4	9	2	1	24	1	7	3
KAZN	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FHAD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
AL031283.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.1	0	0	0	0	0	0	0	0	0	2	0	4	1	0	0	0	0	1	0	0	0	0	0	1
EFHD2	7	9	8	19	3	14	4	35	1	52	15	24	5	13	11	20	3	25	3	6	11	8	7	19
CTRC	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2A	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP9	1	1	6	2	2	0	2	0	0	4	11	1	8	1	2	0	3	0	0	0	14	0	3	1
DNAJC16	0	0	2	2	2	0	0	1	1	5	2	0	0	0	0	2	0	0	0	0	2	0	0	0
AL121992.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGMAT	1	0	1	0	3	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0
AL121992.1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
DDI2	1	1	10	4	5	0	2	0	0	2	5	7	2	0	1	1	2	0	0	0	3	1	1	0
AL121992.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	2	0	2	0	1	0	1	1	0	1	4	1	2	0	0	1	0	1	0	0	1	0	1	0
AL450998.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBLIM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
