PDAC1-biopsy	PDAC1-blood	PDAC10-biopsy	PDAC10-blood	PDAC11-biopsy	PDAC11-blood	PDAC12-biopsy	PDAC12-blood	PDAC2-biopsy	PDAC2-blood	PDAC3-biopsy	PDAC3-blood	PDAC4-biopsy	PDAC4-blood	PDAC5-biopsy	PDAC5-blood	PDAC6-biopsy	PDAC6-blood	PDAC7-biopsy	PDAC7-blood	PDAC8-biopsy	PDAC8-blood	PDAC9-biopsy	PDAC9-blood
UBE2J2	0	0	5	0	39	0	11	0	5	0	0	0	10	0	1	0	0	0	11	0	8	0	1	0
LINC01786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCNN1D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAP3	2	0	0	0	4	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PUSL1	0	0	5	0	25	0	2	0	4	0	0	0	3	0	0	0	0	0	1	0	3	0	1	0
INTS11	1	0	10	0	44	0	12	0	16	0	0	0	14	0	1	0	0	0	6	0	7	0	2	0
CPTP	1	0	1	0	5	0	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
TAS1R3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DVL1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
MXRA8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0
AURKAIP1	3	0	29	0	154	0	43	0	23	0	0	0	43	0	5	0	0	0	38	0	21	0	10	0
CCNL2	0	0	6	0	17	0	6	0	2	0	0	0	5	0	2	0	0	0	6	0	5	0	1	0
MRPL20	6	0	36	0	156	0	52	0	34	0	1	0	44	0	7	0	0	0	36	0	30	0	14	0
AL391244.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD65	1	0	1	0	10	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	2	0
AL391244.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01770	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3B	0	0	2	0	5	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0
ATAD3A	1	0	1	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
TMEM240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSU72	6	0	16	0	94	0	42	0	19	0	1	0	28	0	7	0	0	0	22	0	18	0	10	0
AL645728.1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FNDC10	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL691432.2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
MIB2	0	0	1	0	8	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0
MMP23B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
CDK11B	0	0	5	0	25	0	5	0	5	0	0	0	5	0	0	0	0	0	1	0	2	0	2	0
FO704657.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC35E2B	0	0	0	0	1	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CDK11A	0	0	8	0	16	0	6	0	1	0	0	0	1	0	1	0	0	0	2	0	7	0	3	0
SLC35E2A	0	0	0	0	3	0	0	0	2	0	0	0	2	0	0	0	0	0	3	0	0	0	1	0
NADK	1	0	2	0	15	0	8	0	2	0	0	0	8	0	0	0	0	0	1	0	2	0	0	0
GNB1	4	0	10	0	50	0	14	0	8	0	0	0	14	0	7	0	0	0	8	0	10	0	0	0
AL109917.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CALML6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM52	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFAP74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391845.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ	1	0	2	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL590822.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAAP20	3	0	11	0	53	0	34	0	7	0	2	0	6	0	1	0	0	0	10	0	6	0	1	0
SKI	0	0	0	0	13	0	0	0	2	0	0	0	0	0	1	0	0	0	2	0	3	0	0	0
MORN1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
RER1	5	0	17	0	140	0	33	0	25	0	0	0	39	0	5	0	0	0	26	0	20	0	5	0
PEX10	1	0	1	0	9	0	1	0	6	0	0	0	3	0	1	0	0	0	7	0	4	0	1	0
PLCH2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AL139246.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANK4	0	0	0	0	5	0	4	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0
HES5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.5	0	0	3	0	10	0	24	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0
TNFRSF14-AS1	0	0	1	0	6	0	0	0	4	0	0	0	1	0	0	0	0	0	3	0	5	0	2	0
TNFRSF14	2	0	11	0	63	0	16	0	14	0	1	0	18	0	2	0	0	0	19	0	8	0	8	0
AL139246.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
FAM213B	1	0	1	0	8	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	1	0	0	0
MMEL1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
TTC34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00982	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM16	0	0	1	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL590438.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGEF16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEGF6	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
AL513320.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPRG1L	1	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0
WRAP73	0	0	3	0	23	0	4	0	8	0	0	0	4	0	1	0	0	0	10	0	5	0	2	0
TP73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AL136528.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMIM1	0	0	0	0	4	0	3	0	0	0	0	0	1	0	0	0	0	0	2	0	2	0	0	0
LRRC47	2	0	2	0	10	0	5	0	1	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0
AL365330.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP104	0	0	3	0	3	0	6	0	1	0	0	0	3	0	0	0	0	0	2	0	2	0	0	0
DFFB	0	0	0	0	0	0	3	0	1	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0
C1orf174	2	0	2	0	12	0	7	0	8	0	1	0	9	0	0	0	0	0	3	0	4	0	1	0
LINC01134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL805961.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL365255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPHP4	0	0	3	0	3	0	1	0	2	0	0	0	2	0	0	0	0	0	2	0	0	0	2	0
KCNAB2	0	0	7	0	41	0	9	0	7	0	2	0	20	0	2	0	0	0	7	0	3	0	6	0
CHD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL22	56	0	308	0	1493	0	354	0	507	0	22	0	405	0	106	0	0	0	311	0	383	0	147	0
AL031847.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF207	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ICMT	0	0	2	0	15	0	3	0	3	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0
LINC00337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR153	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT7	1	0	13	0	125	0	27	0	8	0	1	0	13	0	2	0	0	0	6	0	23	0	2	0
AL031848.2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
HES2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF25	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
PLEKHG5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOL9	2	0	2	0	4	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0
TAS1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB48	0	0	3	0	16	0	9	0	5	0	0	0	5	0	2	0	0	0	4	0	4	0	1	0
KLHL21	0	0	3	0	9	0	2	0	4	0	0	0	5	0	0	0	0	0	4	0	2	0	0	0
PHF13	0	0	2	0	3	0	2	0	1	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0
THAP3	1	0	1	0	13	0	2	0	4	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0
DNAJC11	0	0	4	0	8	0	1	0	3	0	0	0	2	0	1	0	0	0	2	0	6	0	0	0
AL591163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1-DT	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1	5	0	19	0	162	0	46	0	30	0	1	0	24	0	8	0	0	0	36	0	23	0	11	0
VAMP3	0	0	13	0	63	0	17	0	10	0	2	0	22	0	5	0	0	0	12	0	14	0	4	0
PER3	0	0	2	0	7	0	1	0	0	0	0	0	2	0	0	0	0	0	2	0	5	0	0	0
Z98884.1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UTS2	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	1	0	4	0	0	0
TNFRSF9	0	0	4	0	27	0	15	0	0	0	1	0	0	0	0	0	0	0	2	0	5	0	0	0
PARK7	10	0	68	0	535	0	143	0	91	0	1	0	122	0	30	0	0	0	99	0	100	0	25	0
AL034417.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL034417.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERRFI1	0	0	0	0	8	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0
AL034417.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL358876.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RERE	0	0	4	0	22	0	6	0	1	0	0	0	5	0	1	0	0	0	2	0	2	0	0	0
AL096855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL357552.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO1	8	0	106	0	1043	0	229	0	160	0	2	0	268	0	48	0	0	0	137	0	156	0	35	0
ENO1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A5	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
GPR157	0	0	3	0	8	0	9	0	0	0	0	0	8	0	0	0	0	0	0	0	5	0	1	0
MIR34AHG	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H6PD	1	0	0	0	4	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0
SPSB1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
AL928921.2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A33	1	0	2	0	10	0	40	0	1	0	0	0	1	0	0	0	0	0	2	0	2	0	0	0
TMEM201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIK3CD	0	0	12	0	25	0	7	0	3	0	0	0	3	0	4	0	0	0	3	0	3	0	4	0
PIK3CD-AS1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
PIK3CD-AS2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
CLSTN1	1	0	3	0	11	0	1	0	2	0	0	0	3	0	1	0	0	0	5	0	4	0	1	0
CTNNBIP1	1	0	0	0	15	0	23	0	0	0	0	0	1	0	0	0	0	0	2	0	2	0	0	0
LZIC	0	0	6	0	33	0	5	0	5	0	0	0	11	0	5	0	0	0	6	0	5	0	1	0
NMNAT1	0	0	1	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
RBP7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE4B	0	0	3	0	7	0	2	0	3	0	0	0	3	0	0	0	0	0	3	0	2	0	0	0
KIF1B	0	0	3	0	6	0	3	0	0	0	0	0	3	0	0	0	0	0	1	0	1	0	0	0
AL139424.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139424.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGD	0	0	30	0	220	0	46	0	42	0	1	0	40	0	10	0	0	0	34	0	21	0	8	0
AL139424.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPS-CORT	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPS	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DFFA	0	0	2	0	25	0	5	0	5	0	0	0	1	0	2	0	0	0	5	0	7	0	0	0
AL354956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEX14	0	0	1	0	9	0	1	0	3	0	0	0	2	0	2	0	0	0	3	0	3	0	1	0
CASZ1	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139423.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARDBP	0	0	3	0	10	0	3	0	1	0	0	0	2	0	1	0	0	0	7	0	2	0	0	0
AL109811.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MASP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRM	5	0	2	0	5	0	15	0	0	0	0	0	3	0	0	0	0	0	2	0	1	0	0	0
EXOSC10	1	0	8	0	28	0	4	0	3	0	1	0	9	0	1	0	0	0	6	0	1	0	0	0
AL109811.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTOR	0	0	4	0	10	0	2	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	2	0
UBIAD1	1	0	1	0	9	0	2	0	1	0	0	0	0	0	0	0	0	0	4	0	3	0	1	0
DISP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO2	0	0	0	0	10	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO44	2	0	1	0	10	0	4	0	5	0	0	0	4	0	0	0	0	0	1	0	0	0	1	0
FBXO6	0	0	5	0	39	0	20	0	6	0	0	0	11	0	2	0	0	0	7	0	4	0	2	0
MAD2L2	2	0	15	0	71	0	13	0	12	0	2	0	13	0	7	0	0	0	20	0	11	0	8	0
DRAXIN	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AGTRAP	0	0	2	0	31	0	3	0	5	0	0	0	7	0	1	0	0	0	14	0	3	0	0	0
C1orf167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTHFR	1	0	4	0	19	0	1	0	2	0	0	0	6	0	0	0	0	0	4	0	3	0	2	0
CLCN6	0	0	2	0	8	0	3	0	1	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0
NPPA-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA2013	0	0	0	0	5	0	3	0	1	0	0	0	2	0	0	0	0	0	2	0	2	0	0	0
PLOD1	0	0	3	0	17	0	4	0	4	0	0	0	1	0	1	0	0	0	7	0	8	0	0	0
MFN2	0	0	1	0	3	0	3	0	0	0	0	0	3	0	1	0	0	0	2	0	0	0	1	0
MIIP	2	0	5	0	41	0	10	0	12	0	0	0	10	0	3	0	0	0	10	0	5	0	1	0
TNFRSF8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
TNFRSF1B	1	0	14	0	46	0	16	0	1	0	0	0	12	0	3	0	0	0	9	0	12	0	3	0
VPS13D	1	0	3	0	7	0	3	0	1	0	0	0	5	0	1	0	0	0	4	0	4	0	1	0
AC243836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3	0	0	3	0	8	0	0	0	5	0	0	0	11	0	0	0	0	0	7	0	2	0	0	0
AC254633.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
PRDM2	0	0	5	0	9	0	5	0	7	0	0	0	0	0	1	0	0	0	5	0	2	0	4	0
KAZN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51-AS1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
TMEM51	0	0	0	0	29	0	10	0	5	0	0	0	7	0	1	0	0	0	3	0	5	0	0	0
C1orf195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FHAD1	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
AL031283.2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFHD2	4	0	8	0	53	0	43	0	9	0	0	0	11	0	5	0	0	0	21	0	6	0	8	0
CTRC	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2A	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP9	1	0	10	0	34	0	3	0	5	0	0	0	9	0	2	0	0	0	6	0	3	0	3	0
DNAJC16	0	0	0	0	1	0	3	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0
AL121992.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGMAT	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL121992.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDI2	0	0	3	0	9	0	2	0	1	0	0	0	1	0	0	0	0	0	2	0	4	0	0	0
AL121992.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	0	0	2	0	11	0	1	0	0	0	0	0	2	0	0	0	0	0	5	0	3	0	1	0
AL450998.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBLIM1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0
