PDAC1-biopsy	PDAC1-blood	PDAC10-biopsy	PDAC10-blood	PDAC11-biopsy	PDAC11-blood	PDAC12-biopsy	PDAC12-blood	PDAC2-biopsy	PDAC2-blood	PDAC3-biopsy	PDAC3-blood	PDAC4-biopsy	PDAC4-blood	PDAC5-biopsy	PDAC5-blood	PDAC6-biopsy	PDAC6-blood	PDAC7-biopsy	PDAC7-blood	PDAC8-biopsy	PDAC8-blood	PDAC9-biopsy	PDAC9-blood
NPHP4	1	1	2	2	0	0	1	1	0	0	5	1	3	0	2	0	6	0	2	1	0	0	5	0
KCNAB2	8	4	73	84	13	20	67	8	2	13	253	24	25	21	114	3	224	8	29	18	10	7	81	33
CHD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL22	931	359	5848	10628	1109	1570	4991	2027	54	1901	16248	2976	903	1817	9092	288	12861	922	2339	1033	411	548	7316	4168
AL031847.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF207	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ICMT	1	0	12	12	3	4	27	10	0	3	42	4	2	4	17	1	52	3	12	2	1	0	17	9
LINC00337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR153	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
ACOT7	0	0	2	5	5	1	4	0	1	0	12	1	20	2	2	0	5	1	2	0	0	0	2	0
AL031848.2	0	0	5	5	1	0	12	1	0	0	1	0	0	0	5	0	8	0	1	0	0	0	4	2
HES2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPN	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF25	0	1	1	0	3	1	3	0	0	1	10	1	6	0	1	0	7	0	0	0	0	0	0	0
PLEKHG5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NOL9	9	0	23	26	4	3	39	11	0	0	65	4	2	1	28	0	97	13	5	2	0	0	13	11
TAS1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ZBTB48	2	1	35	63	5	11	47	10	0	9	85	12	2	14	37	0	81	6	16	6	4	2	42	19
KLHL21	7	0	18	7	9	2	18	3	0	0	42	0	6	1	10	2	26	4	11	2	0	0	13	1
PHF13	4	1	18	30	2	1	27	3	0	0	68	5	0	0	9	0	34	6	10	0	1	1	12	5
THAP3	3	3	41	40	5	9	35	11	2	1	56	6	6	4	28	0	60	5	20	6	3	2	21	15
DNAJC11	4	0	36	71	3	12	24	14	0	5	86	13	3	8	30	2	128	15	16	3	1	4	31	19
AL591163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1-DT	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
CAMTA1	39	6	178	166	45	31	168	47	3	29	331	43	19	29	229	8	231	15	75	28	9	10	243	79
VAMP3	8	2	74	97	8	19	49	12	1	13	76	24	11	23	53	5	109	8	33	12	3	5	78	32
PER3	0	0	17	28	2	2	9	1	0	1	7	0	2	2	6	1	25	0	5	0	1	0	7	0
Z98884.1	0	0	1	17	0	0	1	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	2	0
UTS2	0	0	0	1	0	1	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0
TNFRSF9	0	0	3	0	0	0	1	0	0	0	1	0	5	0	0	0	2	0	2	0	0	0	1	0
PARK7	60	19	621	1011	156	174	745	236	7	132	1431	172	102	141	796	31	804	96	285	74	57	45	816	370
AL034417.4	0	0	1	1	0	0	0	0	0	0	2	0	0	0	1	0	3	0	1	0	0	0	0	0
AL034417.3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
ERRFI1	7	0	20	0	2	0	49	1	3	0	121	2	12	0	30	0	44	0	12	0	0	0	16	0
AL034417.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL358876.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A1	0	0	2	0	1	0	1	0	0	0	1	1	0	0	4	0	3	2	0	0	0	0	0	1
RERE	16	3	81	118	9	19	127	31	0	21	265	27	12	21	79	6	644	34	30	16	15	4	61	45
AL096855.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	2	0
AL357552.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO1	53	15	607	773	178	148	660	204	17	126	1771	167	180	151	748	22	1304	120	241	64	43	55	814	342
ENO1-AS1	0	0	1	1	0	1	2	3	0	0	3	1	0	2	2	0	4	0	1	0	0	0	1	1
CA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A5	0	0	11	0	7	1	27	5	0	2	114	11	3	4	27	0	37	1	8	7	4	0	22	7
GPR157	0	0	4	0	2	1	15	1	0	0	17	0	0	2	7	1	12	0	6	1	0	1	8	2
MIR34AHG	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	3	0	0	0	0	1	0	1
LINC01759	0	2	2	2	0	0	1	1	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
H6PD	5	1	6	14	3	3	8	5	0	3	23	7	2	1	10	1	35	1	1	3	2	1	10	4
SPSB1	12	0	5	0	0	0	28	1	0	0	17	0	0	0	7	0	3	0	2	0	0	0	3	0
AL928921.2	0	0	3	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
SLC25A33	16	0	20	8	6	0	275	15	0	2	60	2	3	0	59	1	53	2	5	2	1	0	25	1
TMEM201	2	0	2	3	1	0	4	1	0	0	10	1	3	0	8	0	9	3	2	0	0	0	4	1
PIK3CD	9	3	68	96	3	10	47	28	0	14	132	27	10	18	68	4	222	24	29	12	4	7	52	31
PIK3CD-AS1	0	0	3	4	0	0	5	3	0	0	4	1	0	1	1	0	2	1	1	0	0	0	2	0
PIK3CD-AS2	0	0	31	46	1	0	21	4	0	0	42	4	1	1	47	3	59	2	10	3	2	1	37	5
CLSTN1	4	3	24	53	3	6	51	18	0	7	46	9	6	5	24	0	69	5	6	3	0	1	26	10
CTNNBIP1	2	4	9	6	0	1	38	14	0	2	20	3	1	3	9	1	15	1	1	2	0	2	3	3
LZIC	4	0	44	129	11	12	54	16	1	12	80	14	13	17	47	3	123	19	22	8	6	5	46	40
NMNAT1	0	0	9	27	3	5	15	5	0	2	22	7	0	2	17	1	54	6	8	1	1	2	7	8
RBP7	0	0	1	0	1	0	0	1	0	4	0	0	6	0	0	5	0	0	1	0	0	0	0	0
UBE4B	6	0	30	78	5	12	25	8	0	9	104	17	8	9	44	1	181	15	15	12	2	3	19	13
KIF1B	3	0	13	12	0	0	7	3	1	2	15	2	1	1	4	0	27	2	3	0	0	0	4	2
AL139424.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139424.2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGD	15	5	133	102	33	26	155	42	0	36	270	34	32	32	169	9	257	30	72	15	12	11	181	66
AL139424.1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	1
CENPS-CORT	2	0	1	1	3	2	11	0	0	0	16	0	0	2	1	0	8	0	1	0	0	0	0	0
CENPS	1	1	1	8	0	1	3	0	1	0	12	4	0	0	2	0	5	0	1	1	0	0	4	0
CORT	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DFFA	9	1	80	92	17	9	81	18	0	7	143	11	4	15	83	1	228	21	36	8	9	9	72	34
AL354956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PEX14	7	0	32	43	3	2	31	2	0	3	60	12	3	4	32	0	122	17	11	4	1	0	17	7
CASZ1	0	0	12	4	0	0	10	1	0	2	23	8	0	0	7	0	30	2	2	2	1	0	11	4
AL139423.1	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	8	0	1	0	1	0	0	0
C1orf127	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TARDBP	5	0	34	50	11	3	32	10	0	4	137	22	11	6	42	2	92	4	4	9	1	0	26	13
AL109811.4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MASP2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
AL109811.3	0	1	1	12	0	1	0	2	0	0	2	3	0	0	1	0	4	0	1	1	0	0	1	2
SRM	27	13	14	26	0	1	140	79	0	5	36	5	6	0	14	0	28	3	4	2	0	1	15	4
EXOSC10	4	0	103	112	9	17	69	21	0	10	215	15	15	15	70	2	307	26	31	5	4	6	86	37
AL109811.1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0
AL109811.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTOR	0	1	32	35	1	3	18	6	0	3	56	9	6	10	20	2	118	16	15	9	3	1	24	22
UBIAD1	8	2	76	129	9	15	86	37	0	15	202	26	9	26	82	2	174	24	32	11	2	6	73	43
DISP3	1	0	4	1	0	0	1	0	0	0	5	1	0	0	4	0	3	0	0	0	0	0	1	0
LINC01647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO2	3	0	10	8	1	1	21	5	0	2	5	0	1	0	8	0	21	4	5	0	0	1	6	3
FBXO44	8	6	73	140	14	12	123	28	0	15	195	27	8	21	83	2	241	16	38	18	5	7	66	29
FBXO6	2	0	39	41	6	8	40	23	0	6	86	8	4	10	12	1	37	6	6	5	5	4	21	18
MAD2L2	9	8	88	157	20	23	104	41	0	20	163	31	17	27	113	4	186	16	43	17	4	9	83	53
DRAXIN	0	0	0	0	0	0	1	1	0	0	3	0	2	0	0	0	1	0	0	0	0	0	0	0
AGTRAP	8	4	57	65	11	32	70	18	0	21	130	20	23	23	56	4	90	14	31	9	3	4	55	33
C1orf167	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	2	0	0	0	0	0	0	0
MTHFR	2	0	32	42	4	5	27	4	0	5	65	11	3	6	25	1	115	15	20	4	1	4	34	15
CLCN6	1	0	63	57	6	5	37	11	0	6	93	12	3	6	28	1	100	9	21	7	0	0	40	17
NPPA-AS1	0	0	2	2	0	0	1	0	0	0	8	1	0	0	0	0	3	0	0	0	0	0	0	1
NPPA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
KIAA2013	0	0	10	26	2	0	7	4	0	2	25	1	8	0	7	0	19	2	5	4	0	2	12	3
PLOD1	1	0	11	10	1	5	8	2	0	2	10	2	1	4	8	0	23	5	7	1	0	1	5	2
MFN2	3	0	31	32	4	2	14	4	1	3	55	6	4	4	33	4	82	8	14	3	3	3	39	12
MIIP	17	10	115	183	13	18	123	38	0	38	211	30	20	44	107	6	233	28	50	16	3	9	92	77
TNFRSF8	0	0	4	0	0	1	1	0	0	0	9	0	1	0	0	0	2	0	0	0	0	0	0	0
TNFRSF1B	17	3	128	88	16	11	57	49	1	8	246	28	56	5	177	13	188	27	34	3	5	7	181	32
VPS13D	5	1	44	104	5	11	19	10	1	7	88	26	2	10	35	2	268	23	12	13	1	4	35	19
AC243836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3	0	0	0	0	0	1	1	0	0	0	2	0	15	0	0	0	1	0	0	0	0	0	0	0
AC254633.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
PRDM2	58	9	527	426	38	21	258	67	0	23	646	63	22	32	345	8	1367	65	112	36	19	8	468	90
KAZN	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
TMEM51-AS1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM51	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0
C1orf195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FHAD1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AL031283.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
EFHD2	24	2	53	29	13	8	89	36	1	9	64	16	22	2	33	4	153	8	18	7	4	3	68	9
CTRC	0	0	55	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
CELA2A	2	0	83	0	0	0	2	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0
CELA2B	0	0	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP9	17	1	66	32	18	7	72	6	0	4	100	5	9	8	111	0	94	6	65	8	6	2	150	10
DNAJC16	0	1	22	65	6	4	29	6	0	3	41	7	3	4	25	0	126	12	12	2	2	0	19	12
AL121992.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGMAT	0	1	22	26	2	4	17	3	0	1	34	7	1	2	17	0	49	9	2	2	0	1	13	10
AL121992.1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
DDI2	2	1	34	50	2	2	25	5	0	2	61	9	2	2	34	1	112	10	10	4	4	4	23	4
AL121992.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	2	0	22	34	4	3	17	4	2	0	43	5	8	6	27	0	43	6	4	10	2	3	29	7
AL450998.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A34	0	0	1	4	0	0	1	2	0	0	4	0	2	0	0	0	2	0	0	0	0	0	1	0
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBLIM1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
