PDAC1-biopsy	PDAC1-blood	PDAC10-biopsy	PDAC10-blood	PDAC11-biopsy	PDAC11-blood	PDAC12-biopsy	PDAC12-blood	PDAC2-biopsy	PDAC2-blood	PDAC3-biopsy	PDAC3-blood	PDAC4-biopsy	PDAC4-blood	PDAC5-biopsy	PDAC5-blood	PDAC6-biopsy	PDAC6-blood	PDAC7-biopsy	PDAC7-blood	PDAC8-biopsy	PDAC8-blood	PDAC9-biopsy	PDAC9-blood
UBE2J2	0	1	4	3	2	4	0	0	1	7	7	4	1	4	4	4	8	2	3	1	2	3	1	3
LINC01786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCNN1D	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ACAP3	0	1	2	0	2	3	0	1	0	1	5	2	0	0	0	1	3	1	2	0	0	1	0	1
PUSL1	0	1	1	2	1	3	0	2	0	2	1	2	0	2	1	0	3	0	2	0	0	0	0	2
INTS11	0	2	5	6	7	8	3	3	3	8	7	8	2	13	5	13	20	11	6	2	1	6	2	13
CPTP	0	2	2	0	1	2	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0
TAS1R3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DVL1	1	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	2
MXRA8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AURKAIP1	5	13	8	3	7	29	3	12	0	8	14	10	3	15	6	22	3	5	1	4	2	7	1	14
CCNL2	3	3	17	8	8	12	4	4	5	5	20	9	2	3	2	7	83	16	1	1	3	5	4	8
MRPL20	2	6	8	4	8	26	4	5	6	12	9	9	2	15	9	14	19	12	5	4	3	9	10	13
AL391244.3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANKRD65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391244.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3C	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ATAD3B	1	0	3	0	2	5	0	1	0	4	3	0	0	1	1	4	6	6	0	0	0	0	2	2
ATAD3A	1	1	0	1	0	0	0	1	0	2	2	0	0	0	0	0	3	0	1	0	0	0	0	2
TMEM240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSU72	6	12	9	6	6	13	4	5	2	4	7	8	2	15	4	9	9	12	6	0	1	5	2	16
AL645728.1	0	0	4	3	0	6	0	0	0	0	2	3	0	4	1	2	16	2	1	0	0	0	1	3
FNDC10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL691432.2	0	0	0	1	1	0	1	1	0	0	1	0	0	1	2	0	2	0	0	0	0	2	1	0
MIB2	4	5	1	1	1	4	1	3	2	1	3	3	3	5	2	1	3	0	0	0	0	0	1	1
MMP23B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CDK11B	2	4	4	2	3	9	2	1	0	3	7	2	6	2	1	8	14	8	1	1	0	1	1	6
FO704657.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
SLC35E2B	2	0	4	1	1	1	2	1	1	4	6	7	0	4	3	4	26	12	2	0	2	1	1	3
CDK11A	1	2	19	12	8	12	4	0	3	4	10	9	4	8	9	10	58	23	4	0	2	2	4	16
SLC35E2A	0	1	1	2	1	6	2	0	0	0	4	3	1	5	3	3	3	6	0	0	0	0	0	6
NADK	0	1	4	0	2	4	0	0	0	0	2	0	0	1	1	1	5	1	0	1	0	1	0	0
GNB1	0	4	7	4	5	4	5	0	2	2	3	3	0	2	2	9	14	2	1	3	1	7	4	10
AL109917.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALML6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CFAP74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391845.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ	0	0	3	1	0	0	1	0	0	0	2	0	0	0	2	3	3	1	0	0	0	1	0	1
AL590822.2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAAP20	3	12	4	2	5	9	3	5	0	4	5	2	1	2	4	9	5	3	0	3	1	1	0	10
SKI	1	1	9	6	9	5	1	0	7	1	8	5	1	3	12	3	11	5	2	2	2	2	6	5
MORN1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	4	0	1	0	0	0	0	0
RER1	1	7	8	6	6	13	5	2	6	2	2	5	1	7	2	5	7	5	6	0	0	6	1	10
PEX10	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	2
PLCH2	0	0	0	1	2	0	0	0	0	2	2	0	0	0	2	1	6	2	0	0	0	0	1	2
AL139246.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANK4	1	1	1	0	2	2	0	1	0	2	3	0	0	3	4	1	12	2	0	0	0	0	0	0
HES5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.5	1	1	3	1	2	2	5	1	0	0	0	1	0	0	2	1	2	0	1	0	0	1	0	1
TNFRSF14-AS1	0	0	1	0	4	3	0	0	1	2	3	0	0	1	1	1	4	3	1	0	0	0	0	4
TNFRSF14	3	13	16	9	10	40	14	7	2	11	33	12	4	35	11	19	37	31	8	3	5	11	9	28
AL139246.3	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
FAM213B	0	1	0	0	0	2	2	0	0	1	1	0	1	3	1	3	0	1	0	0	1	2	0	0
MMEL1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0
TTC34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
LINC00982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL590438.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGEF16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEGF6	0	1	3	0	0	0	0	0	1	0	0	1	0	1	0	2	5	1	0	0	0	1	1	1
AL513320.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
TPRG1L	0	0	2	1	2	2	0	3	0	1	2	0	0	0	0	2	4	3	0	0	0	2	0	2
WRAP73	0	1	0	0	2	1	1	2	1	0	2	1	2	2	3	5	8	6	2	0	1	1	0	7
TP73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL136528.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMIM1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
LRRC47	0	2	1	0	0	2	3	1	1	1	3	1	0	0	1	5	12	2	1	2	0	0	1	1
AL365330.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP104	0	0	2	1	3	4	2	3	2	2	3	2	0	0	1	0	6	2	0	0	0	0	0	1
DFFB	0	0	2	4	0	4	0	0	0	1	0	0	0	1	0	1	6	3	0	0	0	0	0	0
C1orf174	2	0	3	0	1	4	2	1	1	1	0	1	0	5	8	3	8	3	0	0	1	0	0	4
LINC01134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL805961.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL365255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPHP4	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
KCNAB2	4	3	15	5	2	18	12	1	0	5	9	5	3	7	7	11	49	14	4	3	3	4	3	12
CHD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL22	66	157	55	111	110	386	62	107	24	127	163	283	24	336	170	222	178	84	65	59	19	199	62	357
AL031847.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF207	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0
ICMT	1	2	1	0	2	3	3	0	1	0	2	0	0	2	1	4	4	2	0	0	0	2	0	0
LINC00337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR153	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT7	0	1	1	0	0	0	1	0	0	0	0	0	2	1	1	1	1	1	0	0	0	0	0	0
AL031848.2	0	0	1	0	0	0	2	0	0	0	1	0	0	0	2	0	4	0	0	0	0	0	0	0
HES2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPN	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
TNFRSF25	3	3	16	6	7	10	17	7	3	8	31	6	2	2	16	11	34	19	5	3	0	1	1	10
PLEKHG5	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
NOL9	0	1	2	3	3	7	8	4	2	1	3	0	1	1	3	6	16	6	2	0	0	1	1	2
TAS1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB48	0	0	3	4	3	0	3	1	1	0	3	4	1	1	1	2	3	2	3	1	2	0	1	1
KLHL21	0	0	0	0	1	3	1	0	1	1	0	0	0	1	4	2	3	1	1	0	0	1	1	3
PHF13	0	0	3	0	2	5	0	0	0	0	4	0	0	1	2	2	4	1	0	0	0	0	0	1
THAP3	0	4	1	2	0	1	2	0	0	0	0	1	0	1	2	1	2	3	1	1	0	1	0	2
DNAJC11	0	0	2	1	3	2	1	0	2	1	1	1	0	4	3	1	9	4	0	0	0	1	0	3
AL591163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1-DT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1	2	4	2	3	2	6	2	3	5	3	6	4	0	1	3	6	6	6	2	0	3	1	2	5
VAMP3	0	2	4	0	1	3	1	0	2	0	2	2	0	4	0	3	3	3	1	0	1	0	1	1
PER3	0	0	2	0	1	0	1	0	0	0	0	1	0	0	0	0	2	4	2	0	1	0	0	0
Z98884.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UTS2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
TNFRSF9	1	0	9	1	10	0	2	0	4	1	7	1	0	0	3	0	6	0	3	0	0	0	3	0
PARK7	5	15	14	11	12	35	13	15	3	24	19	18	2	30	21	20	16	12	9	2	2	13	6	30
AL034417.4	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
AL034417.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERRFI1	0	0	1	0	0	0	2	0	2	0	3	0	2	0	1	0	3	0	1	0	0	0	0	0
AL034417.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL358876.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	2	0	0	0	0
RERE	2	5	9	8	6	10	4	0	3	4	11	5	5	3	5	4	57	33	2	1	2	0	1	7
AL096855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
AL357552.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO1	8	5	19	26	23	41	17	12	17	28	22	33	9	50	7	32	22	18	15	2	7	18	7	37
ENO1-AS1	0	0	0	0	0	0	0	0	1	2	0	1	1	1	0	0	1	0	0	0	0	0	0	0
CA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR157	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
MIR34AHG	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0
LINC01759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H6PD	0	1	1	1	0	2	4	0	1	0	2	1	2	1	3	3	6	3	0	0	1	1	0	0
SPSB1	0	0	2	0	0	0	3	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1
AL928921.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A33	2	4	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
TMEM201	0	0	0	0	0	0	1	0	0	0	2	0	0	0	2	0	0	1	0	0	0	1	0	0
PIK3CD	2	4	9	6	4	14	1	6	2	8	6	7	2	7	7	10	31	26	4	3	0	3	2	13
PIK3CD-AS1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIK3CD-AS2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLSTN1	1	2	3	5	2	5	5	5	0	4	9	3	3	4	2	5	3	10	1	3	1	0	0	2
CTNNBIP1	0	3	1	1	1	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
LZIC	3	1	7	5	2	8	3	0	1	2	2	2	0	6	2	6	8	8	5	1	3	1	1	3
NMNAT1	0	0	1	0	1	1	0	1	0	1	0	0	0	1	0	0	2	0	0	0	1	0	0	1
RBP7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0
UBE4B	0	1	2	1	2	3	2	0	1	2	1	2	0	4	1	3	15	10	1	0	1	4	2	6
KIF1B	0	0	1	2	2	2	2	0	1	0	3	0	0	0	2	0	5	3	0	0	0	1	0	2
AL139424.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139424.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGD	0	2	2	4	4	3	1	1	1	0	6	2	2	8	2	2	0	1	0	0	0	2	1	3
AL139424.1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPS-CORT	0	0	2	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
CENPS	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
CORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DFFA	0	1	5	0	4	6	1	2	1	0	0	1	0	2	2	2	4	4	0	1	0	2	0	2
AL354956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEX14	0	1	1	2	1	1	4	1	0	2	2	0	1	4	3	3	5	0	0	0	0	1	0	0
CASZ1	1	0	2	2	0	1	0	0	0	2	1	0	0	0	0	0	1	0	0	0	1	0	0	0
AL139423.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARDBP	3	0	5	2	1	5	4	2	0	1	5	3	0	0	3	2	12	4	1	0	0	1	1	8
AL109811.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MASP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1
SRM	2	7	1	2	0	2	1	5	0	0	0	0	0	0	2	2	1	2	0	1	0	0	0	1
EXOSC10	1	1	10	3	1	7	3	4	4	3	7	5	3	11	1	8	30	8	2	1	2	3	0	7
AL109811.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AL109811.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTOR	0	1	7	1	4	1	2	4	2	2	5	0	3	4	2	6	17	5	2	0	1	1	0	5
UBIAD1	0	0	2	3	3	9	1	4	0	3	6	1	2	2	2	4	6	2	3	0	1	1	1	1
DISP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
FBXO44	3	1	10	3	1	5	5	2	2	4	8	2	2	4	6	4	21	10	2	0	1	4	0	4
FBXO6	0	0	2	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	2
MAD2L2	0	4	2	1	0	5	3	1	1	1	2	3	1	1	3	4	4	1	5	0	0	1	0	7
DRAXIN	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGTRAP	0	6	12	4	3	6	2	3	2	3	2	2	1	4	1	2	3	3	2	0	3	2	1	3
C1orf167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTHFR	0	0	1	1	2	4	4	0	2	0	3	1	1	2	1	5	8	4	0	0	0	0	0	2
CLCN6	0	0	3	0	1	2	0	0	0	0	3	0	0	1	0	0	4	1	0	0	0	0	0	1
NPPA-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
NPPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA2013	1	1	1	0	1	2	2	0	0	0	1	0	0	0	1	2	3	2	2	0	1	0	0	1
PLOD1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
MFN2	1	0	4	0	1	1	2	0	1	0	3	1	1	2	0	1	7	4	0	1	0	1	0	1
MIIP	1	1	4	7	3	7	1	1	3	7	9	2	2	6	3	5	14	4	3	0	0	4	0	5
TNFRSF8	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF1B	6	1	34	13	19	14	15	2	9	9	41	5	7	3	5	19	39	21	12	3	1	3	7	5
VPS13D	0	2	9	8	5	16	3	3	1	5	5	3	2	8	5	9	36	23	1	2	0	0	0	8
AC243836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3	1	1	3	1	1	5	2	0	0	1	2	1	3	7	0	3	10	7	1	0	1	4	0	2
AC254633.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM2	4	4	24	10	12	13	13	1	6	10	15	7	4	8	5	14	77	20	5	2	1	6	2	17
KAZN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FHAD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFHD2	3	1	8	3	5	4	1	3	1	2	6	0	1	1	1	0	8	5	1	0	3	0	3	6
CTRC	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CELA2A	0	0	18	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP9	1	0	1	0	1	0	1	0	0	1	1	0	1	1	1	0	3	0	0	0	0	0	0	0
DNAJC16	0	0	0	7	3	5	0	0	2	1	3	0	0	4	2	1	0	9	1	0	0	1	0	2
AL121992.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGMAT	0	0	0	0	1	3	1	1	0	0	0	2	0	1	0	0	1	1	1	0	0	2	1	2
AL121992.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDI2	0	0	5	3	2	3	3	1	3	0	4	2	0	0	4	4	9	3	1	0	0	2	2	2
AL121992.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	0	0	0	1	2	7	1	1	1	1	1	1	0	0	1	2	8	5	2	2	0	1	0	0
AL450998.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBLIM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
