PDAC1-biopsy	PDAC1-blood	PDAC10-biopsy	PDAC10-blood	PDAC11-biopsy	PDAC11-blood	PDAC12-biopsy	PDAC12-blood	PDAC2-biopsy	PDAC2-blood	PDAC3-biopsy	PDAC3-blood	PDAC4-biopsy	PDAC4-blood	PDAC5-biopsy	PDAC5-blood	PDAC6-biopsy	PDAC6-blood	PDAC7-biopsy	PDAC7-blood	PDAC8-biopsy	PDAC8-blood	PDAC9-biopsy	PDAC9-blood
AL645608.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AGRN	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AL645608.9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf159	1	0	2	0	5	10	13	3	2	3	8	5	7	5	0	12	4	3	2	2	1	3	4	3
LINC01342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL390719.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
TTLL10-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TTLL10	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0
TNFRSF18	12	14	59	28	156	80	16	15	5	38	93	44	41	22	18	60	23	31	48	8	13	21	47	81
TNFRSF4	9	24	69	38	110	139	32	58	4	92	55	101	10	20	13	122	30	98	73	8	6	38	152	58
SDF4	18	15	55	25	142	122	53	69	17	86	151	101	15	16	73	179	75	65	37	12	25	22	40	70
B3GALT6	5	2	0	0	0	1	6	6	0	1	3	0	2	0	0	2	0	2	2	1	0	1	1	0
C1QTNF12	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	1	0	2
AL162741.1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	2	0	1	0	0	1
UBE2J2	6	4	28	41	59	99	27	48	7	37	56	52	8	38	22	85	32	34	14	8	20	24	19	49
LINC01786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCNN1D	1	0	1	0	0	1	0	0	0	2	0	2	1	2	1	0	1	0	0	0	1	0	0	1
ACAP3	1	0	0	2	5	5	3	3	0	1	3	9	1	0	6	10	3	3	5	1	0	1	0	3
PUSL1	3	7	13	5	12	10	11	9	3	10	11	8	6	10	7	21	7	5	4	2	6	8	5	11
INTS11	7	7	55	41	86	118	46	66	16	66	76	71	28	55	22	109	44	45	28	12	32	33	24	68
CPTP	1	4	3	3	4	1	9	22	1	2	2	3	1	1	0	9	3	2	0	3	1	0	3	2
TAS1R3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DVL1	1	0	1	4	2	5	0	2	0	0	1	3	1	2	2	2	2	1	1	1	2	1	2	0
MXRA8	0	0	0	1	1	3	0	1	0	0	0	0	0	0	1	8	0	0	0	0	0	1	0	0
AURKAIP1	13	21	118	75	152	278	98	132	27	111	123	144	43	78	87	252	74	102	60	24	53	81	60	144
CCNL2	6	4	57	12	35	38	30	23	11	22	67	28	11	6	31	49	76	36	12	4	13	4	8	22
MRPL20	8	16	91	36	121	177	72	75	15	108	120	117	41	81	85	207	71	119	62	13	45	42	44	102
AL391244.3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0
ANKRD65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391244.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3C	0	0	1	1	1	6	0	1	0	0	3	4	0	0	0	2	1	2	1	0	1	1	1	1
ATAD3B	4	1	5	3	2	3	6	10	0	6	8	5	0	2	4	8	1	3	1	1	1	1	0	2
ATAD3A	0	0	0	0	2	6	4	8	2	0	4	3	2	1	0	3	1	1	1	0	0	0	0	0
TMEM240	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSU72	16	20	77	61	115	192	92	145	17	79	73	89	29	63	68	158	47	42	44	11	33	34	35	101
AL645728.1	1	0	14	3	3	7	0	4	0	2	9	4	3	3	3	4	6	9	7	1	2	3	4	3
FNDC10	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0
AL691432.2	0	0	3	3	2	2	2	1	0	1	5	2	1	4	0	7	2	1	2	1	0	0	0	5
MIB2	4	7	9	4	27	53	24	45	8	15	22	18	9	12	22	52	10	12	4	4	4	5	3	15
MMP23B	0	0	0	0	1	2	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0
CDK11B	1	4	23	12	35	40	9	13	8	24	38	29	5	9	9	31	25	15	5	2	7	5	6	19
FO704657.1	0	0	2	0	1	1	0	1	2	0	0	3	0	0	0	1	0	0	0	1	0	0	0	3
SLC35E2B	0	0	7	3	14	22	8	15	5	11	15	22	1	11	9	19	30	29	5	5	4	9	3	8
CDK11A	1	2	22	24	34	37	22	21	5	22	49	62	12	16	16	53	53	41	9	8	5	12	11	24
SLC35E2A	0	0	8	9	11	22	4	8	3	4	4	11	2	9	5	21	2	7	3	2	2	6	1	14
NADK	1	2	9	2	6	11	9	8	2	5	3	7	2	6	1	10	4	6	2	0	3	3	0	6
GNB1	2	6	43	14	27	28	10	14	2	21	28	23	11	15	19	37	16	31	15	2	10	12	10	19
AL109917.1	0	0	0	0	1	2	0	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0
CALML6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM52	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	1
CFAP74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391845.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ	3	2	1	3	3	3	7	13	1	3	7	2	1	1	4	11	7	5	3	1	2	3	3	2
AL590822.2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAAP20	11	20	32	16	54	69	63	93	12	23	41	32	10	7	30	76	25	29	14	6	21	13	7	49
SKI	5	1	22	10	23	12	5	9	4	3	39	16	7	3	19	23	23	16	9	1	10	3	8	6
MORN1	0	0	2	3	1	1	0	0	0	3	0	2	0	0	0	3	1	6	1	0	1	0	1	1
RER1	8	15	79	44	122	143	57	71	18	97	114	96	36	46	66	150	59	96	42	10	36	38	27	78
PEX10	2	2	5	4	8	23	5	4	1	6	9	9	0	1	4	19	7	7	4	0	3	4	2	7
PLCH2	1	0	2	0	0	3	2	0	0	1	2	2	1	0	2	5	6	2	0	1	1	1	1	4
AL139246.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANK4	0	3	5	3	13	9	10	2	3	3	17	6	2	6	10	10	19	7	9	1	4	1	5	2
HES5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.5	3	3	5	5	6	5	19	15	1	7	8	11	1	0	7	15	10	2	3	1	1	2	2	7
TNFRSF14-AS1	1	0	10	3	5	7	5	2	1	7	5	8	2	1	8	11	5	1	3	1	3	2	2	6
TNFRSF14	9	17	119	102	150	352	81	133	27	172	212	201	67	185	96	350	108	169	70	24	43	103	46	203
AL139246.3	0	0	0	0	1	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0
FAM213B	0	1	7	4	7	27	5	8	1	9	8	6	1	7	4	17	5	9	8	0	3	4	0	10
MMEL1	0	0	1	1	1	6	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1
TTC34	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL590438.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGEF16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEGF6	0	1	1	2	0	6	3	3	0	4	5	5	1	2	5	4	3	4	1	1	0	0	1	1
AL513320.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPRG1L	2	1	10	2	3	10	5	4	3	6	8	11	3	3	2	14	7	5	2	1	0	5	3	9
WRAP73	0	3	26	7	30	50	15	18	8	24	33	18	14	9	25	33	17	25	16	1	10	12	8	16
TP73	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL136528.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMIM1	0	0	4	5	1	5	3	4	1	1	5	8	0	1	2	2	2	3	2	1	3	3	2	1
LRRC47	1	4	0	2	7	7	12	13	0	6	15	6	1	1	5	42	8	3	1	0	2	0	0	5
AL365330.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP104	2	0	6	0	5	8	14	14	3	2	9	5	1	4	5	19	19	10	5	0	1	0	0	2
DFFB	1	1	3	3	3	9	2	2	0	3	11	3	5	6	3	4	3	13	2	0	3	1	3	5
C1orf174	6	0	31	6	28	26	15	17	6	16	28	12	18	15	19	30	17	21	10	3	9	9	9	22
LINC01134	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL805961.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL365255.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPHP4	0	1	1	1	2	3	0	0	0	1	2	2	0	0	0	2	1	0	0	0	2	0	0	1
KCNAB2	3	5	48	28	68	73	22	33	9	32	78	44	21	50	40	89	59	58	26	5	18	23	22	46
CHD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL22	220	427	1719	1512	1763	5000	876	1718	550	2474	2746	3474	703	1908	1636	5097	1701	1672	906	410	622	1147	653	2690
AL031847.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RNF207	0	1	1	2	0	5	1	2	1	2	1	2	0	1	4	3	0	5	0	1	0	2	1	2
ICMT	1	1	10	3	22	12	18	11	4	12	17	9	9	8	10	18	21	12	5	0	11	2	2	6
LINC00337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR153	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT7	1	1	11	3	22	15	6	8	0	10	15	18	5	2	7	19	4	3	10	0	4	3	3	7
AL031848.2	0	0	5	0	1	4	4	2	0	2	1	3	0	0	1	0	3	1	3	0	0	0	1	1
HES2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPN	0	1	4	2	2	4	1	1	0	6	6	6	0	0	1	3	4	0	2	0	1	0	1	2
TNFRSF25	5	9	68	30	123	75	79	48	9	25	107	63	29	20	37	54	61	47	26	7	11	6	24	40
PLEKHG5	2	0	1	1	1	6	6	5	0	2	0	1	0	2	0	2	0	0	0	1	0	1	0	1
NOL9	1	3	1	4	2	8	10	16	2	6	14	6	1	4	7	27	13	21	6	2	2	1	1	5
TAS1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB48	0	0	10	5	16	21	8	8	4	10	17	9	8	4	11	16	11	8	9	1	5	4	4	9
KLHL21	0	0	9	1	8	8	10	3	1	3	11	7	8	1	4	14	6	8	8	1	3	0	9	1
PHF13	1	1	11	1	8	4	5	1	2	0	11	1	4	1	2	5	3	11	7	0	3	2	1	4
THAP3	2	1	11	1	20	25	9	13	4	12	12	5	6	13	10	16	14	15	8	2	8	4	8	11
DNAJC11	1	0	12	3	7	14	2	7	2	8	22	13	2	8	7	17	14	18	2	1	6	6	2	9
AL591163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1-DT	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1	8	11	52	20	79	85	44	34	13	54	42	56	26	28	55	98	34	30	41	14	22	15	23	43
VAMP3	1	3	28	15	21	32	14	21	3	27	26	35	12	18	21	45	22	29	13	7	21	11	11	22
PER3	1	0	4	6	3	3	6	2	3	0	6	4	2	2	4	10	3	11	1	1	3	2	1	3
Z98884.1	0	0	2	1	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	0	1	0	0	0
UTS2	0	0	0	4	0	1	0	0	0	4	0	2	8	10	1	12	0	0	0	0	0	2	0	0
TNFRSF9	2	0	8	0	8	0	4	0	0	0	4	0	2	0	10	0	4	0	2	0	0	0	2	0
PARK7	27	29	244	134	476	531	220	243	51	224	319	284	127	214	209	454	117	162	154	38	108	133	119	254
AL034417.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL034417.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERRFI1	3	0	6	1	4	0	6	0	3	0	27	1	3	0	6	1	2	0	9	0	6	0	4	0
AL034417.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AL358876.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A1	1	0	0	0	0	0	1	0	0	2	2	0	0	0	3	2	1	0	0	0	1	0	1	1
RERE	8	2	17	13	14	32	10	13	6	16	33	25	9	11	12	27	56	36	6	4	12	9	5	15
AL096855.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
AL357552.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO1	33	34	372	148	610	667	204	252	95	342	444	428	218	279	236	580	158	316	212	42	196	165	163	379
ENO1-AS1	0	0	3	0	1	5	0	1	1	0	4	1	1	1	0	3	0	0	1	1	1	2	1	3
CA6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0
SLC2A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GPR157	0	0	1	2	0	2	1	1	1	1	0	1	0	0	1	2	2	1	1	2	0	0	0	0
MIR34AHG	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	2
LINC01759	1	0	2	2	1	0	0	0	3	0	1	1	1	0	0	1	0	0	0	0	1	0	0	1
H6PD	0	2	6	1	3	4	6	5	4	6	4	4	2	5	3	7	4	3	0	2	1	1	1	1
SPSB1	1	0	3	0	3	1	9	1	1	1	1	0	1	0	3	2	1	0	0	0	0	2	1	0
AL928921.2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A33	3	1	1	0	3	2	33	11	0	2	1	0	0	0	2	7	2	0	1	1	1	0	1	0
TMEM201	0	0	1	0	1	2	1	4	0	2	4	2	0	0	2	4	3	0	0	1	1	1	1	2
PIK3CD	2	5	33	11	26	46	13	11	3	17	31	39	7	17	17	44	39	49	14	6	4	19	15	36
PIK3CD-AS1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1
PIK3CD-AS2	0	0	3	0	2	2	1	0	0	0	0	0	1	0	2	1	0	0	1	0	0	0	1	0
CLSTN1	1	7	9	13	11	20	18	21	2	13	20	12	7	15	5	21	13	9	5	3	5	11	5	16
CTNNBIP1	2	2	5	0	7	4	11	5	0	5	5	1	0	2	4	6	3	0	2	0	3	1	1	1
LZIC	1	2	47	23	52	66	23	28	7	30	38	33	12	26	28	51	34	30	25	2	10	15	9	31
NMNAT1	0	0	8	2	0	1	1	0	2	1	2	1	0	1	0	4	4	2	1	0	0	0	0	1
RBP7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE4B	1	1	14	13	12	23	9	11	3	12	18	19	9	9	12	35	25	18	14	0	5	10	5	17
KIF1B	1	0	5	2	3	4	2	4	3	0	9	4	1	1	4	6	14	6	0	0	2	5	0	3
AL139424.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139424.2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGD	12	2	23	15	37	75	23	29	3	26	38	44	23	32	25	53	22	31	21	5	11	15	17	37
AL139424.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPS-CORT	0	0	0	0	4	2	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	1	0
CENPS	0	1	1	0	0	1	1	1	0	2	2	2	0	1	0	2	1	1	0	0	1	0	0	2
CORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DFFA	2	3	16	9	23	31	10	9	6	10	23	12	7	14	10	28	21	25	2	6	10	14	4	9
AL354956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEX14	0	0	14	6	9	17	7	5	2	7	10	7	6	3	2	10	3	6	4	1	5	5	4	8
CASZ1	0	1	1	0	4	2	1	0	1	1	6	2	1	1	0	3	1	3	1	0	0	1	2	0
AL139423.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARDBP	0	0	11	2	13	9	5	4	5	4	12	9	6	1	17	6	7	8	2	1	0	6	1	4
AL109811.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MASP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.3	0	0	0	0	0	3	0	0	0	0	2	0	0	2	0	0	1	1	0	0	0	0	0	0
SRM	15	14	1	2	2	4	19	66	0	4	5	4	1	6	3	11	1	2	1	1	1	2	0	4
EXOSC10	2	2	29	21	34	45	10	16	6	20	40	35	19	17	20	50	54	38	8	7	10	11	6	23
AL109811.1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTOR	3	0	5	2	8	21	9	9	0	7	14	9	6	10	6	26	25	20	4	5	4	4	1	14
UBIAD1	3	1	13	15	27	57	16	16	7	19	26	26	12	27	23	41	21	32	11	4	10	12	8	23
DISP3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO2	1	0	1	1	4	4	10	4	0	1	2	2	0	0	3	1	1	0	4	1	0	0	0	0
FBXO44	3	5	29	8	31	43	22	16	6	13	23	21	4	22	22	30	25	18	19	5	11	3	8	22
FBXO6	2	1	10	4	15	9	14	3	3	9	9	3	4	13	8	12	1	6	5	0	6	5	1	15
MAD2L2	8	5	48	17	71	76	43	31	9	30	28	38	11	21	36	65	14	15	38	7	12	11	19	42
DRAXIN	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	1	1	1	1	0	0	0	0	1
AGTRAP	6	4	60	34	55	70	42	28	19	48	65	40	14	31	37	62	16	25	32	5	22	29	14	59
C1orf167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTHFR	0	0	5	4	2	5	2	4	0	5	5	3	2	1	1	9	3	9	2	0	1	2	0	1
CLCN6	0	0	2	2	5	3	2	0	0	1	4	2	0	1	2	4	5	2	0	0	2	2	1	0
NPPA-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NPPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA2013	2	1	4	1	5	4	5	4	0	0	2	2	4	3	4	5	4	0	4	0	1	1	0	3
PLOD1	0	1	1	0	8	6	3	1	0	5	2	1	2	0	1	1	0	1	0	0	1	1	2	3
MFN2	1	1	4	2	10	9	8	1	4	6	15	3	6	3	3	12	12	7	1	0	7	6	3	7
MIIP	1	3	46	21	48	74	22	18	8	25	50	41	13	23	18	44	18	25	14	4	8	18	14	31
TNFRSF8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF1B	9	4	65	17	96	32	51	34	22	59	163	49	26	14	98	100	103	56	18	5	27	17	28	40
VPS13D	0	0	17	14	14	28	12	6	4	10	28	20	12	16	10	35	46	41	10	3	3	7	10	14
AC243836.1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3	6	0	26	1	23	24	8	12	9	11	36	12	30	6	17	17	43	18	14	0	30	4	21	12
AC254633.1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM2	4	4	36	18	28	33	25	17	7	16	27	25	7	10	18	29	67	54	19	1	10	9	17	17
KAZN	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FHAD1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
AL031283.2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0
EFHD2	9	7	28	3	28	13	29	28	3	15	20	9	15	5	11	26	27	26	9	2	8	2	16	9
CTRC	0	0	15	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
CELA2A	0	0	39	0	0	1	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CELA2B	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP9	1	0	5	0	6	2	2	2	2	1	6	0	5	3	1	4	6	2	4	1	2	3	4	1
DNAJC16	0	0	5	4	6	11	3	4	2	3	3	3	4	4	4	8	20	15	3	1	4	0	1	3
AL121992.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGMAT	0	0	7	6	8	10	3	5	0	4	2	8	2	7	0	4	4	9	0	1	3	6	1	4
AL121992.1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
DDI2	0	0	8	2	8	7	9	4	0	2	7	6	1	1	3	8	18	6	0	0	0	5	0	4
AL121992.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	1	1	6	3	7	4	4	3	0	2	5	9	1	3	1	7	7	2	3	3	1	2	2	1
AL450998.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A34	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBLIM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
