PDAC1-biopsy	PDAC1-blood	PDAC10-biopsy	PDAC10-blood	PDAC11-biopsy	PDAC11-blood	PDAC12-biopsy	PDAC12-blood	PDAC2-biopsy	PDAC2-blood	PDAC3-biopsy	PDAC3-blood	PDAC4-biopsy	PDAC4-blood	PDAC5-biopsy	PDAC5-blood	PDAC6-biopsy	PDAC6-blood	PDAC7-biopsy	PDAC7-blood	PDAC8-biopsy	PDAC8-blood	PDAC9-biopsy	PDAC9-blood
ISG15	13	7	139	48	200	82	120	26	13	32	407	131	113	39	57	40	54	33	115	7	36	36	50	34
AL645608.2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AGRN	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
AL645608.9	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf159	0	0	7	1	13	6	5	1	1	1	16	1	3	3	4	2	3	0	4	0	1	0	0	2
LINC01342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL390719.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TTLL10-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TTLL10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF18	11	2	129	17	505	32	192	4	28	10	254	11	107	11	50	17	63	8	82	2	88	8	28	13
TNFRSF4	27	5	207	18	550	39	375	15	38	19	262	20	82	5	110	23	85	21	273	0	85	9	80	12
SDF4	24	2	29	17	215	56	84	20	3	26	219	23	18	6	70	35	93	8	40	3	22	5	27	22
B3GALT6	3	0	0	0	6	1	11	0	0	0	3	1	0	0	3	0	0	0	0	0	0	1	0	0
C1QTNF12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL162741.1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
UBE2J2	4	3	16	14	70	33	17	13	7	23	44	23	14	17	19	25	26	11	13	1	13	12	7	17
LINC01786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCNN1D	0	0	0	0	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ACAP3	0	0	1	2	6	6	2	1	1	0	5	1	1	0	0	5	0	2	1	1	1	0	0	2
PUSL1	3	0	5	4	17	4	9	3	2	7	12	3	9	7	8	4	4	5	6	1	3	8	6	5
INTS11	5	1	23	24	89	66	32	14	12	36	92	28	34	22	29	39	43	27	21	3	11	8	14	16
CPTP	3	3	1	2	7	5	6	6	0	3	8	2	2	1	1	2	3	1	1	1	3	1	2	0
TAS1R3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
DVL1	1	1	0	2	1	0	0	1	0	1	2	1	1	0	0	0	1	1	0	0	0	0	0	3
MXRA8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AURKAIP1	12	14	43	39	225	136	81	37	14	52	168	44	56	38	66	66	82	26	41	3	28	22	22	23
CCNL2	0	0	10	9	64	14	49	11	5	12	81	15	10	8	19	15	87	27	5	1	5	3	11	8
MRPL20	16	5	36	34	201	94	52	22	15	51	158	30	39	31	85	42	82	34	39	3	30	18	30	22
AL391244.3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
ANKRD65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391244.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3C	0	0	1	3	0	2	0	1	0	2	3	2	0	0	1	0	2	0	0	0	1	0	0	0
ATAD3B	2	0	2	1	3	4	6	3	0	0	12	2	1	0	7	1	5	2	3	0	1	0	0	2
ATAD3A	0	1	0	0	4	0	1	2	0	1	3	2	1	0	3	1	5	1	1	0	0	0	0	0
TMEM240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSU72	13	14	31	39	169	98	80	52	10	43	121	32	29	19	71	36	67	25	31	7	18	22	20	36
AL645728.1	0	0	8	1	5	2	2	0	0	3	4	2	2	4	2	2	7	2	0	0	1	0	3	1
FNDC10	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AL691432.2	0	1	1	1	2	2	3	0	1	1	3	1	0	2	3	0	1	1	0	0	1	0	0	0
MIB2	4	2	5	3	16	15	19	11	4	11	30	3	7	6	10	4	11	2	4	2	4	1	5	5
MMP23B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDK11B	1	2	10	16	33	26	10	6	1	8	38	10	8	4	8	12	25	12	2	0	5	4	3	10
FO704657.1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
SLC35E2B	0	0	2	8	13	11	3	2	3	3	20	10	3	6	2	10	38	13	1	3	0	2	0	2
CDK11A	5	0	19	15	35	19	8	11	3	8	44	25	10	7	15	17	71	22	5	3	3	4	4	10
SLC35E2A	1	1	4	4	13	7	2	3	3	3	3	10	3	2	6	3	9	4	0	1	0	2	1	1
NADK	3	0	2	6	5	3	4	6	0	2	10	3	1	5	1	5	1	4	1	1	1	2	0	1
GNB1	3	4	10	6	23	11	11	3	4	5	24	10	11	3	8	8	16	15	3	1	3	2	12	6
AL109917.1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CALML6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM52	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CFAP74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391845.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ	2	0	1	1	7	1	8	3	1	0	9	3	0	1	3	1	1	2	0	0	5	1	0	0
AL590822.2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FAAP20	5	7	7	5	45	36	51	24	2	5	38	8	1	13	23	19	16	10	16	3	5	10	6	13
SKI	2	4	9	7	29	8	9	1	2	3	34	1	8	0	5	4	20	1	8	0	3	0	5	3
MORN1	0	0	2	2	0	0	1	0	0	1	0	0	1	0	1	0	3	0	0	0	1	0	0	0
RER1	3	5	34	20	141	64	55	23	13	36	147	41	35	25	52	29	57	22	32	7	24	12	18	19
PEX10	0	1	0	3	11	8	3	1	0	4	10	2	2	2	4	4	2	2	2	0	1	0	0	1
PLCH2	2	0	1	1	2	1	3	0	3	2	12	1	0	1	2	3	9	0	1	0	1	1	2	2
AL139246.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANK4	1	0	2	4	11	6	5	0	3	5	18	3	4	2	6	4	16	2	8	2	2	0	1	0
HES5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.5	1	4	3	4	7	6	17	7	1	1	9	5	1	1	0	7	5	3	2	0	1	1	0	2
TNFRSF14-AS1	1	0	0	1	6	3	3	1	2	5	11	3	2	1	1	2	7	2	3	0	1	0	0	1
TNFRSF14	11	6	85	88	269	191	111	59	19	78	318	70	81	87	104	106	166	74	56	5	39	54	40	69
AL139246.3	0	1	0	0	0	1	0	0	1	0	1	0	0	0	3	0	0	0	0	0	1	1	0	0
FAM213B	0	0	2	5	22	18	4	2	0	2	14	5	1	2	4	5	7	5	3	2	0	3	1	2
MMEL1	1	0	0	1	7	15	2	0	0	3	0	3	0	1	2	2	7	6	0	0	0	0	1	3
TTC34	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL590438.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGEF16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEGF6	1	0	1	1	3	6	1	2	2	0	7	3	0	1	4	1	2	1	0	0	0	0	0	0
AL513320.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TPRG1L	1	1	3	2	5	1	3	1	0	2	11	7	2	0	2	5	7	0	3	0	0	1	1	2
WRAP73	2	3	7	4	52	19	21	5	6	9	58	6	21	10	19	8	24	6	11	2	13	7	5	6
TP73	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AL136528.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMIM1	0	0	1	0	4	4	2	0	2	0	8	1	1	0	2	1	7	0	1	0	4	1	0	0
LRRC47	1	3	2	0	13	2	7	5	1	5	17	2	1	1	8	10	6	2	4	1	2	0	1	0
AL365330.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP104	1	1	3	1	10	2	5	3	1	4	10	2	1	1	3	4	18	5	0	0	1	0	1	0
DFFB	0	0	2	1	1	3	1	0	0	3	13	2	0	0	0	2	8	2	0	0	0	2	1	0
C1orf174	3	0	13	7	33	11	13	9	1	8	47	6	17	6	12	6	20	10	10	2	8	3	5	8
LINC01134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL805961.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL365255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPHP4	0	1	0	0	6	0	1	0	0	0	1	0	0	0	2	1	2	1	0	0	0	0	0	1
KCNAB2	3	2	27	26	94	46	35	10	8	27	105	25	27	26	43	18	84	21	18	2	12	7	11	12
CHD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL22	169	121	598	648	2320	1964	686	401	266	916	3939	1092	548	807	1738	1103	1930	547	567	107	331	372	484	777
AL031847.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RNF207	0	0	0	0	2	0	2	0	0	1	2	0	0	0	3	0	1	0	1	0	1	0	0	0
ICMT	1	0	2	4	23	8	5	4	0	2	22	1	5	3	6	5	11	6	2	0	3	1	2	2
LINC00337	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GPR153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT7	0	0	1	0	23	4	6	2	0	0	10	4	3	2	2	3	5	1	8	0	0	2	1	1
AL031848.2	0	0	0	0	1	4	3	2	0	0	3	1	0	0	1	3	3	0	0	0	0	0	0	0
HES2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPN	0	0	1	0	3	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
TNFRSF25	8	3	15	12	91	32	50	21	4	5	57	10	8	6	27	18	42	19	15	3	9	3	5	6
PLEKHG5	0	0	0	0	4	3	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
NOL9	1	1	2	0	6	6	14	8	0	0	16	2	1	0	3	10	19	15	2	0	2	2	1	2
TAS1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB48	0	0	6	7	17	7	5	4	1	3	17	3	4	2	7	3	17	3	2	1	2	3	1	4
KLHL21	0	2	3	0	14	5	12	0	1	1	15	0	2	0	4	3	1	2	3	0	3	0	1	1
PHF13	0	0	1	0	8	2	3	1	0	0	15	1	3	1	5	1	4	1	1	0	1	0	1	0
THAP3	0	2	6	6	19	20	4	4	1	3	14	8	14	5	10	4	11	2	4	0	2	0	5	2
DNAJC11	0	1	1	4	19	4	6	0	3	5	24	4	1	2	2	3	18	5	4	0	2	3	5	1
AL591163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1-DT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1	7	1	18	15	90	36	38	9	12	12	79	28	13	13	34	19	37	9	33	5	6	10	15	14
VAMP3	4	2	17	15	50	20	18	7	5	3	29	14	16	10	11	6	25	8	12	0	9	2	11	5
PER3	1	0	2	1	2	3	4	0	0	1	1	2	0	0	4	0	1	4	5	1	2	1	0	0
Z98884.1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
UTS2	1	1	2	7	12	3	3	3	3	3	11	4	20	12	6	7	8	2	5	1	4	4	0	1
TNFRSF9	5	0	61	3	137	1	64	1	9	1	118	8	67	0	28	2	43	3	91	1	70	0	34	0
PARK7	23	15	136	100	615	272	186	79	53	123	606	140	147	104	229	133	192	72	134	12	124	53	86	95
AL034417.4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
AL034417.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ERRFI1	2	0	4	0	14	0	19	0	1	0	77	1	8	0	23	0	16	0	11	0	9	0	7	0
AL034417.2	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AL358876.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A1	0	0	2	0	4	2	2	1	1	1	2	1	0	0	0	1	2	0	1	0	1	0	0	0
RERE	1	1	11	13	63	15	8	3	1	8	54	13	10	3	14	12	126	36	15	2	11	7	6	5
AL096855.1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
AL357552.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO1	17	7	151	107	639	298	186	64	27	120	612	146	232	170	185	136	156	88	130	9	120	56	78	107
ENO1-AS1	0	0	0	0	1	2	1	0	1	0	4	1	0	0	2	1	0	0	0	0	0	0	0	0
CA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A5	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
GPR157	0	0	0	0	1	3	1	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	1
MIR34AHG	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
LINC01759	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	2	0	0	0
H6PD	1	0	3	1	3	2	1	0	0	2	6	1	0	1	3	1	7	2	1	0	0	1	1	0
SPSB1	2	0	2	0	3	0	11	2	0	2	6	0	1	1	3	0	1	3	3	0	1	0	0	0
AL928921.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A33	2	0	1	0	3	0	35	4	2	0	7	1	2	0	3	2	3	0	1	0	0	0	0	1
TMEM201	0	0	1	0	0	1	3	0	0	0	6	0	0	0	4	0	0	0	2	0	0	0	0	1
PIK3CD	2	2	15	8	25	24	7	7	6	10	32	10	8	2	13	7	43	16	7	1	6	4	5	7
PIK3CD-AS1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	0	0	0
PIK3CD-AS2	0	0	1	2	2	0	3	0	0	1	4	2	0	1	0	0	1	0	3	0	2	0	1	1
CLSTN1	2	1	6	6	20	13	9	7	2	5	14	6	7	4	1	1	11	7	1	2	6	0	2	7
CTNNBIP1	1	1	1	0	7	2	5	3	0	1	1	0	0	0	7	1	3	1	0	0	1	0	0	1
LZIC	2	2	14	14	57	33	17	5	8	16	32	13	10	15	20	15	27	11	11	2	5	7	2	9
NMNAT1	0	0	1	3	8	5	1	0	3	1	4	1	1	0	2	3	4	0	0	0	0	1	0	0
RBP7	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
UBE4B	0	0	10	4	25	13	9	1	1	4	32	11	9	6	11	7	17	11	4	0	3	1	1	5
KIF1B	1	0	1	1	6	0	6	0	1	1	4	2	2	1	3	1	7	1	2	0	2	0	1	0
AL139424.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139424.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGD	3	1	11	7	61	29	24	5	4	13	74	11	16	17	21	18	21	6	22	1	5	4	14	12
AL139424.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPS-CORT	2	0	1	0	4	1	1	0	0	0	9	1	3	0	0	0	0	0	2	0	1	0	1	0
CENPS	0	0	0	1	3	1	0	1	0	0	6	0	1	0	0	1	0	0	1	0	0	1	0	0
CORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DFFA	0	1	6	6	21	14	8	2	1	8	20	7	5	4	9	3	22	10	6	1	4	4	5	4
AL354956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
PEX14	0	0	3	3	12	6	5	1	2	2	25	4	1	2	6	0	12	3	2	1	3	0	1	1
CASZ1	0	0	1	1	4	3	5	0	0	0	6	2	1	0	0	0	3	2	2	0	1	0	0	1
AL139423.1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
C1orf127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARDBP	0	0	4	1	14	5	2	4	2	2	25	4	6	4	5	1	9	3	5	1	1	0	2	1
AL109811.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MASP2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
AL109811.3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0
SRM	3	7	3	2	6	2	27	15	2	1	0	2	0	1	5	2	7	2	2	1	1	0	2	2
EXOSC10	4	0	5	6	26	16	11	6	3	5	57	13	18	15	14	11	45	18	5	1	4	5	3	1
AL109811.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTOR	1	1	4	3	23	11	7	2	2	4	21	8	5	7	9	11	23	9	2	0	2	3	1	3
UBIAD1	1	0	13	9	38	16	6	6	2	9	38	15	13	9	17	10	26	13	7	1	2	6	6	8
DISP3	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
LINC01647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO2	0	1	2	0	2	2	4	0	0	0	1	1	0	0	1	0	2	0	2	0	2	0	0	1
FBXO44	1	0	12	6	20	20	14	4	2	12	36	14	11	10	21	13	21	4	5	1	3	2	7	7
FBXO6	0	3	6	5	17	12	3	1	2	2	8	4	1	1	1	0	1	3	1	3	1	0	0	2
MAD2L2	1	3	20	14	59	36	25	14	4	15	30	17	15	6	18	18	19	5	22	2	10	6	10	17
DRAXIN	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
AGTRAP	1	4	26	22	78	29	27	13	7	19	46	18	27	18	19	14	24	8	20	0	19	13	5	18
C1orf167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTHFR	0	0	3	2	3	1	1	0	1	1	8	0	0	2	2	3	8	6	1	0	1	3	0	0
CLCN6	1	0	1	1	5	3	3	1	0	0	6	1	0	0	0	0	5	2	1	0	0	0	0	0
NPPA-AS1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA2013	0	0	3	0	9	4	1	0	1	1	7	2	1	2	1	1	2	1	2	0	2	0	1	0
PLOD1	0	0	1	0	3	4	1	0	0	0	4	0	0	1	0	4	3	0	1	0	0	0	0	2
MFN2	0	0	4	1	9	2	11	3	2	4	17	2	2	3	5	2	8	2	1	1	4	2	2	2
MIIP	6	4	29	27	72	35	28	12	4	14	54	26	26	10	19	21	30	6	21	3	11	11	11	2
TNFRSF8	0	1	2	1	4	0	4	0	1	0	2	0	1	0	0	1	0	1	1	0	1	0	0	0
TNFRSF1B	7	4	69	32	193	78	108	25	16	41	306	38	37	9	111	56	159	63	33	9	46	9	24	25
VPS13D	2	1	9	6	16	11	10	4	1	16	52	8	7	3	8	12	53	19	7	1	4	3	5	10
AC243836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3	1	0	1	1	3	3	2	2	0	4	23	3	4	1	8	2	14	7	1	0	0	0	5	2
AC254633.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC38	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM2	5	1	29	11	72	13	31	2	2	9	87	9	17	4	20	18	100	22	15	0	7	3	15	6
KAZN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FHAD1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AL031283.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFHD2	4	1	13	1	20	5	20	5	4	7	20	8	3	1	6	10	11	1	4	2	10	2	7	0
CTRC	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2A	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP9	3	0	4	1	14	2	12	3	0	0	13	2	10	1	5	1	5	2	11	0	0	0	4	0
DNAJC16	0	1	2	2	6	3	2	0	0	1	8	4	1	3	5	1	14	11	3	0	1	0	2	0
AL121992.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGMAT	1	0	0	4	9	8	4	6	0	5	12	8	0	5	3	8	12	5	1	1	2	5	0	2
AL121992.1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDI2	1	0	3	5	16	5	7	2	0	1	12	4	3	0	5	6	13	7	4	0	1	2	2	1
AL121992.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	0	1	0	4	7	2	2	2	1	1	9	4	3	3	6	0	2	1	2	1	1	1	1	0
AL450998.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A34	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBLIM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
