PDAC1-biopsy	PDAC1-blood	PDAC10-biopsy	PDAC10-blood	PDAC11-biopsy	PDAC11-blood	PDAC12-biopsy	PDAC12-blood	PDAC2-biopsy	PDAC2-blood	PDAC3-biopsy	PDAC3-blood	PDAC4-biopsy	PDAC4-blood	PDAC5-biopsy	PDAC5-blood	PDAC6-biopsy	PDAC6-blood	PDAC7-biopsy	PDAC7-blood	PDAC8-biopsy	PDAC8-blood	PDAC9-biopsy	PDAC9-blood
KCNAB2	4	7	45	24	68	64	38	33	16	44	112	58	35	53	71	74	97	56	23	8	37	19	35	46
CHD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL22	345	420	1580	1747	2253	5136	1742	1281	742	2515	6087	3957	1132	2451	3677	5197	3397	1713	1533	377	762	1193	1119	2439
AL031847.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF207	0	0	1	1	0	1	1	0	1	0	1	3	0	0	2	6	5	4	0	0	0	0	1	1
ICMT	1	0	6	3	18	12	2	10	4	11	25	9	2	2	7	25	28	11	2	2	3	2	7	13
LINC00337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT7	1	0	8	3	8	10	13	3	4	6	12	5	2	3	10	12	4	2	7	1	5	1	5	4
AL031848.2	0	1	1	0	1	6	1	2	0	2	1	3	0	0	1	3	5	2	0	0	0	0	1	1
HES2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPN	0	0	2	0	1	2	4	0	1	3	12	1	1	1	2	2	6	2	2	0	2	0	1	0
TNFRSF25	11	14	53	21	68	56	69	28	8	19	122	51	13	18	57	52	64	43	29	9	19	9	29	29
PLEKHG5	0	0	0	1	7	2	2	1	0	0	1	7	1	1	0	3	0	1	0	0	0	1	0	1
NOL9	1	0	8	2	5	13	14	16	0	6	21	8	3	2	8	31	20	16	3	1	2	5	4	3
TAS1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB48	0	0	7	9	15	16	11	7	3	9	22	12	6	11	15	19	24	7	5	2	9	4	10	9
KLHL21	5	0	9	4	8	5	24	4	5	3	30	1	6	2	9	8	12	3	8	2	4	3	6	6
PHF13	0	0	3	1	7	5	10	2	5	1	31	5	4	1	4	5	7	3	11	0	0	1	4	1
THAP3	3	1	8	8	15	14	8	9	4	10	20	11	7	10	14	20	13	9	9	0	9	3	7	5
DNAJC11	2	0	6	7	8	18	5	4	3	9	25	16	5	9	7	14	27	17	10	0	7	3	3	11
AL591163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1-DT	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1	13	10	41	26	57	87	51	35	21	42	94	48	23	38	62	61	55	27	44	10	20	17	45	33
VAMP3	1	4	24	12	36	33	23	12	11	15	44	43	17	20	24	32	38	26	10	6	17	7	12	9
PER3	0	0	4	0	0	4	3	1	0	1	6	2	1	0	4	10	8	6	4	0	5	0	1	4
Z98884.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0	0	2	0	0	1	0	0
UTS2	0	0	1	0	0	0	1	0	0	0	1	0	5	5	2	7	3	1	0	0	0	0	0	0
TNFRSF9	0	0	7	0	9	0	12	0	1	0	3	0	3	0	2	0	1	0	10	0	7	0	2	0
PARK7	29	23	151	122	330	491	250	156	77	181	511	305	134	240	317	461	213	148	175	32	150	118	149	255
AL034417.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
AL034417.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ERRFI1	5	0	12	0	4	0	22	0	0	0	78	3	14	0	16	0	6	0	24	0	5	0	7	0
AL034417.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL358876.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A1	0	0	0	0	0	2	2	1	1	2	1	4	0	2	4	2	2	0	0	0	1	0	0	1
RERE	4	4	11	15	21	23	18	11	3	11	66	28	20	13	24	30	91	41	19	7	15	8	7	14
AL096855.1	0	0	0	0	0	0	0	1	1	0	2	1	1	0	1	0	1	0	0	0	0	0	1	0
AL357552.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO1	32	29	263	162	414	585	200	170	99	268	670	406	272	338	318	534	225	234	242	38	259	144	189	257
ENO1-AS1	0	1	1	0	3	2	1	2	0	1	4	3	0	1	8	4	0	0	0	0	0	1	1	2
CA6	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
SLC2A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC2A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR157	0	0	0	2	1	2	2	1	1	0	5	3	2	0	2	1	3	1	0	0	1	0	1	1
MIR34AHG	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LINC01759	0	0	1	0	0	0	1	0	0	0	4	2	1	0	0	0	0	0	0	0	0	0	0	0
H6PD	1	0	5	4	4	3	2	4	1	1	14	8	6	0	3	6	12	8	0	1	2	2	0	2
SPSB1	2	0	4	0	1	0	7	0	0	1	5	2	4	0	2	0	9	1	3	0	2	0	0	0
AL928921.2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0
SLC25A33	3	0	2	1	2	1	48	11	0	2	9	2	0	0	6	8	1	1	3	0	0	0	1	1
TMEM201	0	0	1	1	0	0	3	0	0	0	2	4	1	2	2	6	2	0	0	0	2	0	0	0
PIK3CD	6	6	32	26	20	40	23	12	19	31	58	54	18	22	31	47	62	47	14	4	16	17	6	27
PIK3CD-AS1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
PIK3CD-AS2	1	0	0	1	1	4	1	1	0	0	2	1	1	1	2	0	0	0	1	0	0	0	2	1
CLSTN1	3	5	14	9	14	13	17	17	5	13	27	13	4	12	15	15	20	12	2	3	5	8	4	11
CTNNBIP1	0	1	0	2	4	2	12	10	0	2	7	2	2	3	3	5	3	0	1	0	2	1	1	1
LZIC	0	4	37	19	37	60	31	25	14	17	63	26	16	34	44	45	54	27	9	7	22	17	13	22
NMNAT1	0	0	2	0	2	6	1	1	0	0	5	4	2	1	3	6	11	3	4	0	1	2	1	4
RBP7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
UBE4B	0	0	17	8	11	22	11	10	7	5	42	22	9	12	20	36	37	24	8	2	8	4	5	19
KIF1B	1	0	2	4	5	3	4	3	1	7	10	3	3	3	4	7	14	4	1	2	3	0	1	3
AL139424.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139424.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGD	4	3	31	15	49	45	22	16	15	26	80	28	25	35	32	57	36	23	31	7	17	18	18	27
AL139424.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
CENPS-CORT	0	0	2	0	6	1	0	0	1	0	3	0	1	0	2	0	2	0	3	0	0	0	1	1
CENPS	0	1	1	0	3	1	0	0	0	1	0	4	0	1	0	5	1	0	2	0	0	2	3	1
CORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DFFA	0	1	17	9	16	23	5	4	7	9	29	15	6	9	19	24	25	13	12	2	14	7	5	8
AL354956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEX14	0	0	6	9	7	9	6	3	1	5	21	10	2	3	8	11	12	14	5	1	5	4	5	1
CASZ1	1	0	2	1	0	1	4	0	1	2	2	1	1	1	3	1	5	2	3	0	2	0	1	2
AL139423.1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
C1orf127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARDBP	0	2	11	7	10	11	10	4	3	2	42	9	7	11	10	9	20	8	0	0	2	4	4	5
AL109811.4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
MASP2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
AL109811.3	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	1
SRM	15	5	3	3	1	5	37	50	0	3	11	6	2	1	3	9	11	5	3	2	1	1	0	3
EXOSC10	6	3	19	16	20	37	9	12	6	24	68	38	18	26	33	41	56	49	8	2	15	8	9	24
AL109811.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTOR	1	1	4	6	5	14	4	8	2	4	27	12	6	8	8	24	41	21	6	5	4	5	2	7
UBIAD1	3	3	20	20	35	51	29	21	5	19	51	39	22	29	26	64	38	28	14	4	7	4	9	19
DISP3	0	0	0	1	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0
LINC01647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO2	1	0	1	0	0	1	1	1	0	0	2	0	0	0	3	2	2	0	2	0	3	0	1	1
FBXO44	4	2	17	14	21	41	20	15	10	17	38	31	20	30	31	33	38	25	11	3	10	14	12	13
FBXO6	0	0	4	0	4	13	6	5	2	8	7	5	3	6	4	8	4	3	2	1	3	2	2	11
MAD2L2	3	7	31	18	33	74	34	20	6	31	48	39	17	20	42	39	34	18	37	2	14	14	20	27
DRAXIN	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
AGTRAP	5	4	32	35	33	60	36	33	5	35	69	31	26	27	34	58	33	17	25	4	26	29	17	42
C1orf167	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MTHFR	0	0	5	2	1	6	2	4	0	5	10	3	4	4	3	7	14	14	3	2	0	2	2	3
CLCN6	0	0	5	0	4	2	2	2	1	2	5	3	1	2	0	4	10	2	0	1	3	1	2	1
NPPA-AS1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA2013	1	1	2	1	2	8	3	3	2	2	7	4	3	0	2	6	5	0	5	1	0	1	2	2
PLOD1	1	0	0	0	3	2	2	0	1	0	0	0	0	1	0	2	0	0	1	0	0	1	1	0
MFN2	1	0	11	3	7	7	9	6	4	5	21	5	7	6	9	9	13	11	4	0	5	3	8	6
MIIP	6	7	24	14	38	45	25	21	12	25	62	31	20	26	30	48	25	19	28	6	12	19	13	33
TNFRSF8	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF1B	17	7	65	14	57	38	54	19	21	31	230	54	40	4	106	91	133	50	32	2	38	13	58	24
VPS13D	3	2	18	13	11	26	19	12	4	7	63	31	16	19	24	30	88	36	3	6	9	6	12	20
AC243836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3	4	0	30	11	24	23	26	3	18	10	85	26	28	11	31	24	71	37	15	2	45	3	25	15
AC254633.1	0	0	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM2	5	3	41	26	38	22	35	12	9	10	77	42	19	18	28	45	111	50	24	7	16	3	20	15
KAZN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM51-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FHAD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
AL031283.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFHD2	17	2	29	2	14	5	28	15	7	14	36	5	7	2	17	22	27	18	8	0	13	2	18	4
CTRC	0	0	14	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2A	0	0	28	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CELA2B	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP9	1	2	0	2	6	6	12	4	0	1	8	2	3	1	1	1	7	5	11	0	2	1	6	2
DNAJC16	1	0	4	0	3	6	6	1	1	3	9	6	1	4	7	11	16	14	3	2	4	1	2	3
AL121992.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AGMAT	0	0	1	6	3	10	2	3	0	5	10	4	1	9	2	12	13	11	3	0	1	3	0	7
AL121992.1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
DDI2	0	1	6	2	7	6	6	2	0	1	16	5	4	2	11	11	19	5	4	0	0	1	6	0
AL121992.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	2	0	6	2	11	5	4	1	0	4	11	9	5	1	5	8	8	2	3	0	2	1	3	5
AL450998.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A34	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBLIM1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
