PDAC1-biopsy	PDAC1-blood	PDAC10-biopsy	PDAC10-blood	PDAC11-biopsy	PDAC11-blood	PDAC12-biopsy	PDAC12-blood	PDAC2-biopsy	PDAC2-blood	PDAC3-biopsy	PDAC3-blood	PDAC4-biopsy	PDAC4-blood	PDAC5-biopsy	PDAC5-blood	PDAC6-biopsy	PDAC6-blood	PDAC7-biopsy	PDAC7-blood	PDAC8-biopsy	PDAC8-blood	PDAC9-biopsy	PDAC9-blood
MORN1	0	6	0	0	0	2	0	4	0	4	0	7	0	2	0	23	0	17	1	1	0	2	0	3
RER1	3	295	16	42	2	156	24	67	9	631	11	482	3	221	12	2099	0	920	2	114	1	223	4	105
PEX10	1	12	0	3	0	15	0	6	1	34	0	35	0	10	1	167	0	72	0	17	0	17	0	13
PLCH2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
AL139246.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PANK4	0	18	1	1	0	9	1	2	0	31	1	34	1	13	0	142	0	77	0	7	0	18	0	8
HES5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AL139246.5	5	107	0	4	0	12	7	42	2	52	0	54	0	20	2	205	0	48	0	18	0	21	1	13
TNFRSF14-AS1	0	18	1	1	2	5	1	3	1	24	1	25	0	11	0	63	0	24	0	9	0	6	1	9
TNFRSF14	3	409	21	76	2	243	25	89	7	886	23	838	3	512	16	3057	0	1114	1	167	0	459	3	190
AL139246.3	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0
FAM213B	0	9	1	2	0	8	0	3	1	25	1	15	0	11	0	70	0	45	0	4	0	10	0	3
MMEL1	0	19	0	1	0	18	3	8	0	35	1	9	0	15	1	25	0	74	0	1	0	17	0	7
TTC34	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	6	1	0	0	2	0	1
LINC00982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL590438.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGEF16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEGF6	0	11	1	1	0	3	0	1	0	27	0	2	0	3	0	42	0	9	0	0	0	2	0	2
AL513320.1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
TPRG1L	0	15	3	8	0	14	1	6	1	54	2	56	0	25	0	206	0	76	0	21	1	19	0	13
WRAP73	0	47	2	8	1	37	6	14	1	101	4	83	2	59	4	461	0	247	1	21	0	49	1	23
TP73	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0
AL136528.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0
CCDC27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMIM1	0	19	5	4	0	7	4	2	0	42	2	19	0	8	1	123	0	39	0	7	1	20	1	11
LRRC47	0	52	1	12	0	11	2	18	0	99	1	77	0	30	2	449	0	99	0	25	0	21	2	12
AL365330.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP104	0	19	6	8	1	11	4	5	1	60	4	46	0	24	2	235	0	131	3	22	1	20	0	8
DFFB	0	5	2	1	0	2	0	4	1	14	3	11	0	10	1	87	0	39	0	6	0	9	0	4
C1orf174	0	30	5	14	0	33	7	11	1	126	3	96	0	54	2	467	0	249	1	13	0	42	0	27
LINC01134	0	2	0	0	0	0	0	1	0	5	0	1	0	2	0	10	0	1	0	1	0	2	0	0
AL805961.2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL365255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPHP4	0	15	0	5	0	2	0	0	0	18	1	17	0	11	1	52	0	26	0	5	0	8	0	3
KCNAB2	0	188	10	47	0	140	13	46	4	586	16	359	1	277	11	1790	0	693	0	143	0	256	2	109
CHD5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RPL22	20	4263	420	1080	7	2829	355	786	99	10551	352	7578	37	4874	231	32770	0	11285	70	2685	39	4309	86	2242
AL031847.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF207	0	5	0	1	0	1	0	1	0	9	0	6	0	4	0	29	0	19	0	0	0	1	0	0
ICMT	0	27	2	3	0	8	1	6	0	68	2	36	0	17	0	265	0	131	1	12	0	20	0	15
LINC00337	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
GPR153	0	6	0	0	0	2	0	0	0	4	0	10	0	2	0	9	0	6	1	0	0	0	0	1
ACOT7	0	7	0	1	0	0	0	0	0	15	0	4	0	2	0	17	0	12	0	0	0	0	0	1
AL031848.2	0	3	1	1	0	3	2	0	0	9	0	2	0	1	0	18	0	15	0	3	0	3	0	1
HES2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TNFRSF25	0	8	0	1	0	2	0	2	0	10	0	8	0	2	0	10	0	1	0	0	0	2	0	2
PLEKHG5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOL9	0	21	5	8	0	10	2	10	0	37	5	40	0	18	0	188	0	116	0	10	0	17	1	7
TAS1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0
ZBTB48	1	61	2	8	0	25	4	8	1	107	2	68	0	54	3	308	0	140	0	19	0	43	1	9
KLHL21	0	16	4	3	0	8	0	3	0	35	1	32	0	12	0	138	0	56	2	7	2	18	0	7
PHF13	0	7	0	5	0	8	1	6	0	48	3	31	0	10	0	113	0	42	0	13	0	4	0	9
THAP3	0	25	1	4	0	23	4	13	0	39	1	42	1	29	1	200	0	98	0	16	0	25	0	11
DNAJC11	0	23	1	5	0	19	3	6	0	73	3	42	0	30	4	234	0	170	0	11	0	21	1	12
AL591163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1-DT	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0
CAMTA1	3	312	17	24	1	108	27	45	6	422	11	241	2	104	16	1273	0	363	4	75	2	108	3	86
VAMP3	1	230	12	52	2	126	15	61	4	580	17	471	1	265	7	1742	0	928	6	111	1	193	2	151
PER3	0	6	0	2	0	3	1	4	0	16	0	18	0	8	1	46	0	30	0	1	0	6	0	3
Z98884.1	0	1	0	0	0	1	0	2	0	4	0	1	0	1	0	5	0	1	0	0	0	5	0	1
UTS2	0	0	0	0	0	0	0	0	0	2	0	0	0	24	0	7	0	1	0	0	0	1	0	0
TNFRSF9	0	0	0	2	0	2	0	0	0	6	0	3	0	2	0	18	0	15	0	1	0	3	0	0
PARK7	4	481	59	98	0	516	75	205	15	1500	30	1059	4	783	43	5435	0	2104	11	300	5	614	11	404
AL034417.4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	4	0	1	0	0	0	0
AL034417.3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ERRFI1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	9	0	3	0	0	0	0	0	0
AL034417.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL358876.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A1	0	1	0	1	0	0	0	0	0	6	0	1	0	2	0	35	0	9	0	1	0	0	0	4
RERE	1	96	3	24	0	45	9	12	1	187	7	220	0	80	5	649	0	459	0	44	0	72	0	37
AL096855.1	0	3	0	1	0	0	0	0	0	2	0	1	0	0	0	7	0	0	0	0	0	1	0	0
AL357552.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENO1	5	842	114	280	5	836	98	296	31	3695	84	2363	10	1547	65	9986	0	5568	20	771	16	1045	28	761
ENO1-AS1	0	5	0	0	0	2	0	1	0	4	0	6	0	2	1	5	0	0	1	2	0	3	0	5
CA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SLC2A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A5	0	0	0	0	0	0	0	0	0	4	0	2	0	1	0	1	0	3	0	1	0	2	0	4
GPR157	0	5	1	1	0	1	0	0	0	8	0	8	0	5	0	21	0	17	0	3	0	2	0	2
MIR34AHG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0
LINC01759	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	8	0	1	0	0	0	0	0	1
H6PD	0	40	1	10	1	13	5	8	0	105	3	63	0	41	0	324	0	150	1	28	0	39	1	17
SPSB1	0	2	0	0	0	0	0	0	0	2	0	2	0	1	0	4	0	4	0	1	0	0	0	1
AL928921.2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
SLC25A33	0	29	2	2	0	2	4	25	1	37	0	40	0	13	3	153	0	16	0	13	0	12	0	11
TMEM201	0	3	0	0	0	2	0	1	0	3	1	9	0	1	0	15	0	10	0	6	0	3	0	2
PIK3CD	1	120	6	26	0	57	3	18	1	278	7	196	0	103	8	978	0	499	1	57	1	101	1	73
PIK3CD-AS1	0	2	0	1	0	1	2	2	1	5	0	2	0	0	0	33	0	9	0	0	0	1	0	2
PIK3CD-AS2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	1
CLSTN1	1	44	0	6	0	17	4	10	1	118	1	77	1	32	3	260	0	112	0	17	1	24	0	14
CTNNBIP1	1	83	3	2	0	11	24	30	0	84	2	53	0	29	2	367	0	75	0	19	1	25	0	16
LZIC	0	95	13	27	0	74	11	29	2	236	9	148	0	99	5	745	0	428	2	55	0	97	1	56
NMNAT1	0	11	2	4	0	15	0	6	1	34	2	18	0	12	2	199	0	121	0	7	0	29	0	9
RBP7	0	335	61	86	0	300	70	102	12	1317	26	677	2	400	24	5156	0	1898	9	597	9	553	4	237
UBE4B	0	48	3	12	0	22	3	12	2	116	3	69	0	41	1	496	0	280	1	30	1	57	1	28
KIF1B	0	42	9	16	1	13	3	10	0	94	5	61	0	22	1	262	0	195	1	18	0	32	2	18
AL139424.3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
AL139424.2	0	2	0	1	0	1	0	0	0	2	1	1	0	1	1	5	0	0	0	1	0	0	0	0
PGD	6	744	82	181	1	512	89	182	25	2699	43	1216	5	801	62	8792	0	4185	11	484	10	921	10	432
AL139424.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CENPS-CORT	0	0	0	0	0	1	0	0	0	1	0	1	0	2	0	3	0	0	0	0	0	1	0	0
CENPS	0	0	0	0	0	1	0	0	0	0	0	3	0	1	0	6	0	1	0	1	0	0	0	0
CORT	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DFFA	0	37	5	7	0	23	1	15	1	108	6	82	0	44	0	360	0	170	1	24	0	47	0	16
AL354956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEX14	0	14	0	3	0	7	1	3	0	36	1	20	0	8	1	121	0	75	0	5	0	11	0	6
CASZ1	0	5	1	1	0	5	0	0	0	13	0	12	0	6	1	33	0	22	0	4	0	2	0	3
AL139423.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0
C1orf127	0	2	0	0	0	1	0	1	0	3	1	0	0	1	0	6	0	4	0	2	0	0	0	0
TARDBP	0	68	1	19	0	32	4	12	1	134	7	115	1	56	1	390	0	126	0	42	0	44	0	20
AL109811.4	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	3	0	0	0	1	0	0	0	0
MASP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0
AL109811.3	0	4	0	3	0	1	0	1	0	12	0	13	0	6	0	36	0	17	0	3	0	9	0	2
SRM	0	114	0	11	0	21	10	48	1	80	5	65	0	34	1	234	0	57	0	27	1	17	0	7
EXOSC10	0	37	5	19	0	39	3	15	0	163	7	147	0	82	4	480	0	351	3	39	1	50	1	25
AL109811.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AL109811.2	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	5	0	2	0	0	0	0	0	0
MTOR	0	21	1	12	0	26	9	10	0	89	4	78	0	48	2	373	0	283	2	28	1	44	0	22
UBIAD1	0	11	2	3	0	10	3	10	0	42	2	46	1	30	3	206	0	96	0	7	1	25	1	12
DISP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
FBXO44	0	23	1	2	0	3	2	4	0	36	3	19	0	11	1	68	0	42	0	8	0	10	0	10
FBXO6	0	85	4	17	0	50	9	31	0	228	6	187	0	83	8	535	0	303	1	29	0	83	1	44
MAD2L2	0	163	12	18	0	112	19	36	2	392	8	246	2	128	5	1129	0	376	1	77	0	120	6	97
DRAXIN	0	4	2	0	0	0	1	0	0	3	0	4	0	0	0	32	0	17	0	1	0	7	0	1
AGTRAP	7	904	94	172	6	556	118	258	11	2237	50	1397	5	1046	62	8500	0	3211	24	587	9	893	7	423
C1orf167	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	2
MTHFR	0	80	6	26	1	34	6	15	0	231	9	149	0	79	4	699	0	312	1	76	2	53	0	32
CLCN6	0	31	3	14	0	9	1	4	1	113	2	58	0	52	2	271	0	124	0	27	1	28	0	19
NPPA-AS1	0	8	0	0	0	0	1	1	0	3	0	5	0	6	0	15	0	8	0	4	0	1	0	1
NPPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
KIAA2013	0	59	4	17	0	17	5	10	2	189	4	119	0	78	7	562	0	151	0	37	0	48	0	21
PLOD1	0	66	13	24	0	52	8	25	0	182	9	139	1	66	3	802	0	294	1	60	0	77	1	31
MFN2	1	34	4	31	0	37	4	6	0	134	3	103	0	41	5	462	0	141	0	30	0	49	0	25
MIIP	1	162	13	43	0	130	10	45	3	434	11	386	0	238	7	1459	0	518	4	94	0	166	3	102
TNFRSF8	0	59	1	9	0	22	3	16	0	83	1	109	0	41	0	302	0	263	0	8	0	35	0	21
TNFRSF1B	4	1088	59	262	1	403	77	255	12	2436	49	2006	6	747	22	8396	0	4299	10	393	1	591	6	410
VPS13D	0	33	3	20	0	27	4	4	0	101	4	88	1	40	4	382	0	324	0	28	0	34	0	27
AC243836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DHRS3	0	3	0	0	0	2	0	0	0	8	0	3	0	3	1	8	0	5	0	1	0	0	0	1
AC254633.1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	4	0	0	0	3
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM2	0	72	9	38	0	46	9	9	1	151	6	134	1	73	5	597	0	464	0	56	0	70	1	38
KAZN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51-AS1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51	0	4	0	2	0	4	0	5	0	9	0	18	0	6	0	23	0	8	0	2	0	2	0	2
C1orf195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FHAD1	0	1	0	1	0	0	0	1	0	0	0	5	0	2	0	0	0	6	0	0	0	3	0	0
AL031283.2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AL031283.1	0	3	0	0	0	1	0	0	0	3	0	3	0	0	0	3	0	1	0	0	0	0	0	2
EFHD2	7	990	24	125	3	169	44	171	10	1657	41	964	3	471	7	4059	0	1645	3	222	1	343	10	313
CTRC	0	0	2	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	1	0	1
CELA2A	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP9	0	31	4	10	0	14	4	3	0	71	2	50	0	29	1	220	0	119	1	15	1	28	0	11
DNAJC16	0	32	2	10	0	8	2	7	0	31	1	27	1	16	0	155	0	100	0	8	0	24	0	8
AL121992.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AGMAT	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AL121992.1	0	0	1	0	0	0	1	0	0	2	0	2	0	5	0	16	0	1	0	0	0	0	1	0
DDI2	0	32	0	10	0	12	2	0	0	65	2	52	0	18	1	221	0	129	0	11	0	26	0	15
AL121992.2	0	2	0	0	0	0	0	0	0	1	0	3	0	1	0	2	0	0	0	0	0	1	0	0
PLEKHM2	0	53	2	21	1	48	4	15	1	220	9	187	1	89	1	467	0	144	1	67	0	71	1	40
AL450998.3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
SLC25A34	0	1	0	0	0	0	1	1	0	3	0	4	0	1	1	16	0	6	0	0	0	2	0	0
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
