PDAC1-biopsy	PDAC1-blood	PDAC10-biopsy	PDAC10-blood	PDAC11-biopsy	PDAC11-blood	PDAC12-biopsy	PDAC12-blood	PDAC2-biopsy	PDAC2-blood	PDAC3-biopsy	PDAC3-blood	PDAC4-biopsy	PDAC4-blood	PDAC5-biopsy	PDAC5-blood	PDAC6-biopsy	PDAC6-blood	PDAC7-biopsy	PDAC7-blood	PDAC8-biopsy	PDAC8-blood	PDAC9-biopsy	PDAC9-blood
PUSL1	0	0	2	6	3	11	5	6	2	3	8	4	2	7	7	6	7	4	0	0	0	2	2	4
INTS11	3	6	10	22	10	89	20	29	6	32	38	48	10	50	28	50	33	21	5	3	5	30	4	59
CPTP	0	1	1	2	1	5	4	10	1	0	3	2	0	2	1	6	1	3	0	0	0	3	0	2
TAS1R3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DVL1	0	2	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1
MXRA8	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	1
AURKAIP1	5	8	17	41	27	191	30	71	13	40	55	51	17	48	38	93	37	49	19	11	14	54	10	95
CCNL2	0	4	13	9	7	34	13	17	4	9	37	18	5	4	18	24	36	12	3	1	9	8	4	14
MRPL20	1	12	29	51	16	146	24	55	15	59	61	63	16	84	71	89	75	57	7	4	9	28	18	71
AL391244.3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD65	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391244.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3C	0	0	0	0	0	3	0	2	0	2	2	1	0	1	0	3	0	1	0	0	0	1	1	0
ATAD3B	2	1	2	1	0	5	2	3	0	0	3	3	2	1	7	3	0	2	0	0	1	0	0	2
ATAD3A	1	0	0	2	0	1	1	3	0	0	0	2	0	0	1	1	2	0	2	0	0	0	1	0
TMEM240	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSU72	8	13	28	27	22	165	52	101	8	37	35	47	9	56	41	87	33	31	9	9	9	35	13	83
AL645728.1	1	0	2	5	0	4	1	8	0	5	9	2	0	3	2	4	7	7	0	0	1	2	1	2
FNDC10	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1
AL691432.2	1	0	0	1	0	5	1	2	0	1	3	3	0	2	0	2	3	1	0	0	0	2	0	2
MIB2	2	9	4	7	1	39	7	21	2	7	7	12	4	10	16	19	5	6	1	0	1	4	2	16
MMP23B	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CDK11B	2	1	6	11	6	30	6	9	5	6	12	26	1	11	8	15	15	12	4	0	6	7	4	21
FO704657.1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	1	1	0	0	0	0	0	1
SLC35E2B	0	1	3	6	1	19	6	8	0	7	5	12	3	12	3	13	29	17	2	0	3	5	3	7
CDK11A	2	1	5	18	3	21	7	11	2	8	14	31	6	16	10	37	31	30	4	2	10	8	3	19
SLC35E2A	1	0	2	5	3	14	0	2	0	0	3	1	0	5	0	9	5	6	2	0	0	2	1	6
NADK	1	0	1	1	1	9	5	7	0	2	1	2	3	3	2	10	0	1	3	0	3	1	0	3
GNB1	1	4	4	8	3	23	1	7	6	8	11	9	2	8	3	21	7	10	2	3	3	5	4	11
AL109917.1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CALML6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM52	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFAP74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRD	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391845.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ	0	0	1	0	0	3	1	2	0	0	4	0	0	1	2	0	3	3	0	1	0	2	0	2
AL590822.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
PRKCZ-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
FAAP20	11	15	6	10	6	69	44	68	4	17	17	17	0	27	20	28	16	11	1	1	6	10	6	33
SKI	1	1	3	4	2	7	3	6	3	3	13	7	2	0	2	12	8	2	2	1	2	4	1	1
MORN1	0	0	0	1	0	2	1	0	0	1	0	1	0	0	1	1	3	1	0	0	1	0	0	0
RER1	4	7	13	30	11	88	23	35	16	37	46	35	8	34	37	57	34	30	5	0	5	28	10	40
PEX10	1	0	1	2	1	13	1	4	0	4	4	5	1	1	2	12	5	4	0	0	0	4	1	6
PLCH2	0	1	1	1	0	3	1	0	0	1	1	1	0	3	0	1	0	1	0	2	0	0	0	5
AL139246.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PANK4	0	0	3	4	4	3	2	3	2	2	10	2	3	3	7	9	8	7	0	1	2	1	0	1
HES5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AL139246.5	2	5	3	3	1	6	13	23	0	1	4	4	0	0	5	4	5	3	1	0	4	0	1	3
TNFRSF14-AS1	0	0	1	2	0	1	1	1	1	3	1	1	0	3	2	3	2	1	1	1	4	0	1	4
TNFRSF14	6	11	41	58	30	288	73	79	16	94	115	101	32	153	89	203	91	78	13	18	22	68	28	163
AL139246.3	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	2	2	0	1	0	0	1	1	0
FAM213B	0	1	5	2	2	23	0	5	1	5	1	8	1	6	3	9	5	5	0	0	1	2	1	3
MMEL1	0	0	0	0	1	10	1	2	0	0	1	0	0	0	1	0	0	0	1	0	0	3	0	2
TTC34	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
LINC00982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL590438.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGEF16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEGF6	1	1	0	0	1	4	2	1	0	0	0	0	1	2	3	4	6	4	0	0	0	2	0	2
AL513320.1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPRG1L	0	0	0	6	0	6	1	2	0	0	1	3	0	1	0	5	7	4	1	1	1	3	0	5
WRAP73	0	2	3	10	7	27	4	4	1	4	13	12	6	9	15	15	10	11	7	0	3	7	9	11
TP73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL136528.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SMIM1	0	0	1	2	1	6	3	4	0	1	1	0	0	2	7	6	3	1	2	0	1	4	0	1
LRRC47	0	1	0	2	0	5	3	14	1	3	6	1	0	0	11	30	8	2	1	0	0	1	0	1
AL365330.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP104	0	0	2	4	0	1	4	7	0	1	3	1	0	2	2	3	6	6	0	0	0	0	0	2
DFFB	0	1	2	6	1	6	2	4	0	1	5	2	1	7	3	6	3	2	0	1	0	5	2	4
C1orf174	2	1	6	4	3	27	11	8	3	6	16	13	6	14	13	21	13	11	4	0	3	8	4	9
LINC01134	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AL805961.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJAP1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL365255.1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
NPHP4	0	0	2	0	1	2	0	1	0	1	0	1	0	1	0	2	2	0	0	0	0	0	0	1
KCNAB2	4	5	9	15	14	70	12	21	7	23	36	34	10	44	23	39	43	21	7	5	15	13	3	32
CHD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL22	158	357	547	1291	430	4715	727	1226	307	1572	1837	2032	406	2089	1754	2667	1789	1000	291	202	140	903	313	2273
AL031847.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF207	0	0	0	0	0	0	0	1	0	1	2	0	0	0	1	0	1	0	1	0	1	0	1	1
ICMT	0	2	2	5	1	12	4	6	0	2	5	1	0	4	7	5	4	3	1	0	0	0	0	4
LINC00337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT7	0	0	0	2	2	5	1	4	0	2	1	2	0	3	4	2	1	0	1	0	1	1	0	1
AL031848.2	0	0	0	0	0	1	4	1	0	0	1	3	0	0	2	4	2	1	1	0	0	0	1	0
HES2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPN	0	1	0	0	0	1	1	0	2	0	0	1	0	0	2	1	0	0	1	0	0	0	1	0
TNFRSF25	4	8	8	8	13	38	30	27	5	13	42	19	3	6	23	15	16	14	3	0	5	2	6	13
PLEKHG5	0	1	0	0	1	7	2	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
NOL9	0	0	0	5	0	8	7	16	1	3	4	4	0	2	3	11	15	4	0	0	0	1	1	2
TAS1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ZBTB48	0	2	4	5	3	13	5	4	1	1	14	4	1	14	5	9	8	6	3	1	1	2	1	5
KLHL21	1	1	3	0	0	4	3	1	0	6	4	2	0	0	3	5	6	3	1	0	0	2	0	1
PHF13	0	0	2	3	1	1	2	3	0	0	5	4	0	0	1	2	3	4	3	1	1	0	0	3
THAP3	2	1	4	4	2	21	8	7	0	5	6	4	5	4	5	11	7	10	0	2	0	0	4	9
DNAJC11	0	0	4	5	3	20	0	12	0	2	6	14	0	11	1	7	13	12	0	0	4	3	1	7
AL591163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CAMTA1-DT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1	2	14	7	16	20	62	12	16	7	18	21	21	3	29	27	29	16	15	10	3	6	10	5	32
VAMP3	1	2	1	11	4	24	6	5	2	8	16	16	7	16	13	14	20	8	3	0	7	7	1	22
PER3	1	0	1	1	0	1	0	1	0	2	0	1	0	1	0	1	0	2	1	2	2	1	0	3
Z98884.1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
UTS2	2	0	0	0	1	1	0	0	0	1	1	0	0	3	0	1	1	0	0	0	0	1	1	0
TNFRSF9	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0
PARK7	9	17	42	79	56	353	90	144	22	102	152	138	27	171	119	176	104	63	36	19	12	71	33	207
AL034417.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
AL034417.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ERRFI1	2	0	2	0	1	0	4	0	0	0	9	0	3	0	3	0	5	0	0	0	7	2	0	0
AL034417.2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
AL358876.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A1	0	0	0	2	0	1	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1
RERE	2	3	3	9	7	25	6	15	2	10	15	10	3	12	15	20	55	26	5	1	10	8	5	9
AL096855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL357552.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO1	10	23	65	89	65	431	65	153	35	160	134	168	49	262	125	248	84	107	46	18	26	99	32	187
ENO1-AS1	0	0	0	0	0	5	0	3	0	1	2	5	1	1	2	2	0	0	0	0	1	0	0	2
CA6	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	1	0	0	0	1
SLC2A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0
GPR157	0	0	0	0	0	2	0	0	0	1	1	0	0	1	0	1	3	1	0	0	0	1	0	1
MIR34AHG	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0
LINC01759	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
H6PD	0	0	2	1	0	3	3	2	0	0	2	4	1	1	1	5	2	3	2	0	0	1	0	1
SPSB1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0
AL928921.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
SLC25A33	1	1	0	0	0	0	5	8	0	1	4	0	1	0	0	3	0	0	0	0	2	1	0	0
TMEM201	0	0	3	1	0	1	0	0	0	0	1	1	0	1	0	1	4	0	0	0	0	1	0	0
PIK3CD	0	9	9	7	4	46	9	10	3	15	18	22	4	17	14	22	28	18	4	4	1	15	2	27
PIK3CD-AS1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0
PIK3CD-AS2	0	0	1	2	1	2	1	2	0	0	1	2	1	1	1	2	0	2	0	1	0	0	0	2
CLSTN1	3	3	2	3	0	10	4	17	3	0	7	8	0	9	4	5	6	9	1	1	3	7	1	7
CTNNBIP1	0	2	0	1	0	0	4	12	1	3	1	0	0	0	2	4	1	0	0	1	1	1	0	3
LZIC	3	1	9	18	5	57	9	16	3	10	16	16	4	16	17	25	19	23	4	2	2	20	5	22
NMNAT1	0	0	2	3	1	5	1	1	1	2	2	3	0	2	0	3	9	5	0	0	0	1	0	7
RBP7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	11	0	1	0	0	0	1	0	0
UBE4B	0	1	2	4	0	18	4	11	1	4	13	7	0	9	2	19	15	9	1	0	2	4	1	9
KIF1B	0	0	0	2	0	3	0	0	0	1	2	1	1	1	0	4	4	3	0	0	3	1	0	2
AL139424.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139424.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGD	0	4	6	14	4	47	8	14	4	11	15	22	7	28	12	36	14	20	5	2	7	8	2	23
AL139424.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
CENPS-CORT	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CENPS	0	0	1	2	1	7	0	0	0	1	3	1	0	2	1	0	2	1	0	0	0	0	0	1
CORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DFFA	1	1	2	3	1	21	3	4	3	2	10	7	2	5	7	22	7	3	5	0	3	5	3	5
AL354956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PEX14	0	1	0	6	2	13	2	2	3	3	3	3	0	6	4	4	7	5	0	1	3	4	1	1
CASZ1	0	0	1	3	0	1	1	0	0	0	0	0	0	1	1	2	0	1	0	0	1	2	0	1
AL139423.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARDBP	2	0	2	0	4	10	2	5	2	2	14	3	1	4	1	6	3	1	1	1	4	2	1	4
AL109811.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MASP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	1	1	0
SRM	4	6	0	3	0	6	15	42	1	1	2	2	1	0	2	6	2	2	0	0	1	2	0	3
EXOSC10	0	1	5	5	4	32	8	14	0	11	16	15	3	20	11	23	23	24	2	4	6	3	6	13
AL109811.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTOR	0	0	4	6	1	7	2	2	0	1	5	10	1	6	3	9	20	16	3	2	6	6	0	9
UBIAD1	2	6	3	20	4	47	6	28	2	15	18	21	5	22	28	27	21	12	4	1	3	10	5	24
DISP3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO2	0	0	0	0	1	1	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
FBXO44	3	3	5	12	2	36	5	22	1	12	15	18	2	20	15	18	17	4	5	3	4	9	2	13
FBXO6	0	2	1	2	0	7	3	1	0	2	2	2	0	4	1	5	2	2	1	0	0	0	1	5
MAD2L2	4	6	9	4	10	58	10	16	0	10	13	22	3	12	9	29	17	12	6	4	1	13	9	34
DRAXIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AGTRAP	1	5	11	18	9	52	9	14	4	18	16	19	8	25	14	34	18	10	6	3	6	11	3	34
C1orf167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTHFR	0	0	1	4	0	3	1	2	0	2	2	6	0	2	3	8	6	2	0	1	1	2	1	3
CLCN6	0	1	1	1	0	3	0	0	1	1	3	4	0	0	0	3	7	6	0	1	3	1	1	0
NPPA-AS1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA2013	0	1	1	0	3	5	0	0	0	0	1	0	1	1	0	3	1	3	0	0	3	1	0	3
PLOD1	0	0	0	0	0	4	1	1	0	0	0	3	0	0	0	2	0	0	0	0	2	0	0	0
MFN2	0	1	0	4	0	9	2	4	4	4	2	2	0	3	1	7	5	3	0	0	4	4	0	5
MIIP	2	0	7	13	9	44	11	9	3	10	16	14	5	26	12	33	14	7	2	3	3	7	7	25
TNFRSF8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF1B	2	1	5	12	10	20	13	24	7	14	23	20	1	5	27	44	25	25	8	3	6	4	5	14
VPS13D	1	3	3	19	3	19	5	18	2	5	14	11	3	7	5	14	41	16	2	2	4	4	1	12
AC243836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3	2	2	4	2	1	24	5	5	6	11	7	12	6	10	6	12	31	14	2	0	5	2	5	11
AC254633.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM2	2	4	7	12	3	20	5	11	0	6	15	17	5	11	10	26	56	38	3	1	5	6	2	10
KAZN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
C1orf195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FHAD1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
AL031283.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
EFHD2	0	2	1	2	2	2	5	6	5	1	1	6	0	5	1	14	4	7	0	0	0	5	0	4
CTRC	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2A	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2B	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP9	0	0	0	1	2	4	3	2	1	1	2	0	0	1	1	0	1	0	0	0	1	0	0	1
DNAJC16	0	1	2	4	6	4	1	0	1	4	1	4	1	8	4	7	9	3	0	0	0	4	1	5
AL121992.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGMAT	0	0	4	1	0	8	0	5	0	2	4	4	0	3	8	9	7	7	0	0	0	4	1	7
AL121992.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDI2	0	2	1	2	2	5	0	3	1	1	5	3	0	1	4	2	9	3	0	0	1	0	0	7
AL121992.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	1	1	1	1	3	5	1	4	0	1	1	6	1	2	3	11	0	2	0	1	2	3	0	2
AL450998.3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A34	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBLIM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
