PDAC1-biopsy	PDAC1-blood	PDAC10-biopsy	PDAC10-blood	PDAC11-biopsy	PDAC11-blood	PDAC12-biopsy	PDAC12-blood	PDAC2-biopsy	PDAC2-blood	PDAC3-biopsy	PDAC3-blood	PDAC4-biopsy	PDAC4-blood	PDAC5-biopsy	PDAC5-blood	PDAC6-biopsy	PDAC6-blood	PDAC7-biopsy	PDAC7-blood	PDAC8-biopsy	PDAC8-blood	PDAC9-biopsy	PDAC9-blood
UBE2J2	1	3	18	7	66	28	13	0	30	21	5	17	40	21	9	44	2	16	17	5	15	17	9	0
LINC01786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCNN1D	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ACAP3	2	0	4	1	7	0	1	0	1	1	1	3	2	0	1	3	0	0	0	2	0	0	0	0
PUSL1	1	0	12	0	42	9	4	0	11	4	2	9	11	8	3	6	2	9	1	1	8	4	4	0
INTS11	2	2	30	5	99	33	16	0	38	19	10	32	58	27	16	56	9	32	21	7	19	20	11	0
CPTP	1	1	2	0	9	0	3	0	0	0	1	1	3	0	1	5	0	2	1	0	0	0	2	0
TAS1R3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DVL1	1	0	1	0	1	1	1	0	2	0	2	3	1	1	1	1	0	0	0	0	1	1	1	0
MXRA8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0
AURKAIP1	5	12	94	9	255	94	57	0	118	54	16	67	172	89	35	153	17	79	69	25	62	38	31	0
CCNL2	1	3	17	0	34	7	7	0	12	1	4	13	20	5	9	21	8	18	10	3	10	5	7	0
MRPL20	8	14	89	13	266	70	58	0	139	48	11	75	151	87	39	133	22	70	62	11	70	37	36	0
AL391244.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ANKRD65	1	1	2	1	15	3	3	0	1	2	0	0	7	6	0	4	2	10	1	1	3	2	2	0
AL391244.2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01770	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3C	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
ATAD3B	0	1	2	0	12	0	1	0	1	3	1	2	3	0	1	5	0	1	1	0	1	0	4	0
ATAD3A	4	0	1	0	7	0	3	0	2	0	0	1	2	0	1	1	1	1	3	0	2	1	0	0
TMEM240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSU72	13	9	54	10	179	43	49	0	92	19	11	42	112	35	31	74	16	29	34	15	53	20	24	0
AL645728.1	0	0	5	0	6	0	1	0	1	0	0	1	2	1	0	2	0	2	0	1	0	3	0	0
FNDC10	0	0	1	0	4	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0
AL691432.2	0	1	0	0	2	0	0	0	1	1	1	0	1	1	1	0	0	0	1	1	2	0	0	0
MIB2	1	0	3	1	9	4	3	0	3	0	0	1	3	2	0	3	0	0	2	0	3	1	2	0
MMP23B	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0
CDK11B	1	0	10	4	49	13	6	0	24	4	2	12	21	7	5	14	3	11	4	4	9	4	7	0
FO704657.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC35E2B	0	0	3	2	2	4	3	0	5	2	0	5	3	2	0	4	0	9	0	3	1	1	0	0
CDK11A	0	0	21	1	34	11	9	0	16	3	2	24	14	11	5	38	3	22	7	4	14	6	7	0
SLC35E2A	0	0	0	0	5	4	0	0	3	2	0	1	2	0	2	11	0	2	3	1	1	1	1	0
NADK	2	3	16	4	25	7	8	0	11	3	2	16	21	12	5	36	5	14	3	4	8	8	3	0
GNB1	8	1	44	9	86	8	17	0	30	5	4	31	63	17	18	29	6	24	20	6	30	13	5	0
AL109917.1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CALML6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM52	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CFAP74	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GABRD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391845.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ	1	1	3	0	5	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0
AL590822.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PRKCZ-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAAP20	9	19	30	7	106	24	43	0	29	7	9	32	24	7	16	63	1	20	26	7	11	14	7	0
SKI	1	0	14	1	33	2	1	0	23	1	5	7	12	0	6	5	2	2	7	1	9	1	2	0
MORN1	0	0	1	0	1	1	1	0	3	0	0	1	0	0	0	1	0	1	2	0	0	0	0	0
RER1	11	10	63	3	225	50	37	0	115	34	7	41	117	38	30	80	11	68	39	8	51	33	24	0
PEX10	1	1	6	1	22	9	1	0	15	1	2	3	7	1	3	8	1	7	10	1	8	3	1	0
PLCH2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AL139246.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANK4	0	0	2	1	13	1	4	0	2	1	2	1	6	1	3	2	1	3	1	1	6	3	1	0
HES5	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.5	0	3	9	0	15	0	24	0	2	0	0	2	7	1	6	5	3	2	2	1	1	1	3	0
TNFRSF14-AS1	1	1	1	0	13	2	0	0	10	0	0	0	4	0	5	2	1	1	3	0	6	0	3	0
TNFRSF14	3	5	50	10	116	43	19	0	48	18	12	49	93	38	19	83	12	45	30	12	22	33	19	0
AL139246.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
FAM213B	1	0	7	1	10	4	0	0	2	0	0	0	6	1	0	4	0	1	3	0	1	2	1	0
MMEL1	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0
TTC34	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00982	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM16	0	0	1	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AL590438.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGEF16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEGF6	0	0	0	1	1	1	2	0	0	1	0	1	2	0	0	0	0	0	0	0	2	0	0	0
AL513320.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPRG1L	1	0	1	0	5	1	0	0	1	0	2	2	9	1	0	2	0	3	2	0	2	0	0	0
WRAP73	2	2	14	1	41	13	6	0	33	7	1	11	17	15	4	24	4	15	11	5	10	7	4	0
TP73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AL136528.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMIM1	1	0	1	0	8	0	3	0	2	0	0	0	3	0	0	0	0	1	2	0	2	0	0	0
LRRC47	2	4	3	1	14	3	7	0	3	3	3	9	3	0	3	16	1	6	2	3	3	0	1	0
AL365330.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP104	0	0	5	1	6	2	6	0	5	1	0	6	9	2	4	7	2	12	4	1	3	2	0	0
DFFB	0	0	2	0	2	2	4	0	1	0	2	0	3	0	2	4	1	1	1	0	1	1	0	0
C1orf174	2	0	6	3	34	9	10	0	32	11	6	15	41	16	5	34	4	14	7	6	14	8	6	0
LINC01134	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AL805961.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL365255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPHP4	0	0	6	0	7	0	1	0	6	0	1	1	6	0	2	0	0	1	2	0	0	0	2	0
KCNAB2	2	3	26	4	79	33	9	0	51	26	8	46	92	36	23	77	19	43	16	14	22	29	16	0
CHD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL22	119	191	1206	249	2803	1181	465	0	2079	630	285	1237	2307	1059	649	2212	284	924	690	366	1021	605	502	0
AL031847.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF207	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	3	0	0	0
ICMT	1	0	3	1	25	4	4	0	11	3	1	4	8	1	1	12	0	6	0	0	5	4	2	0
LINC00337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR153	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ACOT7	4	0	31	2	231	2	30	0	43	10	1	1	30	5	4	4	1	6	9	0	31	0	5	0
AL031848.2	0	0	1	0	4	1	0	0	0	0	0	0	0	1	0	0	0	2	2	1	1	1	0	0
HES2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF25	0	1	1	0	1	2	0	0	2	1	1	0	1	1	2	1	1	0	2	0	0	0	0	0
PLEKHG5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOL9	2	0	5	0	6	0	3	0	5	0	1	4	3	0	0	9	1	5	0	0	2	3	0	0
TAS1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB48	1	1	6	1	40	8	9	0	8	5	0	11	18	6	8	8	1	11	7	2	7	4	2	0
KLHL21	0	1	9	0	11	2	2	0	10	1	1	6	20	1	1	5	3	2	9	1	2	1	4	0
PHF13	0	0	2	1	8	3	5	0	3	1	0	4	5	0	0	1	0	4	3	0	4	0	2	0
THAP3	1	1	7	1	28	6	2	0	8	2	0	7	8	5	1	6	1	10	8	0	6	2	1	0
DNAJC11	0	1	6	1	12	11	3	0	7	3	1	9	17	7	7	11	7	15	3	5	10	4	1	0
AL591163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1-DT	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1	12	11	52	6	305	41	51	0	126	29	8	32	111	38	35	66	10	29	57	10	57	16	33	0
VAMP3	1	3	34	10	115	25	20	0	52	12	7	36	94	34	20	62	13	46	24	7	43	22	16	0
PER3	0	0	2	0	8	2	1	0	0	0	0	0	7	1	0	3	0	4	2	0	7	0	1	0
Z98884.1	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
UTS2	0	0	0	0	0	0	1	0	1	0	0	0	7	6	1	1	0	0	1	0	5	0	0	0
TNFRSF9	0	0	4	0	27	0	15	0	2	1	2	0	4	0	4	0	1	2	3	0	13	0	0	0
PARK7	19	31	232	35	934	254	178	0	335	128	53	187	464	257	118	390	31	174	179	57	228	108	97	0
AL034417.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL034417.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERRFI1	0	0	0	0	10	0	3	0	2	0	2	0	14	0	0	1	0	0	4	0	9	0	0	0
AL034417.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL358876.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0
RERE	0	2	10	1	35	4	6	0	14	4	2	14	16	8	8	9	4	16	5	4	13	10	1	0
AL096855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL357552.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO1	18	32	392	57	1792	345	283	0	715	224	83	326	1026	391	193	627	68	400	263	96	369	134	164	0
ENO1-AS1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
CA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A5	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0
GPR157	1	1	19	0	14	0	12	0	2	0	0	0	21	2	3	1	1	1	6	1	10	0	9	0
MIR34AHG	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LINC01759	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
H6PD	1	0	1	2	8	0	1	0	3	1	1	3	6	1	0	6	2	1	2	0	6	4	0	0
SPSB1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0
AL928921.2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
SLC25A33	3	1	10	0	11	2	44	0	3	0	1	6	7	0	9	11	1	3	2	0	5	0	2	0
TMEM201	2	0	0	0	3	1	0	0	0	0	0	1	2	0	2	1	1	1	0	0	0	0	0	0
PIK3CD	0	0	17	0	29	8	7	0	10	5	6	10	11	5	11	22	4	19	4	2	9	11	5	0
PIK3CD-AS1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0
PIK3CD-AS2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0
CLSTN1	1	1	6	0	27	3	1	0	8	3	2	7	12	3	4	9	1	5	9	1	8	3	1	0
CTNNBIP1	3	3	4	1	23	12	27	0	4	8	0	10	5	1	3	23	1	11	4	2	3	4	0	0
LZIC	3	1	22	5	60	16	7	0	26	2	2	10	46	17	14	20	6	25	12	2	14	7	7	0
NMNAT1	0	0	1	0	10	1	2	0	2	2	0	3	5	1	1	5	4	6	3	1	2	3	2	0
RBP7	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	3	0	2	0	4	0	3	1	0
UBE4B	0	0	4	0	11	5	2	0	9	1	1	6	7	3	4	14	5	10	4	1	3	3	0	0
KIF1B	0	0	9	1	9	1	3	0	3	1	0	6	10	0	0	3	0	7	4	1	3	2	1	0
AL139424.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139424.2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGD	3	10	76	11	455	81	54	0	266	45	16	80	177	80	55	202	22	107	65	29	91	39	34	0
AL139424.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPS-CORT	0	0	0	0	9	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CENPS	0	1	0	0	4	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0
CORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DFFA	0	1	6	0	39	7	7	0	17	3	0	11	18	7	5	20	2	10	10	3	12	5	5	0
AL354956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEX14	0	0	5	2	22	1	1	0	12	3	0	1	8	6	5	11	1	13	5	1	5	2	4	0
CASZ1	0	0	1	0	6	0	2	0	1	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0
AL139423.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf127	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
TARDBP	0	1	5	1	14	6	5	0	7	0	1	6	15	5	1	11	2	11	8	1	9	2	0	0
AL109811.4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
MASP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AL109811.3	1	1	0	1	0	1	0	0	1	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0
SRM	7	10	3	1	9	5	18	0	5	2	2	3	8	2	1	12	1	1	4	0	2	0	2	0
EXOSC10	2	0	17	4	40	5	4	0	22	11	3	23	37	12	5	25	7	33	13	5	8	9	2	0
AL109811.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0
MTOR	0	0	6	2	19	6	2	0	4	4	2	6	7	4	4	11	2	12	3	5	2	3	3	0
UBIAD1	3	1	6	2	21	6	2	0	8	0	3	6	5	9	3	15	1	9	6	2	5	4	2	0
DISP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO2	0	0	0	0	10	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO44	2	0	11	4	15	3	6	0	10	6	6	5	10	5	3	4	1	7	3	2	1	1	4	0
FBXO6	1	3	30	2	56	14	23	0	26	20	4	25	35	23	9	29	1	29	16	6	10	12	11	0
MAD2L2	4	6	54	10	118	34	18	0	57	21	12	39	64	16	24	67	10	42	32	5	28	15	23	0
DRAXIN	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0
AGTRAP	0	5	12	8	60	55	8	0	45	31	11	65	60	79	17	152	6	54	26	25	13	36	3	0
C1orf167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTHFR	1	0	21	1	38	2	3	0	9	7	3	9	29	3	5	18	6	17	7	4	9	4	6	0
CLCN6	0	0	8	0	11	2	3	0	10	2	1	7	8	2	3	5	3	12	3	2	1	6	2	0
NPPA-AS1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NPPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA2013	0	2	2	0	13	0	3	0	5	1	0	1	6	3	0	8	0	4	2	3	3	2	1	0
PLOD1	0	1	14	4	40	9	5	0	27	8	2	9	20	19	7	38	5	13	14	4	14	4	1	0
MFN2	0	0	6	2	3	4	3	0	8	2	0	3	9	3	4	9	0	9	3	1	5	2	1	0
MIIP	2	2	20	4	82	31	12	0	32	13	3	16	41	26	20	46	3	31	16	5	12	8	7	0
TNFRSF8	0	0	4	0	4	0	0	0	0	1	0	0	3	1	0	1	1	3	1	1	2	3	0	0
TNFRSF1B	6	2	101	5	90	20	23	0	31	15	10	44	141	14	64	131	25	79	42	15	56	6	32	0
VPS13D	1	1	10	2	21	14	4	0	6	2	1	3	13	4	3	14	3	15	4	1	12	7	1	0
AC243836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3	1	1	16	0	30	4	5	0	37	5	3	5	46	4	2	12	3	9	11	2	17	4	6	0
AC254633.1	1	0	1	0	5	0	0	0	1	0	0	0	6	1	0	0	1	0	1	1	0	0	0	0
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
PRDM2	0	0	13	2	18	3	7	0	17	4	0	4	19	4	7	9	7	17	5	2	6	2	5	0
KAZN	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51-AS1	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
TMEM51	0	0	5	0	65	1	17	0	22	0	3	0	27	0	5	2	1	5	4	0	16	0	2	0
C1orf195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FHAD1	0	0	3	0	8	0	0	0	2	0	0	0	6	1	2	0	0	0	2	0	8	0	1	0
AL031283.2	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
AL031283.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
EFHD2	10	6	53	8	101	33	51	0	41	20	7	66	58	31	35	104	17	92	42	10	24	16	34	0
CTRC	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2A	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
CELA2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP9	1	2	27	0	64	6	7	0	15	5	1	5	42	12	13	19	4	8	15	6	5	3	13	0
DNAJC16	1	0	1	1	4	6	3	0	7	3	0	2	7	0	0	6	0	7	2	0	0	2	0	0
AL121992.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGMAT	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AL121992.1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
DDI2	0	3	3	4	14	3	4	0	7	1	0	5	5	0	3	8	0	3	3	0	7	0	1	0
AL121992.2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	0	1	7	0	17	6	1	0	2	0	1	7	15	2	0	6	1	3	6	1	6	0	3	0
AL450998.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A34	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBLIM1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	3	0	0	0
