PDAC1-biopsy	PDAC1-blood	PDAC10-biopsy	PDAC10-blood	PDAC11-biopsy	PDAC11-blood	PDAC12-biopsy	PDAC12-blood	PDAC2-biopsy	PDAC2-blood	PDAC3-biopsy	PDAC3-blood	PDAC4-biopsy	PDAC4-blood	PDAC5-biopsy	PDAC5-blood	PDAC6-biopsy	PDAC6-blood	PDAC7-biopsy	PDAC7-blood	PDAC8-biopsy	PDAC8-blood	PDAC9-biopsy	PDAC9-blood
MRPL20	11	0	129	0	132	0	41	0	59	0	0	0	129	0	20	0	3	0	90	0	507	0	40	0
AL391244.3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ANKRD65	2	0	1	0	2	0	0	0	3	0	0	0	5	0	0	0	0	0	4	0	7	0	0	0
AL391244.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3C	0	0	2	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0
ATAD3B	1	0	7	0	4	0	3	0	3	0	0	0	4	0	0	0	0	0	2	0	15	0	3	0
ATAD3A	1	0	2	0	2	0	1	0	1	0	0	0	4	0	2	0	1	0	4	0	27	0	1	0
TMEM240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSU72	18	0	62	0	80	0	33	0	23	0	0	0	56	0	10	0	3	0	70	0	242	0	30	0
AL645728.1	0	0	2	0	1	0	2	0	0	0	0	0	3	0	1	0	0	0	5	0	14	0	2	0
FNDC10	1	0	4	0	4	0	1	0	0	0	0	0	2	0	0	0	0	0	3	0	8	0	1	0
AL691432.2	2	0	1	0	2	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	6	0	0	0
MIB2	2	0	2	0	4	0	1	0	2	0	0	0	5	0	1	0	0	0	6	0	20	0	1	0
MMP23B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
CDK11B	3	0	21	0	22	0	10	0	7	0	0	0	14	0	0	0	0	0	9	0	115	0	4	0
FO704657.1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0
SLC35E2B	2	0	2	0	8	0	0	0	1	0	0	0	11	0	0	0	0	0	2	0	48	0	2	0
CDK11A	1	0	33	0	30	0	3	0	7	0	0	0	30	0	3	0	1	0	11	0	155	0	7	0
SLC35E2A	1	0	4	0	9	0	1	0	2	0	0	0	2	0	0	0	0	0	1	0	14	0	0	0
NADK	1	0	47	0	32	0	6	0	16	0	0	0	31	0	3	0	1	0	22	0	144	0	17	0
GNB1	8	0	89	0	92	0	13	0	28	0	0	0	76	0	11	0	2	0	33	0	359	0	24	0
AL109917.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALML6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
TMEM52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0
CFAP74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391845.1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ	0	0	5	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0
AL590822.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PRKCZ-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAAP20	18	0	34	0	76	0	28	0	10	0	0	0	19	0	6	0	1	0	18	0	168	0	15	0
SKI	5	0	54	0	31	0	11	0	12	0	0	0	27	0	7	0	0	0	22	0	159	0	24	0
MORN1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1	0
RER1	17	0	107	0	165	0	17	0	52	0	0	0	120	0	18	0	5	0	71	0	437	0	46	0
PEX10	0	0	15	0	21	0	5	0	3	0	0	0	7	0	5	0	1	0	9	0	61	0	9	0
PLCH2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANK4	0	0	7	0	5	0	3	0	3	0	0	0	6	0	5	0	1	0	8	0	38	0	2	0
HES5	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
AL139246.5	3	0	15	0	10	0	6	0	0	0	0	0	11	0	1	0	0	0	12	0	38	0	3	0
TNFRSF14-AS1	0	0	6	0	6	0	0	0	3	0	0	0	5	0	0	0	0	0	2	0	32	0	2	0
TNFRSF14	18	0	119	0	119	0	15	0	29	0	0	0	123	0	27	0	3	0	70	0	385	0	35	0
AL139246.3	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0
FAM213B	0	0	6	0	1	0	0	0	1	0	0	0	12	0	1	0	0	0	6	0	23	0	4	0
MMEL1	0	0	1	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	20	0	0	0
TTC34	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
LINC00982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL590438.1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ARHGEF16	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
MEGF6	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	10	0	0	0
AL513320.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPRG1L	1	0	4	0	10	0	0	0	2	0	0	0	10	0	1	0	0	0	2	0	41	0	4	0
WRAP73	6	0	15	0	25	0	8	0	13	0	0	0	21	0	7	0	1	0	15	0	76	0	11	0
TP73	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
AL136528.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMIM1	3	0	4	0	12	0	5	0	4	0	0	0	6	0	1	0	0	0	9	0	33	0	4	0
LRRC47	1	0	9	0	12	0	5	0	1	0	0	0	5	0	1	0	0	0	6	0	35	0	1	0
AL365330.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CEP104	4	0	11	0	8	0	2	0	6	0	0	0	4	0	1	0	0	0	3	0	38	0	3	0
DFFB	0	0	0	0	3	0	1	0	4	0	0	0	6	0	0	0	0	0	2	0	10	0	0	0
C1orf174	4	0	28	0	20	0	2	0	10	0	0	0	35	0	8	0	1	0	26	0	128	0	12	0
LINC01134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
AL805961.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL365255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPHP4	0	0	3	0	1	0	1	0	0	0	0	0	5	0	0	0	0	0	1	0	12	0	2	0
KCNAB2	6	0	58	0	82	0	13	0	31	0	0	0	99	0	11	0	6	0	23	0	234	0	16	0
CHD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL22	168	0	1281	0	1210	0	217	0	702	0	0	0	1350	0	279	0	47	0	879	0	5338	0	561	0
AL031847.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
ICMT	2	0	11	0	12	0	2	0	1	0	0	0	9	0	2	0	0	0	6	0	53	0	2	0
LINC00337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
GPR153	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0
ACOT7	0	0	10	0	17	0	1	0	2	0	0	0	11	0	11	0	0	0	3	0	36	0	4	0
AL031848.2	1	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0
HES2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPN	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF25	3	0	3	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	2	0	1	0	0	0
PLEKHG5	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NOL9	0	0	4	0	10	0	1	0	1	0	0	0	4	0	3	0	0	0	8	0	18	0	2	0
TAS1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB48	1	0	6	0	20	0	0	0	7	0	0	0	18	0	3	0	1	0	11	0	60	0	8	0
KLHL21	3	0	19	0	24	0	5	0	5	0	0	0	24	0	2	0	0	0	9	0	60	0	0	0
PHF13	0	0	5	0	0	0	2	0	2	0	0	0	6	0	1	0	0	0	5	0	36	0	5	0
THAP3	1	0	11	0	18	0	3	0	5	0	0	0	10	0	0	0	0	0	16	0	48	0	3	0
DNAJC11	3	0	18	0	9	0	0	0	8	0	0	0	16	0	4	0	0	0	8	0	57	0	6	0
AL591163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1-DT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1	18	0	85	0	123	0	37	0	40	0	0	0	91	0	14	0	1	0	71	0	349	0	50	0
VAMP3	18	0	87	0	103	0	16	0	31	0	0	0	98	0	20	0	7	0	64	0	382	0	51	0
PER3	1	0	16	0	8	0	8	0	3	0	0	0	16	0	2	0	0	0	5	0	41	0	3	0
Z98884.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
UTS2	0	0	0	0	1	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	3	0	0	0
TNFRSF9	1	0	19	0	9	0	1	0	0	0	0	0	4	0	2	0	1	0	8	0	22	0	1	0
PARK7	26	0	258	0	332	0	55	0	112	0	0	0	285	0	54	0	8	0	208	0	1082	0	113	0
AL034417.4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL034417.3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ERRFI1	1	0	8	0	45	0	8	0	41	0	0	0	91	0	2	0	2	0	18	0	560	0	5	0
AL034417.2	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	2	0	11	0	0	0
AL358876.2	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0
SLC45A1	1	0	1	0	3	0	0	0	1	0	0	0	5	0	0	0	0	0	3	0	10	0	1	0
RERE	3	0	25	0	26	0	7	0	11	0	0	0	22	0	2	0	0	0	20	0	130	0	9	0
AL096855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL357552.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO1	29	0	822	0	643	0	102	0	183	0	0	0	669	0	65	0	13	0	295	0	1885	0	172	0
ENO1-AS1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0
CA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A5	10	0	17	0	26	0	5	0	12	0	0	0	29	0	4	0	0	0	6	0	397	0	23	0
GPR157	0	0	11	0	5	0	6	0	0	0	0	0	3	0	1	0	0	0	5	0	24	0	2	0
MIR34AHG	0	0	3	0	4	0	2	0	0	0	0	0	7	0	1	0	0	0	5	0	23	0	1	0
LINC01759	0	0	0	0	1	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	6	0	1	0
H6PD	1	0	9	0	9	0	1	0	4	0	0	0	10	0	1	0	1	0	2	0	19	0	1	0
SPSB1	0	0	3	0	1	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	14	0	2	0
AL928921.2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
SLC25A33	7	0	16	0	9	0	28	0	2	0	0	0	4	0	6	0	0	0	6	0	33	0	7	0
TMEM201	0	0	2	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	9	0	2	0
PIK3CD	2	0	14	0	11	0	4	0	3	0	0	0	7	0	3	0	0	0	13	0	32	0	12	0
PIK3CD-AS1	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
PIK3CD-AS2	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0
CLSTN1	1	0	17	0	43	0	5	0	8	0	0	0	16	0	4	0	0	0	8	0	116	0	10	0
CTNNBIP1	1	0	6	0	11	0	13	0	2	0	0	0	5	0	3	0	0	0	2	0	23	0	1	0
LZIC	4	0	41	0	38	0	6	0	14	0	0	0	38	0	8	0	2	0	14	0	145	0	11	0
NMNAT1	1	0	7	0	5	0	1	0	1	0	0	0	5	0	5	0	0	0	6	0	29	0	4	0
RBP7	1	0	3	0	2	0	2	0	7	0	0	0	18	0	2	0	0	0	3	0	28	0	1	0
UBE4B	1	0	20	0	8	0	4	0	2	0	0	0	13	0	3	0	1	0	7	0	73	0	2	0
KIF1B	5	0	45	0	42	0	5	0	1	0	0	0	28	0	0	0	0	0	4	0	102	0	2	0
AL139424.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139424.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGD	3	0	143	0	206	0	25	0	109	0	0	0	157	0	26	0	6	0	125	0	439	0	63	0
AL139424.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CENPS-CORT	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CENPS	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0
CORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DFFA	3	0	21	0	15	0	3	0	8	0	0	0	20	0	3	0	0	0	19	0	68	0	10	0
AL354956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PEX14	0	0	5	0	11	0	0	0	1	0	0	0	6	0	2	0	2	0	6	0	38	0	6	0
CASZ1	1	0	4	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	6	0	7	0	1	0
AL139423.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf127	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0
TARDBP	2	0	10	0	16	0	2	0	3	0	0	0	21	0	1	0	0	0	10	0	72	0	7	0
AL109811.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MASP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
SRM	9	0	10	0	9	0	12	0	3	0	0	0	10	0	1	0	0	0	6	0	51	0	1	0
EXOSC10	4	0	18	0	17	0	5	0	7	0	0	0	33	0	6	0	0	0	14	0	106	0	12	0
AL109811.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
MTOR	0	0	6	0	7	0	2	0	1	0	0	0	18	0	0	0	1	0	8	0	49	0	5	0
UBIAD1	1	0	14	0	17	0	0	0	3	0	0	0	12	0	5	0	0	0	8	0	53	0	1	0
DISP3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
FBXO44	2	0	8	0	8	0	3	0	2	0	0	0	9	0	1	0	1	0	8	0	12	0	2	0
FBXO6	1	0	29	0	14	0	4	0	15	0	0	0	21	0	3	0	0	0	8	0	33	0	10	0
MAD2L2	3	0	49	0	43	0	13	0	16	0	0	0	33	0	6	0	2	0	45	0	132	0	15	0
DRAXIN	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
AGTRAP	6	0	86	0	73	0	13	0	39	0	0	0	89	0	6	0	5	0	61	0	236	0	22	0
C1orf167	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
MTHFR	2	0	36	0	20	0	4	0	10	0	0	0	25	0	4	0	0	0	19	0	128	0	6	0
CLCN6	1	0	19	0	12	0	4	0	2	0	0	0	20	0	2	0	0	0	8	0	97	0	2	0
NPPA-AS1	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0
NPPA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
KIAA2013	6	0	18	0	17	0	4	0	3	0	0	0	17	0	2	0	0	0	7	0	90	0	2	0
PLOD1	6	0	37	0	28	0	6	0	8	0	0	0	24	0	5	0	0	0	20	0	118	0	11	0
MFN2	0	0	17	0	9	0	2	0	6	0	0	0	18	0	1	0	0	0	12	0	98	0	6	0
MIIP	9	0	43	0	54	0	7	0	11	0	0	0	49	0	14	0	1	0	35	0	128	0	18	0
TNFRSF8	0	0	6	0	4	0	1	0	0	0	0	0	4	0	0	0	1	0	1	0	10	0	1	0
TNFRSF1B	26	0	202	0	125	0	33	0	33	0	0	0	176	0	32	0	11	0	82	0	712	0	51	0
VPS13D	2	0	19	0	20	0	6	0	7	0	0	0	16	0	5	0	0	0	12	0	75	0	11	0
AC243836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3	1	0	38	0	41	0	10	0	18	0	0	0	61	0	6	0	1	0	23	0	195	0	20	0
AC254633.1	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	4	0	0	0
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	1	0	23	0	13	0	11	0	7	0	0	0	38	0	2	0	0	0	5	0	157	0	15	0
PRDM2	4	0	28	0	25	0	1	0	8	0	0	0	18	0	7	0	0	0	7	0	105	0	1	0
KAZN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
TMEM51-AS1	2	0	2	0	4	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0	6	0	0	0
TMEM51	7	0	27	0	57	0	15	0	13	0	0	0	68	0	8	0	0	0	24	0	272	0	13	0
C1orf195	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
FHAD1	2	0	10	0	8	0	0	0	3	0	0	0	15	0	0	0	0	0	4	0	99	0	3	0
AL031283.2	1	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
AL031283.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
EFHD2	21	0	100	0	89	0	29	0	16	0	0	0	69	0	13	0	2	0	78	0	205	0	29	0
CTRC	3	0	7	0	0	0	1	0	0	0	0	0	13	0	1	0	0	0	0	0	1	0	1	0
CELA2A	4	0	11	0	0	0	7	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0
CELA2B	2	0	5	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CASP9	3	0	13	0	22	0	5	0	8	0	0	0	32	0	6	0	0	0	19	0	75	0	5	0
DNAJC16	0	0	3	0	2	0	2	0	1	0	0	0	4	0	5	0	0	0	3	0	21	0	2	0
AL121992.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
AGMAT	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
AL121992.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
DDI2	3	0	5	0	6	0	3	0	5	0	0	0	9	0	1	0	0	0	7	0	49	0	0	0
AL121992.2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	3	0	34	0	34	0	2	0	3	0	0	0	25	0	4	0	0	0	15	0	136	0	10	0
AL450998.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A34	0	0	5	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	1	0
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBLIM1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
