PDAC1-biopsy	PDAC1-blood	PDAC10-biopsy	PDAC10-blood	PDAC11-biopsy	PDAC11-blood	PDAC12-biopsy	PDAC12-blood	PDAC2-biopsy	PDAC2-blood	PDAC3-biopsy	PDAC3-blood	PDAC4-biopsy	PDAC4-blood	PDAC5-biopsy	PDAC5-blood	PDAC6-biopsy	PDAC6-blood	PDAC7-biopsy	PDAC7-blood	PDAC8-biopsy	PDAC8-blood	PDAC9-biopsy	PDAC9-blood
AL139424.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139424.2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGD	5	4	63	79	15	17	79	27	0	27	129	30	18	25	77	4	97	16	31	10	6	9	82	49
AL139424.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1
CENPS-CORT	0	0	0	1	0	2	2	0	0	0	12	0	0	2	0	0	2	0	1	0	0	0	0	0
CENPS	0	1	0	8	0	1	1	0	0	0	8	3	0	0	0	0	2	0	0	1	0	0	4	0
CORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DFFA	5	1	42	64	11	6	41	12	0	3	73	10	3	11	30	1	91	7	15	6	2	9	38	27
AL354956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PEX14	3	0	18	30	3	1	15	1	0	2	28	10	2	3	17	0	32	8	6	3	1	0	12	3
CASZ1	0	0	4	4	0	0	5	0	0	2	13	5	0	0	5	0	7	2	1	2	0	0	3	4
AL139423.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	1	0	0	0	0	0
C1orf127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARDBP	1	0	15	38	5	2	17	9	0	2	73	14	6	6	12	1	29	3	1	2	1	0	9	9
AL109811.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
MASP2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.3	0	0	0	7	0	1	0	0	0	0	1	2	0	0	1	0	2	0	1	1	0	0	0	2
SRM	15	9	7	20	0	0	75	48	0	1	25	3	4	0	9	0	13	1	2	1	0	1	10	2
EXOSC10	2	0	52	82	4	14	25	13	0	7	105	12	11	10	37	1	104	17	13	3	2	5	47	23
AL109811.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTOR	0	0	17	24	0	1	9	3	0	3	32	8	4	4	7	2	35	10	2	4	1	1	13	12
UBIAD1	5	0	30	99	7	14	35	22	0	10	113	22	6	17	36	1	66	12	10	8	0	3	37	29
DISP3	0	0	0	1	0	0	1	0	0	0	5	1	0	0	1	0	0	0	0	0	0	0	1	0
LINC01647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO2	2	0	6	8	0	1	6	3	0	2	4	0	0	0	2	0	8	2	2	0	0	1	4	3
FBXO44	6	5	35	107	7	8	53	22	0	12	101	20	5	18	43	2	92	7	22	15	2	6	30	21
FBXO6	1	0	24	34	3	3	19	16	0	3	45	6	0	7	6	1	21	4	3	4	4	2	10	15
MAD2L2	4	5	40	121	8	18	47	32	0	14	91	24	11	23	44	2	70	7	12	13	2	4	39	36
DRAXIN	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0
AGTRAP	3	2	33	47	5	17	31	14	0	19	62	12	6	20	22	2	39	10	8	7	3	2	25	26
C1orf167	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
MTHFR	1	0	10	28	4	2	13	2	0	4	35	9	1	3	12	0	45	9	5	1	0	4	15	11
CLCN6	0	0	26	40	2	2	16	5	0	2	40	11	2	2	11	1	44	3	11	3	0	0	14	13
NPPA-AS1	0	0	2	1	0	0	1	0	0	0	5	1	0	0	0	0	1	0	0	0	0	0	0	1
NPPA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA2013	0	0	6	20	1	0	5	3	0	1	15	0	0	0	0	0	8	2	2	2	0	1	6	2
PLOD1	0	0	4	7	1	2	4	2	0	1	5	1	0	1	4	0	11	4	1	0	0	1	2	0
MFN2	1	0	13	20	1	2	6	4	0	2	29	5	2	2	13	3	32	5	11	2	1	3	17	6
MIIP	4	7	66	135	5	15	51	25	0	33	120	25	8	31	47	5	95	15	17	13	1	6	49	57
TNFRSF8	0	0	2	0	0	1	1	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0
TNFRSF1B	10	2	58	64	3	5	29	37	0	6	120	24	15	3	70	6	92	22	15	2	1	4	82	21
VPS13D	2	1	23	64	3	4	5	7	0	4	40	20	0	9	15	1	100	11	6	10	0	4	11	14
AC243836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0
AC254633.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PRDM2	25	7	167	277	15	12	90	37	0	16	286	47	13	17	111	5	432	29	39	20	6	5	168	51
KAZN	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM51-AS1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C1orf195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FHAD1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
EFHD2	7	2	22	23	7	3	42	22	0	6	28	8	4	0	15	1	64	4	6	2	2	2	25	4
CTRC	0	0	24	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
CELA2A	0	0	38	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2B	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP9	8	0	20	22	3	4	25	5	0	3	41	3	4	5	29	0	30	4	21	5	1	2	53	5
DNAJC16	0	0	8	52	2	1	14	3	0	2	23	7	2	3	11	0	53	4	2	2	1	0	9	9
AL121992.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGMAT	0	0	13	22	2	3	10	2	0	0	23	7	0	1	13	0	31	7	1	0	0	1	9	6
AL121992.1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
DDI2	1	0	14	35	0	2	12	4	0	1	26	7	1	1	15	0	44	4	8	2	1	3	12	2
AL121992.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	0	0	5	27	1	2	4	2	0	0	20	3	4	5	11	0	21	1	4	8	0	2	18	6
AL450998.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A34	0	0	0	3	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBLIM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
