PDAC1-biopsy	PDAC1-blood	PDAC10-biopsy	PDAC10-blood	PDAC11-biopsy	PDAC11-blood	PDAC12-biopsy	PDAC12-blood	PDAC2-biopsy	PDAC2-blood	PDAC3-biopsy	PDAC3-blood	PDAC4-biopsy	PDAC4-blood	PDAC5-biopsy	PDAC5-blood	PDAC6-biopsy	PDAC6-blood	PDAC7-biopsy	PDAC7-blood	PDAC8-biopsy	PDAC8-blood	PDAC9-biopsy	PDAC9-blood
UBE2J2	0	0	10	1	17	15	3	5	2	0	10	2	0	0	10	4	2	1	1	0	5	0	2	7
LINC01786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCNN1D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ACAP3	0	0	0	0	0	3	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0
PUSL1	0	0	2	0	8	1	0	2	0	0	2	0	0	0	3	0	0	1	0	0	0	2	2	4
INTS11	0	0	8	0	35	14	7	3	0	1	13	3	3	0	8	7	2	1	3	0	9	0	3	5
CPTP	0	0	1	0	0	0	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TAS1R3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DVL1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MXRA8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AURKAIP1	0	0	25	1	42	36	21	7	2	3	25	7	4	0	23	12	4	3	3	0	12	3	7	25
CCNL2	0	0	9	0	14	8	5	2	0	0	11	2	2	0	7	1	4	2	0	0	5	0	1	0
MRPL20	0	0	18	0	40	22	8	12	5	3	24	12	6	0	24	11	2	7	4	0	17	2	7	8
AL391244.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391244.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3C	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ATAD3B	0	0	2	0	1	1	1	0	0	0	2	1	0	0	0	1	1	0	0	0	0	0	2	0
ATAD3A	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0
TMEM240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSU72	0	0	15	0	28	24	11	21	1	3	11	10	3	0	12	3	2	1	2	0	7	2	1	9
AL645728.1	0	0	3	3	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	1	0
FNDC10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL691432.2	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
MIB2	0	0	7	0	5	7	3	4	1	0	5	3	1	0	8	4	2	0	2	0	3	1	1	6
MMP23B	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CDK11B	0	0	5	0	12	7	2	2	1	0	9	0	1	0	10	1	1	1	1	0	4	0	3	6
FO704657.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC35E2B	0	0	1	0	2	6	2	1	0	0	6	2	1	0	0	0	2	2	0	0	0	0	0	2
CDK11A	0	0	8	0	7	13	1	0	1	1	6	1	1	0	10	3	3	4	0	0	3	1	2	11
SLC35E2A	0	0	1	0	1	8	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1
NADK	0	0	1	2	2	3	2	1	1	0	1	1	0	0	2	0	0	0	1	0	0	0	0	1
GNB1	0	0	6	0	6	6	1	1	0	0	7	1	2	0	2	1	2	1	0	0	4	0	2	3
AL109917.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALML6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CFAP74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391845.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0
AL590822.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAAP20	0	0	7	0	12	13	14	5	0	0	10	2	1	0	18	7	2	2	1	0	0	0	0	6
SKI	0	0	10	1	2	1	2	0	0	0	7	0	0	0	0	1	0	0	1	0	1	0	2	1
MORN1	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0
RER1	0	0	16	0	48	27	7	9	2	2	18	4	3	0	24	5	6	0	4	0	7	1	5	14
PEX10	0	0	0	0	2	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
PLCH2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AL139246.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANK4	0	0	0	0	4	1	3	0	0	0	1	0	1	0	2	2	0	0	0	0	1	1	1	1
HES5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.5	0	0	0	1	3	4	4	1	0	0	4	1	0	0	1	0	0	0	0	0	1	0	0	2
TNFRSF14-AS1	0	0	0	0	3	3	2	0	0	0	1	0	0	0	0	1	1	0	0	0	3	1	1	2
TNFRSF14	0	0	18	2	40	43	13	4	4	2	24	10	0	0	19	14	5	1	5	0	12	2	4	15
AL139246.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM213B	0	0	1	0	1	6	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0
MMEL1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TTC34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL590438.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGEF16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEGF6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AL513320.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPRG1L	0	0	4	1	4	2	1	0	0	0	2	0	0	0	1	0	0	0	0	0	3	0	0	0
WRAP73	0	0	3	1	12	10	2	0	0	0	12	0	1	0	6	3	1	1	0	0	5	0	1	1
TP73	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
AL136528.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMIM1	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC47	0	0	1	0	2	1	1	0	0	0	2	0	0	0	4	2	0	0	0	0	1	0	0	0
AL365330.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP104	0	0	2	0	4	0	0	0	1	0	2	1	0	0	3	0	0	0	0	0	0	0	0	0
DFFB	0	0	0	1	1	3	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0
C1orf174	0	0	11	0	11	3	2	0	1	1	11	0	2	0	5	0	0	0	1	0	3	1	1	5
LINC01134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL805961.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJAP1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL365255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPHP4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KCNAB2	0	0	6	1	15	14	3	1	0	1	20	3	4	0	10	4	1	2	1	0	3	1	5	5
CHD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL22	0	0	265	32	518	578	94	96	61	43	500	134	79	0	279	177	58	72	41	0	137	41	89	274
AL031847.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF207	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ICMT	0	0	1	0	4	5	0	0	0	0	1	0	0	0	2	2	1	1	0	0	0	1	0	0
LINC00337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT7	0	0	0	0	6	2	4	0	0	0	3	1	0	0	3	1	0	0	1	0	0	0	0	0
AL031848.2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HES2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPN	0	0	1	1	3	1	0	0	1	0	4	0	0	0	1	2	1	0	0	0	0	0	0	0
TNFRSF25	0	0	13	0	44	14	8	0	2	0	14	1	1	0	4	5	1	2	2	0	5	0	2	6
PLEKHG5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOL9	0	0	1	0	2	1	2	1	0	0	3	0	0	0	1	1	1	3	0	0	4	0	0	0
TAS1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB48	0	0	2	0	8	2	0	0	0	0	4	0	2	0	1	1	1	1	0	0	0	0	0	1
KLHL21	0	0	1	0	3	0	0	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0
PHF13	0	0	0	0	2	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0
THAP3	0	0	4	0	8	3	2	0	0	0	4	1	0	0	2	1	0	1	1	0	1	0	0	1
DNAJC11	0	0	0	1	1	6	0	1	0	0	4	0	0	0	1	1	0	1	0	0	1	0	0	0
AL591163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1-DT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1	0	0	13	0	21	22	5	1	2	2	14	6	1	0	19	2	0	0	1	0	10	1	4	9
VAMP3	0	0	4	0	5	13	2	0	0	1	8	1	2	0	3	2	1	1	0	0	2	0	3	5
PER3	0	0	1	0	7	1	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	1	0
Z98884.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
UTS2	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0
TNFRSF9	0	0	7	0	20	1	21	1	0	0	3	0	0	0	40	0	0	0	0	0	1	0	1	0
PARK7	0	0	30	4	191	85	37	14	8	7	61	11	12	0	87	24	5	9	10	0	35	6	19	33
AL034417.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AL034417.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERRFI1	0	0	0	0	0	0	1	0	0	0	9	0	0	0	5	0	0	0	0	0	1	0	0	0
AL034417.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL358876.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RERE	0	0	2	0	6	1	5	0	0	0	10	0	1	0	1	1	1	0	0	0	1	0	0	2
AL096855.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL357552.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO1	0	0	55	8	195	112	47	19	13	0	86	17	20	0	112	19	12	9	10	0	45	5	15	57
ENO1-AS1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR157	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR34AHG	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
LINC01759	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
H6PD	0	0	1	0	2	3	0	1	0	0	2	0	1	0	0	1	1	0	0	0	0	0	0	0
SPSB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
AL928921.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A33	0	0	0	0	1	0	6	1	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0
TMEM201	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0
PIK3CD	0	0	9	0	11	11	2	0	0	0	7	1	2	0	7	2	3	4	2	0	5	1	1	4
PIK3CD-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIK3CD-AS2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1
CLSTN1	0	0	1	0	5	1	0	0	0	0	2	0	1	0	3	1	1	1	0	0	0	0	2	2
CTNNBIP1	0	0	0	0	2	0	2	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	1
LZIC	0	0	8	4	7	5	3	1	4	0	5	0	1	0	9	3	5	0	0	0	5	0	1	5
NMNAT1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RBP7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
UBE4B	0	0	4	0	8	3	1	0	0	0	4	0	1	0	2	1	1	0	0	0	1	1	1	3
KIF1B	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139424.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139424.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGD	0	0	6	1	14	14	4	3	0	0	16	0	1	0	16	3	1	0	2	0	5	0	1	5
AL139424.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPS-CORT	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPS	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DFFA	0	0	7	0	12	4	1	1	2	0	4	1	1	0	5	0	1	3	1	0	3	0	2	1
AL354956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEX14	0	0	3	0	10	5	0	3	0	0	1	0	1	0	3	0	1	0	0	0	1	0	0	3
CASZ1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1
AL139423.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARDBP	0	0	3	1	5	0	0	0	0	0	3	1	0	0	1	0	2	0	0	0	1	0	1	0
AL109811.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MASP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRM	0	0	1	0	2	0	7	9	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0
EXOSC10	0	0	2	0	8	3	0	0	0	0	12	1	0	0	6	2	0	1	1	0	6	0	0	1
AL109811.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTOR	0	0	3	1	2	3	1	0	0	0	3	0	0	0	3	0	2	3	0	0	2	0	0	1
UBIAD1	0	0	3	0	10	9	1	0	0	0	2	1	3	0	6	2	0	0	0	0	3	0	0	3
DISP3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO2	0	0	3	0	4	0	0	1	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0
FBXO44	0	0	7	1	19	3	5	0	1	0	7	1	7	0	9	2	2	1	1	0	4	0	3	4
FBXO6	0	0	2	0	5	4	0	0	0	1	3	0	1	0	4	0	0	1	1	0	2	0	2	7
MAD2L2	0	0	10	1	25	17	5	2	1	0	6	3	4	0	20	3	1	3	1	0	6	0	4	6
DRAXIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
AGTRAP	0	0	7	0	10	23	5	4	1	0	12	1	2	0	13	6	1	0	3	0	1	0	2	16
C1orf167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTHFR	0	0	1	0	1	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	2	0	0	0
CLCN6	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NPPA-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA2013	0	0	1	0	4	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	2
PLOD1	0	0	0	0	4	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1
MFN2	0	0	2	0	3	1	0	0	0	0	4	2	2	0	0	0	0	0	0	0	0	0	0	1
MIIP	0	0	5	0	22	10	6	3	0	1	4	2	1	0	9	4	2	0	0	0	3	0	3	4
TNFRSF8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF1B	0	0	15	0	29	12	16	6	3	1	30	2	5	0	68	7	5	0	1	0	14	1	4	4
VPS13D	0	0	3	0	6	4	0	1	0	2	5	3	1	0	2	0	2	4	0	0	1	0	0	2
AC243836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3	0	0	3	1	3	4	4	1	0	2	8	4	3	0	4	1	0	0	0	0	7	1	0	5
AC254633.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM2	0	0	4	2	10	7	2	1	1	0	9	1	0	0	4	2	1	1	0	0	1	0	2	1
KAZN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FHAD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
AL031283.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
EFHD2	0	0	9	0	5	6	4	5	0	2	7	4	1	0	6	2	0	3	1	0	2	0	3	9
CTRC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2A	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2B	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP9	0	0	0	0	4	4	0	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0
DNAJC16	0	0	1	1	1	1	0	0	0	0	1	1	2	0	0	1	1	0	0	0	0	0	1	2
AL121992.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGMAT	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	1	0	0	0
AL121992.1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DDI2	0	0	1	1	2	4	2	0	0	0	0	0	0	0	1	3	2	1	0	0	1	0	0	0
AL121992.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	0	0	0	0	4	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0
AL450998.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A34	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBLIM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
