PDAC1-biopsy	PDAC1-blood	PDAC10-biopsy	PDAC10-blood	PDAC11-biopsy	PDAC11-blood	PDAC12-biopsy	PDAC12-blood	PDAC2-biopsy	PDAC2-blood	PDAC3-biopsy	PDAC3-blood	PDAC4-biopsy	PDAC4-blood	PDAC5-biopsy	PDAC5-blood	PDAC6-biopsy	PDAC6-blood	PDAC7-biopsy	PDAC7-blood	PDAC8-biopsy	PDAC8-blood	PDAC9-biopsy	PDAC9-blood
RPL22	2725	2348	5846	2012	3389	4513	5927	3395	2085	13273	20569	6945	2645	4902	7658	2266	6501	3784	1859	284	1878	773	3665	9137
AL031847.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF207	0	0	7	0	2	5	1	3	1	6	7	2	1	1	0	2	4	2	0	0	0	0	1	9
ICMT	21	12	47	12	33	15	84	53	13	94	189	61	20	21	71	12	88	64	17	4	16	11	41	61
LINC00337	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	1
GPR153	0	0	0	0	0	2	0	2	0	1	2	3	0	4	0	0	1	1	0	0	0	0	0	2
ACOT7	8	20	89	18	44	20	89	26	8	74	84	26	14	36	46	17	5	40	21	4	15	3	29	57
AL031848.2	0	1	13	0	6	2	25	10	3	9	16	3	0	1	9	2	7	5	2	1	0	0	1	5
HES2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPN	0	0	5	0	2	0	2	0	0	5	9	2	0	0	3	1	2	0	0	0	0	0	1	2
TNFRSF25	29	20	109	8	59	37	106	19	18	55	147	34	19	16	58	21	47	21	23	3	15	1	29	81
PLEKHG5	4	3	1	0	1	4	6	1	0	1	3	1	0	1	4	1	0	1	0	0	0	0	0	1
NOL9	18	5	38	12	16	14	97	39	6	44	155	26	6	4	28	7	94	50	9	6	9	3	16	35
TAS1R1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ZBTB48	23	19	72	22	37	27	106	24	22	72	205	45	27	41	78	10	103	49	27	4	32	5	40	65
KLHL21	29	10	45	13	28	6	91	10	8	42	246	25	27	2	26	5	53	21	24	1	13	2	22	31
PHF13	8	2	44	4	12	7	51	7	6	24	124	10	14	3	23	1	29	24	21	1	4	0	12	18
THAP3	30	21	84	17	55	44	77	38	14	81	186	35	35	28	56	13	70	48	29	2	20	6	25	89
DNAJC11	15	7	71	17	24	25	63	33	15	64	171	43	20	39	53	10	115	83	15	1	31	13	26	74
AL591163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CAMTA1-DT	1	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	1	1	0	0	0	0	0	0
CAMTA1	162	102	277	48	169	99	337	151	94	391	687	192	94	99	353	53	214	108	84	6	76	22	211	250
VAMP3	38	30	148	29	62	44	148	49	34	201	295	121	44	67	112	17	126	112	68	4	42	10	94	127
PER3	4	1	52	9	5	1	30	8	5	18	40	4	4	0	30	7	19	10	15	1	15	5	18	17
Z98884.1	0	0	9	1	1	1	4	1	1	4	6	0	1	1	7	0	2	1	1	0	4	0	1	0
UTS2	0	1	4	3	5	4	8	18	5	19	12	5	44	93	16	14	8	33	5	0	1	1	2	1
TNFRSF9	48	4	360	12	83	39	224	39	21	74	547	8	68	4	140	1	158	35	136	0	41	2	122	10
PARK7	424	297	1402	412	934	726	1906	1165	330	2062	4211	1002	529	858	1511	300	891	806	452	40	547	157	944	2012
AL034417.4	0	0	0	0	1	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	1	0	0	0
AL034417.3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	6	0	0	0	0	0	0	0
ERRFI1	73	0	48	1	44	2	184	2	22	25	759	16	44	1	140	3	76	4	47	0	34	2	72	7
AL034417.2	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
AL358876.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SLC45A1	5	3	7	0	5	6	13	8	4	20	22	11	5	5	9	3	15	6	4	1	1	0	4	9
RERE	32	9	98	14	48	46	163	44	20	81	412	60	40	38	108	20	508	123	28	4	35	7	51	94
AL096855.1	0	0	0	0	0	0	1	0	0	3	6	1	0	0	1	1	4	0	0	0	0	0	3	0
AL357552.2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO1	368	247	1639	408	1035	687	1587	891	344	2191	4535	1078	796	1052	1455	298	989	983	500	48	729	139	1000	2014
ENO1-AS1	0	2	2	0	0	1	10	1	2	6	11	0	0	4	5	0	0	1	0	0	3	1	2	9
CA6	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
SLC2A7	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
SLC2A5	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	2	0	0	0
GPR157	5	1	10	0	3	1	10	3	1	4	17	3	2	1	6	1	8	5	0	0	0	1	2	5
MIR34AHG	0	0	3	0	1	0	1	0	0	3	2	0	0	0	2	0	0	0	0	0	1	0	0	1
LINC01759	1	0	0	0	2	1	0	1	3	6	3	0	1	0	1	0	0	0	1	0	1	0	4	1
H6PD	13	1	45	8	7	16	26	9	5	20	76	17	8	11	28	7	42	34	4	0	10	1	13	30
SPSB1	39	6	21	0	6	0	65	1	4	3	40	3	5	0	3	0	4	1	6	0	0	0	4	0
AL928921.2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
SLC25A33	68	11	10	1	8	2	309	18	3	4	84	5	11	3	33	5	28	4	13	0	3	1	4	4
TMEM201	1	2	11	0	3	0	16	1	1	16	28	5	2	4	7	4	10	5	5	0	2	0	5	6
PIK3CD	61	36	253	48	61	64	166	51	45	179	400	116	75	77	179	41	326	205	54	5	50	16	111	157
PIK3CD-AS1	0	1	1	1	3	1	1	1	2	3	4	0	0	2	2	0	2	2	0	0	0	1	1	4
PIK3CD-AS2	2	0	2	1	1	7	6	2	0	4	11	2	3	2	2	3	0	2	1	0	1	1	2	1
CLSTN1	34	36	84	29	36	38	138	105	16	116	191	69	26	55	50	17	96	52	12	2	17	11	28	112
CTNNBIP1	28	41	18	10	15	12	128	82	4	75	64	15	2	9	36	2	13	12	3	2	6	5	14	35
LZIC	41	37	155	71	90	71	199	89	47	224	384	89	60	102	159	32	202	141	50	6	63	23	78	184
NMNAT1	3	2	14	2	2	6	13	9	4	13	40	11	1	7	9	4	20	23	1	1	5	4	1	17
RBP7	1	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2
UBE4B	24	13	83	19	33	27	103	31	25	78	259	43	40	41	85	28	155	107	30	4	27	5	35	69
KIF1B	20	6	30	10	12	9	40	14	19	66	112	21	18	12	14	7	87	39	14	1	4	4	16	52
AL139424.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139424.2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
PGD	74	23	144	41	121	83	175	72	43	179	582	128	110	88	126	28	128	106	77	5	48	19	146	184
AL139424.1	0	0	1	0	2	2	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0
CENPS-CORT	7	1	5	1	8	0	13	2	0	2	24	0	6	0	5	0	11	1	3	0	5	0	13	0
CENPS	1	3	7	1	3	4	2	4	3	7	32	5	2	5	2	2	4	1	1	0	2	1	2	6
CORT	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0
DFFA	36	23	127	21	54	32	108	66	24	118	168	67	42	70	85	23	134	107	47	3	39	18	49	93
AL354956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
PEX14	16	17	56	17	17	18	66	22	19	63	137	36	29	21	65	11	96	65	16	2	15	6	29	39
CASZ1	5	13	13	10	12	4	38	13	7	28	92	20	12	22	20	5	47	20	7	0	11	4	19	19
AL139423.1	0	1	1	0	0	0	1	0	1	2	8	1	1	0	2	0	4	1	0	0	0	0	2	1
C1orf127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARDBP	27	15	70	13	30	18	60	14	12	30	251	32	35	20	65	7	78	27	10	4	6	1	21	57
AL109811.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MASP2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.3	1	0	1	2	0	1	0	0	0	2	3	5	0	2	3	0	3	2	0	0	0	0	0	7
SRM	131	114	25	4	15	18	287	236	4	25	73	18	4	6	25	11	11	18	5	2	5	1	7	23
EXOSC10	32	21	168	43	73	61	152	69	46	178	472	106	69	69	135	39	328	210	40	3	52	16	89	164
AL109811.1	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0
AL109811.2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
MTOR	9	3	71	14	21	28	77	28	7	66	152	55	19	24	48	13	177	93	12	2	35	10	32	91
UBIAD1	37	17	99	20	76	60	116	61	22	136	288	96	54	62	93	21	123	88	39	5	32	10	81	111
DISP3	0	0	2	0	2	1	1	4	1	1	12	0	0	2	0	0	2	0	2	0	1	0	2	0
LINC01647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO2	18	3	51	1	21	5	56	7	13	19	34	3	2	2	19	5	15	7	10	2	9	0	13	7
FBXO44	61	36	185	34	81	59	251	64	37	171	456	102	63	89	195	21	163	96	47	4	51	13	91	176
FBXO6	20	52	88	30	30	53	103	76	24	174	196	81	36	59	68	10	33	119	19	7	35	10	52	245
MAD2L2	89	90	332	76	146	127	388	214	76	392	541	198	94	145	257	49	134	156	109	15	85	36	197	417
DRAXIN	6	1	54	2	3	1	46	10	4	9	22	1	8	4	26	0	3	9	6	0	8	1	16	12
AGTRAP	100	169	452	162	163	158	578	342	56	563	712	305	135	330	249	46	111	222	83	22	86	63	317	686
C1orf167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MTHFR	11	6	40	7	6	9	25	7	7	41	72	12	11	20	31	6	80	60	8	3	5	3	14	23
CLCN6	3	9	23	3	7	4	22	12	2	25	55	20	2	9	12	1	44	31	4	0	5	2	8	13
NPPA-AS1	0	0	1	0	0	0	0	0	0	1	3	0	1	0	1	0	1	0	0	0	0	0	0	2
NPPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
KIAA2013	7	3	28	7	8	6	25	21	8	20	58	16	7	15	14	8	19	16	3	1	5	7	14	38
PLOD1	4	16	31	53	15	29	14	46	5	78	32	64	5	43	18	7	14	55	7	4	10	12	8	166
MFN2	14	6	72	11	22	20	65	19	11	64	161	40	23	24	36	11	74	51	11	1	22	8	33	40
MIIP	58	47	170	59	105	79	194	94	47	174	500	121	83	129	157	23	133	119	57	4	59	18	104	247
TNFRSF8	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
TNFRSF1B	313	48	549	83	239	87	496	251	123	506	2012	227	201	58	876	71	718	387	86	5	198	25	407	318
VPS13D	21	19	103	36	52	35	96	47	29	82	345	57	34	29	91	24	350	164	22	1	38	12	33	111
AC243836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
DHRS3	65	8	81	9	53	20	157	25	51	77	278	28	88	26	138	7	154	36	41	3	82	11	90	44
AC254633.1	2	0	1	0	2	0	6	0	0	1	3	1	0	0	1	0	4	1	3	0	1	0	1	0
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PRDM2	84	25	279	57	90	48	261	58	49	127	484	123	66	55	156	45	557	247	48	6	74	15	117	138
KAZN	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
TMEM51-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
TMEM51	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
C1orf195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FHAD1	1	2	0	2	0	1	1	0	0	2	4	17	1	1	1	0	0	13	2	0	7	1	1	1
AL031283.2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
AL031283.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.1	0	1	5	2	0	1	0	2	1	9	1	9	0	2	1	0	2	6	0	0	0	1	0	14
EFHD2	130	223	162	122	40	32	264	658	39	448	229	355	34	136	88	31	145	618	23	12	47	48	116	533
CTRC	17	0	183	0	0	0	458	0	0	1	20	1	0	1	4	0	6	0	0	0	0	0	0	1
CELA2A	25	0	312	0	0	0	914	0	0	0	9	0	2	0	0	0	5	0	0	0	0	0	2	0
CELA2B	9	0	49	0	0	0	48	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
CASP9	20	7	43	11	16	8	62	23	14	19	83	25	26	4	17	1	25	18	24	0	8	2	24	28
DNAJC16	7	8	40	5	19	12	32	18	9	31	72	24	12	18	21	11	95	47	13	1	8	1	9	32
AL121992.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGMAT	1	2	13	0	7	9	16	10	0	14	48	11	7	9	6	3	27	15	5	0	8	1	3	15
AL121992.1	0	0	2	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DDI2	7	7	76	21	19	20	45	12	12	41	136	21	10	13	49	16	115	37	12	0	15	2	17	47
AL121992.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	14	5	34	6	10	15	41	3	6	26	86	20	7	12	22	2	33	18	6	3	8	5	11	33
AL450998.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A34	1	1	0	0	2	3	0	0	2	0	3	0	0	0	0	1	0	1	0	0	0	0	1	0
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
