PDAC1-biopsy	PDAC1-blood	PDAC10-biopsy	PDAC10-blood	PDAC11-biopsy	PDAC11-blood	PDAC12-biopsy	PDAC12-blood	PDAC2-biopsy	PDAC2-blood	PDAC3-biopsy	PDAC3-blood	PDAC4-biopsy	PDAC4-blood	PDAC5-biopsy	PDAC5-blood	PDAC6-biopsy	PDAC6-blood	PDAC7-biopsy	PDAC7-blood	PDAC8-biopsy	PDAC8-blood	PDAC9-biopsy	PDAC9-blood
INTS11	0	19	9	35	5	129	1	22	2	77	4	61	5	38	14	65	1	122	1	19	1	18	0	59
CPTP	0	3	0	2	1	4	1	8	0	4	0	2	0	6	1	4	0	8	0	0	0	1	0	4
TAS1R3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DVL1	0	0	0	1	0	1	0	1	0	0	0	3	0	0	0	0	0	1	0	1	0	0	0	0
MXRA8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AURKAIP1	0	36	28	79	8	260	3	85	3	191	21	117	4	66	36	120	3	205	0	54	7	52	5	179
CCNL2	0	1	4	16	1	20	1	7	1	30	2	27	1	2	6	19	1	64	1	5	1	5	1	23
MRPL20	0	26	23	59	9	242	2	58	1	174	9	110	4	67	27	143	0	236	0	32	4	41	2	106
AL391244.3	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1
ANKRD65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391244.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD3C	0	2	1	1	0	7	0	1	0	8	0	2	0	2	0	1	0	4	0	2	0	0	1	2
ATAD3B	0	2	1	1	0	7	0	1	0	7	2	5	0	1	1	1	0	5	0	1	0	1	0	4
ATAD3A	0	1	1	0	0	3	1	6	0	2	1	0	0	1	1	1	0	4	0	0	0	0	0	3
TMEM240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSU72	0	34	11	44	2	150	2	97	1	101	9	57	4	48	19	64	2	94	1	31	5	34	3	86
AL645728.1	0	1	1	7	0	4	0	2	0	8	2	3	0	2	3	1	0	10	1	3	0	1	0	9
FNDC10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
AL691432.2	0	1	0	2	0	5	0	4	0	3	0	2	0	2	0	0	0	3	0	2	0	0	0	0
MIB2	0	47	1	38	4	79	3	65	1	77	3	47	2	21	9	55	0	82	0	18	1	5	1	68
MMP23B	0	13	2	14	2	67	0	43	1	30	4	23	1	18	11	36	0	39	0	8	1	4	1	25
CDK11B	0	9	6	22	1	50	0	14	1	33	2	22	0	9	5	22	0	70	1	7	1	9	0	25
FO704657.1	0	2	0	1	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0
SLC35E2B	0	3	1	9	0	8	0	1	0	4	2	20	1	14	2	11	1	44	0	7	0	2	0	8
CDK11A	0	5	7	25	0	39	1	9	0	35	5	42	0	21	4	35	4	126	0	24	0	7	1	56
SLC35E2A	0	0	1	5	0	21	0	5	0	12	0	5	0	1	3	8	0	5	0	3	0	3	0	11
NADK	0	4	2	8	1	19	0	11	0	19	3	18	3	9	1	10	0	30	0	6	0	7	0	8
GNB1	0	11	5	10	3	40	0	17	0	26	3	34	0	13	9	34	0	42	1	12	3	5	0	22
AL109917.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALML6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFAP74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL391845.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PRKCZ	0	1	1	0	0	5	1	5	0	0	0	1	0	0	1	3	0	8	0	2	0	0	0	2
AL590822.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKCZ-AS1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FAAP20	0	30	5	29	5	90	3	77	1	59	6	32	1	19	12	60	0	64	1	17	1	12	2	73
SKI	0	1	1	7	0	10	0	1	0	15	1	9	0	1	1	5	0	6	0	4	1	5	0	4
MORN1	0	1	1	0	0	4	0	0	0	1	1	2	0	0	0	2	1	3	0	0	0	1	0	0
RER1	0	18	20	59	9	176	2	49	2	138	8	69	4	39	20	91	1	169	2	25	5	33	2	86
PEX10	0	2	1	6	0	16	0	3	0	8	2	8	0	2	3	5	0	18	0	2	1	3	0	12
PLCH2	0	0	1	1	0	2	0	3	0	5	0	5	0	0	1	3	0	4	0	3	0	0	0	7
AL139246.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PANK4	0	0	1	2	0	9	0	2	0	12	0	8	1	4	3	10	0	20	0	3	1	4	0	5
HES5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139246.5	0	14	4	8	0	15	0	47	0	17	3	13	0	2	6	11	0	26	0	4	0	0	0	7
TNFRSF14-AS1	0	2	1	4	0	13	0	3	0	23	2	10	0	1	0	1	0	12	0	5	0	3	0	11
TNFRSF14	0	32	28	103	5	317	3	94	2	219	20	135	10	116	41	167	1	283	4	48	10	50	5	167
AL139246.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM213B	0	0	0	3	0	8	0	5	0	3	1	11	1	3	1	3	0	14	0	2	0	4	0	6
MMEL1	0	0	0	0	0	8	0	1	0	1	0	0	0	0	1	2	0	5	0	1	0	0	0	4
TTC34	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
LINC00982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL590438.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGEF16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEGF6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL513320.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPRG1L	0	0	0	6	0	8	0	3	1	4	0	5	0	2	1	10	0	12	0	6	0	3	0	5
WRAP73	0	2	4	16	1	33	0	7	1	19	1	16	4	4	7	19	1	50	1	16	1	7	1	15
TP73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL136528.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMIM1	0	0	0	2	0	2	0	1	0	3	1	2	0	0	0	3	0	0	0	4	0	1	0	2
LRRC47	0	8	2	5	0	11	0	16	0	14	1	12	0	2	7	18	0	10	1	1	0	0	0	3
AL365330.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP104	0	4	1	5	0	8	1	4	0	8	1	5	0	3	0	6	0	23	0	3	1	1	1	7
DFFB	0	2	1	3	0	11	0	4	0	7	2	12	0	4	3	6	0	12	0	4	1	4	1	8
C1orf174	0	11	8	38	0	73	1	26	0	102	6	58	4	39	11	52	2	128	2	28	3	17	0	73
LINC01134	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL805961.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJAP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL365255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPHP4	0	0	1	1	1	3	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	1
KCNAB2	0	16	10	46	5	146	4	49	0	124	10	100	6	66	19	88	2	212	0	34	1	28	3	87
CHD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL22	0	242	155	700	58	1800	25	452	24	1328	103	872	45	558	226	868	26	1329	21	308	40	290	23	1027
AL031847.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ICMT	0	3	1	5	0	14	0	12	0	19	5	12	0	6	6	11	1	26	1	5	2	6	0	15
LINC00337	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR153	0	1	0	2	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	1
ACOT7	0	2	0	4	0	31	0	6	0	23	1	8	1	10	0	9	0	13	1	5	1	8	0	15
AL031848.2	0	0	1	0	0	3	0	1	0	2	0	2	0	0	0	0	0	6	0	0	0	0	1	0
HES2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESPN	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
TNFRSF25	0	4	0	2	0	8	1	5	0	6	1	5	0	2	0	5	0	5	1	0	0	0	0	5
PLEKHG5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOL9	0	0	2	4	0	4	1	5	0	6	0	5	1	3	3	12	1	29	0	1	0	1	0	1
TAS1R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB48	0	0	0	11	1	13	0	5	0	19	1	11	3	6	3	6	0	22	0	5	1	1	0	13
KLHL21	0	1	1	2	1	6	0	1	0	9	0	6	0	2	1	9	0	10	1	1	0	0	1	5
PHF13	0	0	0	4	0	5	0	1	0	2	2	2	0	0	1	5	0	9	0	1	0	1	0	7
THAP3	0	7	4	4	1	30	0	7	1	10	1	11	0	8	3	13	2	34	0	4	2	4	0	10
DNAJC11	0	4	2	7	0	22	1	6	0	10	1	16	1	10	4	13	1	39	1	4	1	5	0	9
AL591163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1-DT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1	0	13	7	26	4	74	1	14	0	58	6	43	1	22	20	21	0	38	1	8	1	9	3	42
VAMP3	0	4	8	25	2	53	1	16	0	41	5	29	0	15	8	26	2	82	1	17	3	16	1	32
PER3	0	2	1	4	0	10	0	3	0	6	0	3	0	0	2	1	0	13	1	2	0	6	0	2
Z98884.1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1
UTS2	0	1	0	1	0	0	0	0	1	6	0	2	0	23	1	4	0	8	0	0	0	0	0	1
TNFRSF9	0	0	0	0	0	4	0	1	0	1	0	2	1	0	1	1	0	4	0	0	1	0	0	4
PARK7	0	56	50	187	9	702	10	196	9	421	36	284	13	210	91	277	5	402	5	109	11	97	6	366
AL034417.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL034417.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ERRFI1	0	0	0	1	0	2	1	0	0	2	0	1	0	0	0	1	0	3	0	1	0	1	0	1
AL034417.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL358876.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A1	0	0	0	0	0	5	0	0	0	1	0	4	0	2	0	1	0	0	0	1	0	0	0	1
RERE	0	1	0	7	1	20	1	7	0	10	1	9	0	5	5	13	1	69	0	9	0	8	0	15
AL096855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AL357552.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENO1	0	40	61	204	22	707	9	166	5	480	36	292	21	234	90	317	3	560	8	113	15	92	6	403
ENO1-AS1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
CA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
MIR34AHG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
LINC01759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H6PD	0	3	1	5	0	10	0	4	0	2	0	8	1	0	4	7	0	16	0	2	0	0	0	5
SPSB1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL928921.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A33	0	2	0	0	0	1	1	6	0	0	0	2	0	0	1	4	0	2	0	0	0	0	0	1
TMEM201	0	1	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
PIK3CD	0	4	5	17	3	39	1	9	2	38	6	26	0	20	10	31	2	90	1	11	2	8	0	25
PIK3CD-AS1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1
PIK3CD-AS2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	1	2
CLSTN1	0	5	5	9	0	28	0	14	0	20	1	13	0	7	2	8	0	29	0	4	0	6	0	19
CTNNBIP1	0	9	1	4	1	18	0	35	0	20	1	9	0	1	7	14	0	18	1	5	1	4	1	17
LZIC	0	7	9	25	4	57	1	13	0	42	1	28	1	24	10	25	0	79	1	8	5	14	1	46
NMNAT1	0	0	2	2	1	11	0	4	0	5	0	0	0	0	0	1	0	10	0	0	0	3	0	5
RBP7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
UBE4B	0	1	3	12	0	13	0	4	0	12	2	9	1	8	4	7	1	43	1	4	1	3	0	11
KIF1B	0	0	0	0	2	9	0	2	2	26	0	7	1	6	2	4	0	6	1	3	0	0	0	8
AL139424.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL139424.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGD	0	4	1	26	1	74	0	11	0	51	4	36	3	21	5	24	1	55	2	13	1	8	0	35
AL139424.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPS-CORT	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPS	0	0	0	1	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
CORT	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DFFA	0	3	3	15	0	38	0	13	0	18	1	11	1	13	5	14	0	67	0	5	2	11	1	17
AL354956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEX14	0	0	3	11	3	21	0	6	0	10	1	12	1	5	0	12	1	33	0	2	0	5	0	10
CASZ1	0	2	1	3	0	7	0	1	0	7	1	2	0	4	0	3	1	12	1	0	0	2	0	3
AL139423.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0
C1orf127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARDBP	0	1	0	7	1	10	2	2	0	6	0	8	0	7	0	1	0	12	0	2	0	0	0	6
AL109811.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MASP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL109811.3	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	4	0	1	0	0	0	0
SRM	0	10	0	1	0	5	0	26	0	4	0	0	0	0	0	3	0	5	0	0	0	0	0	3
EXOSC10	0	6	3	19	0	49	1	11	1	42	1	26	0	12	3	19	5	103	0	11	1	11	1	24
AL109811.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AL109811.2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MTOR	0	0	3	6	2	13	0	3	0	12	1	16	4	6	1	13	4	36	0	4	0	4	0	13
UBIAD1	0	1	3	19	1	34	0	6	0	34	5	24	1	20	5	23	0	45	1	12	3	8	0	38
DISP3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LINC01647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO2	0	2	1	0	1	21	0	7	0	9	1	2	0	2	5	16	0	23	1	19	0	0	0	6
FBXO44	0	9	7	15	4	64	0	25	0	53	8	32	2	29	17	33	1	68	3	11	0	12	2	40
FBXO6	0	8	5	25	8	114	0	36	2	104	4	63	4	59	12	60	0	118	3	15	2	22	3	109
MAD2L2	0	21	11	53	5	171	2	63	0	106	6	65	3	33	29	93	4	120	2	29	6	28	5	123
DRAXIN	0	0	2	4	0	6	1	8	0	2	0	4	0	3	3	12	0	27	0	5	0	0	1	3
AGTRAP	0	61	35	118	12	359	4	129	3	213	23	170	2	140	67	142	5	342	8	97	6	66	6	256
C1orf167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTHFR	0	0	0	3	0	14	0	2	0	8	1	8	0	5	3	15	0	32	0	5	2	5	0	10
CLCN6	0	0	0	3	0	9	0	1	0	4	0	5	0	1	1	6	0	15	0	5	0	1	0	10
NPPA-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NPPA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
KIAA2013	0	0	1	6	1	6	0	4	0	4	2	6	1	5	1	9	0	2	0	2	0	3	0	10
PLOD1	0	10	17	51	4	135	2	24	2	91	4	37	4	43	11	75	0	95	2	18	2	14	1	57
MFN2	0	2	1	7	2	15	0	4	0	12	4	9	0	6	7	8	2	16	1	0	0	4	0	9
MIIP	0	7	5	12	1	58	0	10	0	21	3	24	6	20	6	27	0	42	0	14	2	9	0	29
TNFRSF8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TNFRSF1B	0	11	21	38	4	90	6	42	4	142	9	61	3	20	41	72	12	182	4	27	5	19	3	63
VPS13D	0	3	1	14	1	25	0	7	1	19	1	18	3	11	1	23	0	58	0	4	1	5	0	16
AC243836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3	0	11	1	5	4	75	0	20	0	60	1	24	2	20	18	42	2	129	0	12	2	20	0	25
AC254633.1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM2	0	5	7	23	2	28	1	7	1	32	3	27	0	13	9	21	2	132	0	7	6	11	0	20
KAZN	0	0	0	1	0	1	0	0	0	4	0	2	0	1	0	1	0	3	0	1	0	0	0	0
TMEM51-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FHAD1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	2	0	0
AL031283.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL031283.1	0	0	0	6	1	12	0	3	0	10	1	7	0	4	0	7	1	11	0	0	0	1	0	8
EFHD2	0	71	14	106	4	216	7	230	1	213	16	160	6	64	33	238	9	530	3	54	3	34	1	174
CTRC	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2A	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELA2B	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP9	0	2	3	10	2	20	0	4	1	16	2	7	2	11	4	9	1	12	0	3	0	6	0	14
DNAJC16	0	1	0	7	0	9	0	2	0	5	1	6	0	3	0	2	0	26	0	1	0	1	0	5
AL121992.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGMAT	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0
AL121992.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
DDI2	0	0	0	3	0	7	0	2	0	7	1	10	1	3	2	7	0	13	0	3	0	1	0	8
AL121992.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	0	2	0	4	0	7	0	4	0	2	0	3	0	3	0	3	0	6	0	4	0	3	2	4
AL450998.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBLIM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
